,index,id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y,closeness,target_toponym
177,177,83.0,邢丘,河南省温县东平皋故城,['河南省温县东平皋故城'],,"[['平皋', '温县', '河南']]",[{'LEV1': 'hvd_149112'}],['村镇'],[],historic,POINT (113.18154 34.95222),['河南省'],['焦作市'],['温县'],['平皋'],['温县'],['怀庆府'],['河南'],[],[1911],[1911],0.1010287956075148,0.9999799814860506,113.18154,34.95222,0.7175786692441328,﻿邢丘
178,178,83.0,郑城,韩国,['韩国'],,[['韩国']],[{'LEV2': 'hvd_112597'}],['国'],[],historic,POINT (113.46706 34.16249),[],[],[],[],['韩国'],['西汉'],[],[],[-202.0],[-202.0],3.86855046051956,0.9992334598181412,113.46706,34.16249,0.0,
179,179,83.0,陵观,韩国,['韩国'],,[['韩国']],[{'LEV2': 'hvd_112597'}],['国'],[],historic,POINT (113.46706 34.16249),[],[],[],[],['韩国'],['西汉'],[],[],[-202.0],[-202.0],3.86855046051956,0.9992334598181412,113.46706,34.16249,0.0,
180,180,83.0,廪丘,韩国,['韩国'],,[['韩国']],[{'LEV2': 'hvd_112597'}],['国'],[],historic,POINT (113.46706 34.16249),[],[],[],[],['韩国'],['西汉'],[],[],[-202.0],[-202.0],3.86855046051956,0.9992334598181412,113.46706,34.16249,0.0,
181,181,83.0,邢丘,韩国,['韩国'],,[['韩国']],[{'LEV2': 'hvd_112597'}],['国'],[],historic,POINT (113.46706 34.16249),[],[],[],[],['韩国'],['西汉'],[],[],[-202.0],[-202.0],3.86855046051956,0.9992334598181412,113.46706,34.16249,0.0,﻿邢丘
182,182,83.0,邢丘,魏,['魏'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],[],[],[],[],[],[],[],44.368725312304846,0.9912084872313716,114.9310194064138,36.2500108803376,0.0,﻿邢丘
183,183,84.0,卢氏令戈,河南省卢氏县,['河南省卢氏县'],,"[['河南', '卢氏']]",[{'county': 411224}],County,[],modern,POINT (111.00043935782008 33.97959176567885),['河南省'],['三门峡市'],['卢氏县'],[],[],[],[],[],[],[],91.74699458570984,0.981820643511707,111.00043935782008,33.97959176567885,0.0,
184,184,84.0,卢氏城,河南省卢氏县,['河南省卢氏县'],,"[['河南', '卢氏']]",[{'county': 411224}],County,[],modern,POINT (111.00043935782008 33.97959176567885),['河南省'],['三门峡市'],['卢氏县'],[],[],[],[],[],[],[],91.74699458570984,0.981820643511707,111.00043935782008,33.97959176567885,0.0,
185,185,85.0,新城,河南省伊川县西南,['河南省伊川县西南'],西南,"[['河南', '伊川']]",[{'county': 410329}],County,[],modern,POINT (112.29911588403783 34.31849099148184),['河南省'],['洛阳市'],['伊川县'],[],[],[],[],[],[],[],53.19816679493248,0.9894589632820584,112.29911588403785,34.31849099148184,0.9999999999999981,﻿新城
186,186,86.0,路,山西省潞城县东北,['山西省潞城县东北'],东北,"[['山西', '潞城']]",[{'county': 140406}],County,[],modern,POINT (113.31552966168692 36.42392405047477),['山西省'],['长治市'],['潞城区'],[],[],[],[],[],[],[],42.44207845751627,0.9915902457855174,113.31552966168692,36.42392405047477,0.9999999999999838,﻿路
187,187,86.0,涉,河北省涉县西北,['河北省涉县西北'],西北,"[['河北', '涉']]",[{'county': 130426}],County,[],modern,POINT (113.63040281653161 36.68555202916863),['河北省'],['邯郸市'],['涉县'],[],[],[],[],[],[],[],62.63587666225939,0.9875889130108102,113.6304028165316,36.68555202916863,0.9999999999999987,涉
188,188,86.0,端氏,山西省沁水县东,['山西省沁水县东'],东,"[['山西', '沁水']]",[{'county': 140521}],County,[],modern,POINT (112.53505901783956 35.79707011165995),['山西省'],['晋城市'],['沁水县'],[],[],[],[],[],[],[],95.54393548189064,0.9810682925226816,112.53505901783956,35.79707011165995,0.9999999999999993,端氏
189,189,87.0,修鱼县,今河南原武县东,['今河南原武县东'],东,"[['原武', '河南']]",[{'LEV1': 'hvd_558'}],['县'],[],historic,POINT (113.78942 34.99455),['河南省'],['NA'],['NA'],['原武县'],['怀庆府'],['河南'],[],[],[1820],[1820],4.93058165277314,0.9990230219315068,113.78942,34.99455,0.0,﻿修鱼
190,190,88.0,宜阳,河南省宜阳县西,['河南省宜阳县西'],西,"[['河南', '宜阳']]",[{'county': 410327}],County,[],modern,POINT (111.90287371157324 34.493351038567894),['河南省'],['洛阳市'],['宜阳县'],[],[],[],[],[],[],[],66.2907006317192,0.9868647220098646,111.90287371157324,34.493351038567894,0.9999999999999993,﻿宜阳
191,191,90.0,皋落,山西垣曲县东南,['山西垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],[],[],[],[],[],[],[],55.8526680635654,0.988932982839004,111.95547897846052,35.17075479973811,0.9999999999999969,﻿皋落
192,192,92.0,洱阳,汝阳（在今河南商水县附近）,['汝阳（在今河南商水县附近）'],,"[['河南', '汝阳'], ['河南', '商水']]","[{'county': 410326}, {'county': 411623}]",County,['Multiple Matches'],modern,POINT (113.4863876710892 33.79033899412565),['河南省'],"['洛阳市', '周口市']","['商水县', '汝阳县']",[],[],[],[],[],[],[],65.05481495279543,0.9871096085746768,113.4863876710892,33.79033899412565,0.0,汝阳；洱阳
193,193,93.0,野王,河南省沁阳市,['河南省沁阳市'],,"[['河南', '沁阳']]",[{'county': 410882}],County,[],modern,POINT (112.85669844553732 35.14110672107772),['河南省'],['焦作市'],['沁阳市'],[],[],[],[],[],[],[],36.01866515826829,0.99286302339274,112.85669844553732,35.14110672107772,0.9999999999999671,﻿野王
194,194,95.0,纶氏,河南登封县西南,['河南登封县西南'],西南,"[['河南', '登封']]",[{'county': 410185}],County,[],modern,POINT (112.891039664918 34.36013385793426),['河南省'],['郑州市'],['登封市'],[],[],[],[],[],[],[],55.44965752429871,0.9890128380134972,112.891039664918,34.36013385793426,0.9999999999999916,纶氏；仑氏
195,195,96.0,阳翟,河南省禹州市,['河南省禹州市'],,"[['河南', '禹州']]",[{'county': 411081}],County,[],modern,POINT (113.35143618723392 34.20804183504339),['河南省'],['许昌市'],['禹州市'],[],[],[],[],[],[],[],55.97553144079654,0.988908637876598,113.35143618723392,34.20804183504339,0.9999999999999987,阳翟
198,198,97.0,阳人县,河南汝州市西,['河南汝州市西'],西,"[['河南', '汝州']]",[{'county': 410482}],County,[],modern,POINT (112.70565219216941 34.1422310702784),['河南省'],['平顶山市'],['汝州市'],[],[],[],[],[],[],[],57.184412763632416,0.9886691021335572,112.7056521921694,34.1422310702784,0.9999999999999996,﻿阳人
199,199,99.0,格氏县,河南荣阳北,['河南荣阳北'],北,[['河南']],[{'LEV3': 'hvd_25004'}],['省'],[],historic,POINT (114.34333 34.78548),['四川省'],['自贡市'],['荣县'],[],[],['河南'],[],[],[1820.0],[1820.0],8.801196752808401,0.9982560726483152,114.34333,34.78548,0.0,﻿格氏
200,200,99.0,安阳县,安阳,['安阳'],,[['安阳']],[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.970048093337898,113.91996657201076,35.78345203480426,0.0,
203,203,99.0,阳城县,阳城,['阳城'],,[['阳城']],[{'county': 140522}],County,[],modern,POINT (112.35775456026812 35.469189039888896),['山西省'],['晋城市'],['阳城县'],[],[],[],[],[],[],[],59.807328538756046,0.9881493802491504,112.35775456026812,35.469189039888896,0.0,
204,204,99.0,襄城县,襄城,['襄城'],,[['襄城']],[{'county': 411025}],County,[],modern,POINT (113.56201351843009 33.8560914989737),['河南省'],['许昌市'],['襄城县'],[],[],[],[],[],[],[],44.64150679413128,0.9911544365038908,113.56201351843008,33.8560914989737,0.0,
213,213,100.0,盂,山西省阳曲县东北,['山西省阳曲县东北'],东北,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.93120833021128 38.279632932372),['山西省'],['太原市'],['阳曲县'],[],[],[],[],[],[],[],87.44477664945516,0.9826731134362716,112.93120833021128,38.279632932372,0.9999999999999978,﻿盂
214,214,100.0,平陵,山西省文水县东北,['山西省文水县东北'],东北,"[['山西', '文水']]",[{'county': 141121}],County,[],modern,POINT (112.02085390132206 37.501287527895926),['山西省'],['吕梁市'],['文水县'],[],[],[],[],[],[],[],70.54339100875903,0.986022065803548,112.02085390132206,37.501287527895926,1.0,平陵
215,215,101.0,梗阳,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702732,37.61975373872302,0.9999999999999838,﻿梗阳
216,216,102.0,邬,山西省介休市东北,['山西省介休市东北'],东北,"[['山西', '介休']]",[{'county': 140781}],County,[],modern,POINT (112.07433048751864 37.0744554990241),['山西省'],['晋中市'],['介休市'],[],[],[],[],[],[],[],40.88995184656126,0.9918977944207934,112.07433048751864,37.0744554990241,0.9999999999999982,﻿邬
217,217,103.0,涂水,山西省榆次市西南,['山西省榆次市西南'],西南,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.71080729830437 37.580962019394775),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279504,112.71080729830436,37.580962019394775,1.0,﻿涂水
218,218,104.0,邯郸,河北省邯郸市,['河北省邯郸市'],,"[['河北', '邯郸']]",[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300412,114.44668734096498,36.541271873895774,0.9999999999999991,﻿邯郸
219,219,105.0,祁县,山西省祁县东南,['山西省祁县东南'],东南,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.999238008489488,112.3153,37.35382,0.32182938761939706,﻿祁
220,220,106.0,中牟,河南省鹤壁市西,['河南省鹤壁市西'],西,"[['河南', '鹤壁']]",[{'prefecture': 4106}],Prefecture,[],modern,POINT (114.17099681983701 35.748493488758115),['河南省'],['鹤壁市'],['NA'],[],[],[],[],[],[],[],70.3806233928675,0.9860543176558012,114.170996819837,35.748493488758115,0.9999999999999984,﻿中牟
221,221,107.0,晋阳,山西省太原市西南,['山西省太原市西南'],西南,"[['山西', '太原']]",[{'prefecture': 1401}],Prefecture,[],modern,POINT (112.23326042897403 37.68957885305545),['山西省'],['太原市'],['NA'],[],[],[],[],[],[],[],150.18954879848383,0.9702404491749008,112.23326042897403,37.68957885305545,0.9999999999999993,﻿晋阳
222,222,108.0,泫氏,山西省高平市,['山西省高平市'],,"[['山西', '高平']]",[{'county': 140581}],County,[],modern,POINT (112.90838004946175 35.82144933697499),['山西省'],['晋城市'],['高平市'],[],[],[],[],[],[],[],44.0610721036776,0.9912694476735056,112.90838004946175,35.82144933697499,0.9999999999999745,﻿泫氏
223,223,109.0,平邑,山西省大同县东,['山西省大同县东'],东,"[['山西', '大同']]",[{'prefecture': 1402}],Prefecture,[],modern,POINT (113.91355460955305 39.89883588503277),['山西省'],['大同市'],['NA'],[],[],[],[],[],[],[],191.8953336559239,0.9619765890455192,113.91355460955305,39.89883588503277,1.0,﻿平邑
224,224,111.0,番吾,河北省平山县东南,['河北省平山县东南'],东南,"[['河北', '平山']]",[{'county': 130131}],County,[],modern,POINT (114.03488238466727 38.315971981912384),['河北省'],['石家庄市'],['平山县'],[],[],[],[],[],[],[],74.58545792593993,0.9852211439230136,114.03488238466728,38.315971981912384,0.9999999999999991,﻿番吾
225,225,115.0,榆次,山西省榆次市,['山西省榆次市'],,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279504,112.80606991650116,37.635511644302525,0.9999999999999983,﻿榆次
226,226,116.0,蔺,今山西省离石县西,['今山西省离石县西'],西,"[['山西', '离石']]",[{'county': 141102}],County,[],modern,POINT (111.16440600917059 37.58621469802759),['山西省'],['吕梁市'],['离石区'],[],[],[],[],[],[],[],64.08513553599369,0.9873017472695408,111.1644060091706,37.58621469802759,0.9999999999999996,﻿蔺
227,227,118.0,鄗,河北省柏乡县北,['河北省柏乡县北'],北,"[['河北', '柏乡']]",[{'county': 130524}],County,[],modern,POINT (114.72275114359101 37.59527286626825),['河北省'],['邢台市'],['柏乡县'],[],[],[],[],[],[],[],25.39233257746842,0.994968595232143,114.722751143591,37.59527286626825,0.9999999999999427,﻿鄗
228,228,120.0,代郡,河北省蔚县东北代王城,['河北省蔚县东北代王城'],,"[['河北', '蔚']]",[{'county': 130726}],County,[],modern,POINT (114.61045190069535 39.892225568658716),['河北省'],['张家口市'],['蔚县'],[],[],[],[],[],[],[],77.82585651717226,0.9845790699082716,114.61045190069537,39.89222556865872,1.0,代
229,229,122.0,石邑,河北省获鹿县东南,['河北省获鹿县东南'],东南,"[['河北', '获鹿']]",[{'county': 130110}],County,[],modern,POINT (114.41174983454458 37.95967940322291),['河北省'],['石家庄市'],['鹿泉区'],[],[],[],[],[],[],[],40.98093583700995,0.9918797662509928,114.41174983454458,37.95967940322291,0.9999999999999862,石邑
230,230,123.0,云中,内蒙古自治区托克托县东北,['内蒙古自治区托克托县东北'],东北,"[['内蒙古', '托克托']]",[{'county': 150122}],County,[],modern,POINT (111.39971247209442 40.446017266527306),['内蒙古自治区'],['呼和浩特市'],['托克托县'],[],[],[],[],[],[],[],57.38170765381282,0.9886300088187504,111.39971247209442,40.446017266527306,0.9999999999999957,云中
231,231,124.0,雁门郡,山西省右玉县南,['山西省右玉县南'],南,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.41846099600633 39.85267986191653),['山西省'],['朔州市'],['右玉县'],[],[],[],[],[],[],[],65.02937461682531,0.9871146494911544,112.41846099600632,39.85267986191653,0.0,
232,232,124.0,善无,山西省右玉县南,['山西省右玉县南'],南,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.41846099600633 39.85267986191653),['山西省'],['朔州市'],['右玉县'],[],[],[],[],[],[],[],65.02937461682531,0.9871146494911544,112.41846099600632,39.85267986191653,0.9999999999999999,﻿善无
233,233,126.0,南行唐,今河北省行唐县东北,['今河北省行唐县东北'],东北,"[['河北', '行唐']]",[{'county': 130125}],County,[],modern,POINT (114.49322173591435 38.63932089106895),['河北省'],['石家庄市'],['行唐县'],[],[],[],[],[],[],[],51.66138735744993,0.9897634709268488,114.49322173591436,38.63932089106895,0.9999999999999909,﻿南行唐
234,234,127.0,兹氏县,山西省汾阳南,['山西省汾阳南'],南,"[['山西', '汾阳']]",[{'county': 141182}],County,[],modern,POINT (111.7458049313197 37.243195012916445),['山西省'],['吕梁市'],['汾阳市'],[],[],[],[],[],[],[],52.983199822298346,0.9895015582601976,111.7458049313197,37.243195012916445,0.9999999999999931,﻿兹氏
235,235,128.0,防陵,今河南安阳西南,['今河南安阳西南'],西南,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91782422078211 35.77153853379669),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.970048093337898,113.91782422078212,35.77153853379669,0.9999999999999996,﻿防陵
236,236,131.0,武垣县,今河北省肃宁县东南,['今河北省肃宁县东南'],东南,"[['河北', '肃宁']]",[{'county': 130926}],County,[],modern,POINT (115.96564043013896 38.35780706157759),['河北省'],['沧州市'],['肃宁县'],[],[],[],[],[],[],[],31.251438643238476,0.9938076331935136,115.96564043013896,38.35780706157759,0.9999999999999825,﻿武垣
237,237,132.0,元氏,河北省元氏县西北,['河北省元氏县西北'],西北,"[['河北', '元氏']]",[{'county': 130132}],County,[],modern,POINT (114.31931924460764 37.862395235119365),['河北省'],['石家庄市'],['元氏县'],[],[],[],[],[],[],[],44.294888556652026,0.991223117734627,114.31931924460764,37.862395235119365,0.9999999999999802,﻿元氏
238,238,133.0,邢县,河北邢台,['河北邢台'],,"[['河北', '邢台']]",[{'prefecture': 1305}],Prefecture,[],modern,POINT (114.78086583070218 37.27875526653931),['河北省'],['邢台市'],['NA'],[],[],[],[],[],[],[],184.84268165651525,0.963374048171718,114.78086583070218,37.27875526653931,0.9999999999999994,﻿邢
239,239,134.0,新城,山西省朔州南,['山西省朔州南'],南,"[['山西', '朔州']]",[{'prefecture': 1406}],Prefecture,[],modern,POINT (112.7577333418269 39.3625088603206),['山西省'],['朔州市'],['NA'],[],[],[],[],[],[],[],148.90751474609672,0.9704944798837402,112.7577333418269,39.3625088603206,0.9999999999999986,﻿新城
240,240,135.0,狼孟县,山西省阳曲县,['山西省阳曲县'],,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.59149975175032 38.186747937047),['山西省'],['太原市'],['阳曲县'],[],[],[],[],[],[],[],87.44477664945516,0.9826731134362716,112.59149975175032,38.186747937047,0.9999999999999942,﻿狼孟
241,241,138.0,柏人,河北省隆尧县西,['河北省隆尧县西'],西,"[['河北', '隆尧']]",[{'county': 130525}],County,[],modern,POINT (114.67569049505056 37.38107330666618),['河北省'],['邢台市'],['隆尧县'],[],[],[],[],[],[],[],45.58473877045055,0.9909675382798554,114.67569049505056,37.38107330666618,0.9999999999999996,﻿柏人
242,242,140.0,平原津令,山东省平原县南,['山东省平原县南'],南,"[['山东', '平原']]",[{'county': 371426}],County,[],modern,POINT (116.40304329278604 37.04535351505217),['山东省'],['德州市'],['平原县'],[],[],[],[],[],[],[],47.298668948219486,0.9906279288153884,116.40304329278604,37.04535351505217,0.0,
243,243,141.0,富昌县,内蒙古自治区准格尔旗,['内蒙古自治区准格尔旗'],,"[['内蒙古', '准格尔旗']]",[{'county': 150622}],County,[],modern,POINT (110.86678954140831 39.802110284004044),['内蒙古自治区'],['鄂尔多斯市'],['准格尔旗'],[],[],[],[],[],[],[],119.53576043328532,0.9763143936013532,110.86678954140832,39.80211028400405,0.9999999999999978,﻿富昌
244,244,142.0,武平,赵县,['赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,﻿武平
245,245,142.0,武平县,今河北省文安县北,['今河北省文安县北'],北,"[['河北', '文安']]",[{'county': 131026}],County,[],modern,POINT (116.5031976717793 38.97044642638492),['河北省'],['廊坊市'],['文安县'],[],[],[],[],[],[],[],46.94317953480522,0.9906983678396144,116.5031976717793,38.97044642638492,0.9999999999999931,﻿武平
246,246,144.0,栾县,今河北省赵县西北南轮城,['今河北省赵县西北南轮城'],,"[['河北', '赵']]",[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.9999999999999996,﻿栾
247,247,144.0,商城,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
248,248,144.0,商平,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
249,249,144.0,中阳,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
250,250,144.0,阳化,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
251,251,144.0,阳丘,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
252,252,144.0,阳邑,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
253,253,144.0,武安,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
254,254,144.0,西都,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
255,255,144.0,平周,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
256,256,144.0,平州,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
257,257,144.0,寿阴,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
258,258,144.0,虑虒,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
259,259,144.0,虑虒半,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
260,260,144.0,藿人,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
261,261,144.0,大阴,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
262,262,144.0,大阴半,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
263,263,144.0,繁寺（止？）,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
264,264,144.0,娄番（弁？）,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
265,265,144.0,酆,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
266,266,144.0,尹城,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
267,267,144.0,平城,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
268,268,144.0,椁（崞）,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
269,269,144.0,邪,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
270,270,144.0,奴邑,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
271,271,144.0,博,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
272,272,144.0,平匋,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
273,273,144.0,襄洹,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
274,274,144.0,平襄,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
275,275,144.0,郎,可能已为赵县,['可能已为赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.0,
