c_addr_id,c_addr_cbd,c_name,c_name_chn,c_admin_type,c_firstyear,c_lastyear,x_coord,y_coord,belongs1_ID,belongs1_Name,belongs2_ID,belongs2_Name,belongs3_ID,belongs3_Name,belongs4_ID,belongs4_Name,belongs5_ID,belongs5_Name
100422,,Qinghua,清化,Xian,960,998,106.560292,32.038084,13621,巴州,,,,,,,,
13135,,Yong'an,永安,Xian,960,1006,114.271622,29.892479,13123,鄂州,,,,,,,,
13625,,Zengkou,曾口,Xian,960,1240,106.870674,31.780827,13621,巴州,,,,,,,,
13140,,Yongxing,永興,Xian,960,976,115.209625,29.83013,13123,鄂州,,,,,,,,
13176,,Liyang,澧陽,Xian,960,1279,111.756988,29.640152,13175,澧州,,,,,,,,
13666,,Tongping,通平,Xian,960,966,106.833091,32.259125,13661,集州,,,,,,,,
13663,,Damou,大牟,Xian,960,966,106.35239,31.928566,13661,集州,,,,,,,,
100465,,Dangyang,當陽,Xian,960,1087,111.81642,30.85363,13099,江陵府,,,,,,,,
13305,,Meishan,眉山,Xian,976,1279,103.831459,30.050497,13303,眉州,,,,,,,,
13141,,Daye,大冶,Xian,960,976,114.962959,30.093138,13123,鄂州,,,,,,,,
100470,,Jianli,監利,Xian,960,1279,112.900253,29.815758,13099,江陵府,,,,,,,,
100560,,Chishui,赤水,Xian,960,1279,105.942009,29.962794,13502,合州,,,,,,,,
100344,,Songzi,松滋,Xian,960,1279,111.714066,30.345695,13099,江陵府,,,,,,,,
13216,,Luxi,盧溪,Xian,960,1279,110.154221,28.280029,13212,辰州,,,,,,,,
13951,,Guangnan Lu,廣南路,Lu,971,997,112.4532,23.05692,10989,宋朝,,,,,,,,
13307,,Danleng,丹稜,Xian,960,1279,103.512261,30.02619,13303,眉州,,,,,,,,
13139,,Jiayu,嘉魚,Xian,960,1279,113.895576,29.975599,13123,鄂州,,,,,,,,
13177,,Anxiang,安鄉,Xian,960,1279,112.161679,29.397871,13175,澧州,,,,,,,,
13105,,Qianjiang,潛江,Xian,965,1279,112.785475,30.486321,13099,江陵府,,,,,,,,
100045,,Gongan,公安,Xian,960,1279,112.226486,30.057533,13099,江陵府,,,,,,,,
13173,,Qiaojiang,橋江,Xian,960,962,112.379974,28.837835,13161,朗州,,,,,,,,
13114,,Shishou,石首,Xian,960,1279,112.406464,29.72431,13099,江陵府,,,,,,,,
13119,,Changlin,長林,Xian,960,971,112.024668,31.085796,13099,江陵府,,,,,,,,
100460,,Yusha,玉沙,Xian,965,996,113.285515,29.980844,13099,江陵府,,,,,,,,
14706,,Yangcheng,陽城,Xian,905,959,113.1467667,34.40044022,14691,河南府,,,,,,,,
16777,,Zhongshu Sheng,中書省,Sheng,1235,1367,116.0654297,39.80779266,16776,元朝,,,,,,,,
100654,,Longyang,龍陽,Xian,960,1279,111.969971,28.911768,13161,朗州,,,,,,,,
211018,,Bieshibali xuanweisi,別失八里宣慰司,Daoxuanweisi,1235,1367,89.2812,44.1865,16776,元朝,,,,,,,,
301090,,Huangchi,黃池,Region,1271,1367,118.6075,31.3088,16776,元朝,,,,,,,,
301081,,Dadouhejian denglu,大都河間等路,Region,1271,1367,116.3779,39.9306,16776,元朝,,,,,,,,
100345,,Zhijiang,枝江,Xian,960,1279,111.69465,30.370094,13099,江陵府,,,,,,,,
100395,,Jiangling,江陵,Xian,960,1279,112.190773,30.350445,13099,江陵府,,,,,,,,
100374,,Wuling,武陵,Xian,960,1279,111.6913,29.034807,13161,朗州,,,,,,,,
301078,,Liupanshan dengchu,六盤山等處,Region,1271,1367,106.243201,35.564668,16776,元朝,,,,,,,,
13179,,Cili,慈利,Xian,960,1279,111.121712,29.426342,13175,澧州,,,,,,,,
301079,,Guidebozhou dengchu,歸德亳州等處,Region,1271,1367,107.6469,23.3563,16776,元朝,,,,,,,,
13468,,Yinshan,銀山,Xian,960,966,104.978043,29.684254,13462,資州,,,,,,,,
13166,,Taoyuan,桃源,Xian,963,1279,111.477768,28.901598,13161,朗州,,,,,,,,
100635,,Gaoyuan,高苑,Xian,1006,1069,117.959503,37.094288,11199,宣化軍,,,,,,,,
11490,,Pingyu,平輿,Xian,960,1126,114.567281,33.155499,11485,蔡州,,,,,,,,
11173,,Ye Xian,掖縣,Xian,960,1126,119.938004,37.17543,11172,萊州,,,,,,,,
11174,,Laiyang,萊陽,Xian,960,1126,120.705841,36.971165,11172,萊州,,,,,,,,
11175,,Jiaoshui,膠水,Xian,960,1126,119.94828,36.788235,11172,萊州,,,,,,,,
11183,,Changshan,長山,Xian,960,1126,117.864911,36.882379,11181,淄州,,,,,,,,
100635,,Gaoyuan,高苑,Xian,960,1126,117.959503,37.094288,11181,淄州,,,,,,,,
11270,,Chengwu,成武,Xian,960,1126,115.875175,34.962231,11267,單州,,,,,,,,
11184,,Zouping,鄒平,Xian,960,1126,117.684446,37.041858,11181,淄州,,,,,,,,
11275,,Linpu,臨濮,Xian,960,1126,115.371315,35.47596,11272,濮州,,,,,,,,
11246,,Teng Xian,滕縣,Xian,960,1126,117.157007,35.085022,11242,徐州,,,,,,,,
11202,,Zhangqiu,章邱,Xian,1006,1069,117.46158,36.75417,11201,清平軍,,,,,,,,
100357,,Chuqiu,楚丘,Xian,960,1126,115.701694,34.704596,11212,宋州,,,,,,,,
100347,,Zhecheng,柘城,Xian,960,1123,115.296463,34.076611,11212,宋州,,,,,,,,
100144,,Ningling,寧陵,Xian,960,1126,115.315368,34.445976,11212,宋州,,,,,,,,
12447,,Qiao Xian,譙縣,Xian,960,1126,115.770905,33.879292,12446,亳州,,,,,,,,
11176,,Jimo,即墨,Xian,960,1126,120.450409,36.382107,11172,萊州,,,,,,,,
100646,,Longan,龍安,Xian,960,1124,104.428528,31.649504,13328,綿州,,,,,,,,
11182,,Zichuan,淄川,Xian,960,1126,117.960956,36.635994,11181,淄州,,,,,,,,
13359,,Linqiong,臨邛,Xian,960,1279,103.456825,30.41659,13358,邛州,,,,,,,,
14700,,Changshui,長水,Xian,657,959,111.460535,34.34468,14691,河南府,,,,,,,,
13331,,Weicheng,魏城,Xian,960,1279,104.960625,31.554518,13328,綿州,,,,,,,,
13403,,Shijian,始建,Xian,960,1000,104.228983,29.854385,13393,陵州,,,,,,,,
13337,,Yanquan,鹽泉,Xian,960,1279,105.107102,31.416164,13328,綿州,,,,,,,,
13594,,Yishan,裔山,Xian,960,964,105.76489,32.3779,13588,利州,,,,,,,,
11168,,Penglai,蓬萊,Xian,960,1126,120.740502,37.804516,11167,登州,,,,,,,,
13595,,Pingshu,平蜀,Xian,965,1069,106.211604,32.150195,13588,利州,,,,,,,,
13389,,Baoning,保寧,Xian,960,1279,103.3161,31.511,13387,維州,,,,,,,,
13592,,Yichang,益昌,Xian,960,971,105.706589,32.331715,13588,利州,,,,,,,,
100562,,Tonghua,通化,Xian,960,1279,103.4194,31.56002,13387,維州,,,,,,,,
100668,,Shiquan,石泉,Xian,960,1075,104.322533,31.869722,13378,茂州,,,,,,,,
11214,,Songcheng,宋城,Xian,960,1126,115.646072,34.447662,11212,宋州,,,,,,,,
11268,,Shanfu,單父,Xian,960,1126,116.079254,34.797901,11267,單州,,,,,,,,
13385,,Pingquan,平泉,Xian,960,1279,104.644997,30.351139,13383,簡州,,,,,,,,
11276,,Fan Xian,范縣,Xian,960,1126,115.6297226,35.93528748,11272,濮州,,,,,,,,
11247,,Feng Xian,豐縣,Xian,960,1126,116.584183,34.703617,11242,徐州,,,,,,,,
11314,,Neixiang,內鄉,Xian,960,1126,111.474518,33.300713,11310,鄧州,,,,,,,,
11301,,Dengcheng,鄧城,Xian,960,1279,112.099823,32.088126,11297,襄州,,,,,,,,
11311,,Rang Xian,穰縣,Xian,960,1126,112.080963,32.684826,11310,鄧州,,,,,,,,
11305,,Yicheng,宜城,Xian,960,1279,112.260132,31.710701,11297,襄州,,,,,,,,
100490,,Gucheng,穀城,Xian,1119,1279,111.645805,32.26936,11298,襄陽府,,,,,,,,
11301,,Dengcheng,鄧城,Xian,1119,1279,112.099823,32.088126,11298,襄陽府,,,,,,,,
11299,,Xiangyang,襄陽,Xian,1119,1279,112.158699,32.026524,11298,襄陽府,,,,,,,,
11306,,Zhonglu,中廬,Xian,1119,1134,111.950966,31.829756,11298,襄陽府,,,,,,,,
11274,,Leize,雷澤,Xian,960,1126,115.668274,35.406515,11272,濮州,,,,,,,,
11306,,Zhonglu,中廬,Xian,976,1134,111.950966,31.829756,11297,襄州,,,,,,,,
100386,,Yongzheng,永正,Xian,960,985,119.19054,32.41732,12434,揚州,,,,,,,,
100472,,Xuyi,盱眙,Xian,960,962,118.4681168,33.02340317,12465,楚州,,,,,,,,
12037,,Xiangle,襄樂,Xian,960,1126,108.1255,35.6059,12034,寧州,,,,,,,,
11223,,Yucheng,虞城,Xian,960,1126,115.887953,34.510823,11212,宋州,,,,,,,,
11245,,Xiao Xian,蕭縣,Xian,960,1126,116.923967,34.205476,11242,徐州,,,,,,,,
100652,,Longxing,龍興,Xian,960,1119,113.061172,33.871128,11520,汝州,,,,,,,,
100578,,Jiacheng,郟城,Xian,960,1104,113.203407,33.972053,11520,汝州,,,,,,,,
11479,,Wen Xian,溫縣,Xian,960,1126,113.075463,34.938118,11477,孟州,,,,,,,,
11492,,Xinxi,新息,Xian,960,1126,114.729088,32.34243,11485,蔡州,,,,,,,,
11263,,Juye,鉅野,Xian,960,1126,116.088707,35.39620972,11262,濟州,,,,,,,,
11353,,Huyang,湖陽,Xian,960,1126,112.744995,32.408531,11351,唐州,,,,,,,,
11271,,Yutai,魚臺,Xian,960,1126,116.4653626,34.9367981,11267,單州,,,,,,,,
100490,,Gucheng,穀城,Xian,960,1279,111.645805,32.26936,11297,襄州,,,,,,,,
11269,,Dangshan,碭山,Xian,960,1126,116.340248,34.427879,11267,單州,,,,,,,,
13601,,Langzhong,閬中,Xian,960,1279,105.967034,31.58316,13600,閬州,,,,,,,,
11243,,Pengcheng,彭城,Xian,960,1126,117.187683,34.269634,11242,徐州,,,,,,,,
11221,,Gushu,穀熟,Xian,960,1126,115.773247,34.275246,11212,宋州,,,,,,,,
11266,,Yuncheng,鄆城,Xian,960,1126,116.039136,35.609691,11262,濟州,,,,,,,,
11222,,Xiayi,下邑,Xian,960,1126,116.121414,34.237991,11212,宋州,,,,,,,,
11265,,Jinxiang,金鄉,Xian,960,1126,116.304527,35.068165,11262,濟州,,,,,,,,
11264,,Rencheng,任城,Xian,960,1126,116.577865,35.410431,11262,濟州,,,,,,,,
11244,,Pei Xian,沛縣,Xian,960,1126,116.926948,34.737995,11242,徐州,,,,,,,,
13471,,Qingxi,清溪,Xian,960,966,105.363541,29.799203,13462,資州,,,,,,,,
13527,,Nanxi,南溪,Xian,960,1279,104.9720154,28.84798431,13519,戎州,,,,,,,,
13606,,Xinzheng,新政,Xian,960,1279,106.29242,31.278862,13600,閬州,,,,,,,,
13325,,Mengyang,濛陽,Xian,960,1279,104.01895,31.08077,13320,彭州,,,,,,,,
13607,,Xishui,西水,Xian,960,1279,105.610121,31.549823,13600,閬州,,,,,,,,
13605,,Fengguo,奉國,Xian,960,1279,106.182419,31.771172,13600,閬州,,,,,,,,
13330,,Zhangming,彰明,Xian,960,1279,104.718544,31.718632,13328,綿州,,,,,,,,
13342,,Luo Xian,雒縣,Xian,960,1279,104.283066,30.98131,13341,漢州,,,,,,,,
13599,,Zhenfu,真符,Xian,960,1279,107.5505,33.2207,13596,洋州,,,,,,,,
13360,,Yizheng,依政,Xian,960,1279,103.696481,30.328339,13358,邛州,,,,,,,,
13332,,Luojiang,羅江,Xian,960,1279,104.512505,31.303993,13328,綿州,,,,,,,,
13529,,Guishun,歸順,Xian,960,966,104.38692,28.78755,13519,戎州,,,,,,,,
13522,,Jidao,棘道,Xian,967,1116,104.27067,28.78553,13519,戎州,,,,,,,,
100363,,Lezhi,樂至,Xian,960,1253,105.020905,30.286827,13472,普州,,,,,,,,
13477,,Chongkan,崇龕,Xian,960,966,105.613541,30.165935,13472,普州,,,,,,,,
13474,,Pukang,普康,Xian,960,1071,105.381355,29.939726,13472,普州,,,,,,,,
13524,,Yibin,義賓,Xian,960,975,104.18187,28.93484,13519,戎州,,,,,,,,
13369,,Lianglin-Qiong Bu,兩林邛部,Bu,960,1279,102.33341,28.72129,13366,黎州,,,,,,,,
13603,,Nanbu,南部,Xian,960,1279,106.058586,31.359615,13600,閬州,,,,,,,,
13362,,Dayi,大邑,Xian,960,1279,103.523041,30.584782,13358,邛州,,,,,,,,
13643,,Langchi,朗池,Xian,960,1011,106.565033,31.075796,13640,蓬州,,,,,,,,
13760,,Qingjiang,清江,Xian,960,1279,109.478615,30.272259,13759,施州,,,,,,,,
100343,,Dongxiang,東鄉,Xian,960,1279,107.776588,31.539232,13745,通州,,,,,,,,
13752,,San'gang,三岡,Xian,960,1072,107.36273,31.101612,13745,通州,,,,,,,,
100467,,Baizhang,百丈,Xian,960,1279,103.257194,30.190763,13370,雅州,,,,,,,,
13322,,Tangchang,唐昌,Xian,960,970,103.68188,31.05199,13320,彭州,,,,,,,,
18950,,Jiulong,九隴,Xian,960,1279,103.9450684,30.99187851,13320,彭州,,,,,,,,
100482,,Shenquan,神泉,Xian,960,1124,104.4103,31.4548,13328,綿州,,,,,,,,
13363,,Pujiang,蒲江,Xian,960,1279,103.502586,30.214197,13358,邛州,,,,,,,,
13597,,Xingdao,興道,Xian,960,1279,107.541725,33.221088,13596,洋州,,,,,,,,
13364,,Huojing,火井,Xian,960,1279,103.228569,30.398863,13358,邛州,,,,,,,,
13365,,Linxi,臨溪,Xian,960,1071,103.508407,30.296646,13358,邛州,,,,,,,,
13598,,Xixiang,西鄉,Xian,960,1279,107.760369,32.990273,13596,洋州,,,,,,,,
13583,,Chenggu,城固,Xian,960,1279,107.26797,33.20288,13580,興元府,,,,,,,,
14793,,Yangwu,陽武,Xian,621,959,113.962967,35.051949,14788,鄭州,,,,,,,,
13373,,Mingshan,名山,Xian,960,1279,103.096069,30.094233,13370,雅州,,,,,,,,
13475,,Anju,安居,Xian,960,1253,105.459572,30.343462,13472,普州,,,,,,,,
13398,,Jingyan,井研,Xian,960,1279,104.077438,29.65851,13393,陵州,,,,,,,,
100090,,Jiachuan,嘉川,Xian,960,1279,106.212204,32.209766,13588,利州,,,,,,,,
400748,,Gong jimizhou,鞏羈縻州,Jimizhou,618,907,104.8179,28.1065,16128,劍南道,,,,,,,,
13593,,Zhaohua,昭化,Xian,972,1279,105.706589,32.331715,13588,利州,,,,,,,,
13589,,Miangu,綿穀,Xian,960,1279,105.832993,32.44389,13588,利州,,,,,,,,
13367,,Hanyuan,漢源,Xian,960,1279,102.617798,29.585054,13366,黎州,,,,,,,,
400757,,Jiannan jiedu,劍南軍節度,Jiedu,719,756,104.0864,30.6501,16128,劍南道,,,,,,,,
13376,,Yingjing,榮經,Xian,960,1279,102.8373184,29.79532623,13370,雅州,,,,,,,,
13384,,Yang'an,陽安,Xian,960,1279,104.565246,30.403244,13383,簡州,,,,,,,,
13380,,Wenchuan,汶川,Xian,960,1279,103.578148,31.477791,13378,茂州,,,,,,,,
13340,,Xichang,西昌,Xian,960,1072,104.556282,31.549,13328,綿州,,,,,,,,
13329,,Baxi,巴西,Xian,960,1279,104.7676,31.464276,13328,綿州,,,,,,,,
13379,,Wenshan,汶山,Xian,960,1279,103.853035,31.688932,13378,茂州,,,,,,,,
13602,,Cangxi,蒼溪,Xian,960,1279,105.933037,31.743105,13600,閬州,,,,,,,,
13361,,Anren,安仁,Xian,960,1279,103.616913,30.515856,13358,邛州,,,,,,,,
13604,,Xinjing,新井,Xian,960,1279,105.938934,31.340229,13600,閬州,,,,,,,,
13343,,Shifang,什邡,Xian,960,1279,104.174042,31.13427,13341,漢州,,,,,,,,
13344,,Mianzhu,綿竹,Xian,960,1279,104.197617,31.342484,13341,漢州,,,,,,,,
13368,,Tongwang,通望,Xian,960,1045,102.676926,29.354038,13366,黎州,,,,,,,,
100587,,Jintang,金堂,Xian,960,966,104.434563,30.857916,13341,漢州,,,,,,,,
14742,,Lushan,魯山,Xian,627,959,112.901939,33.737118,14739,汝州,,,,,,,,
13473,,Anyue,安岳,Xian,960,1253,105.3245163,30.11269951,13472,普州,,,,,,,,
13377,,Xishan-Yeshan Bu,西山野山部,Bu,960,1279,102.03718,30.42677,13370,雅州,,,,,,,,
13609,,Jin'an,晉安,Xian,960,1070,105.738869,31.485622,13600,閬州,,,,,,,,
100553,,Xi Xian,西縣,Xian,960,1279,106.583701,33.14224,13580,興元府,,,,,,,,
13397,,Renshou,仁壽,Xian,960,1279,104.143768,30.004446,13393,陵州,,,,,,,,
100588,,Jinshui,金水,Xian,960,966,104.544979,30.722632,13383,簡州,,,,,,,,
13372,,Lushan,蘆山,Xian,960,1279,102.926735,30.15958,13370,雅州,,,,,,,,
13345,,Deyang,德陽,Xian,960,1279,104.391006,31.132372,13341,漢州,,,,,,,,
9072,,Taiwan Sheng,臺灣省,Sheng,1885,1895,120.671196,24.14237976,6756,清朝,,,,,,,,
11796,,Wuqiang,武強,Xian,960,1126,115.85923,37.994431,11789,深州,,,,,,,,
11804,,Zhaode,昭德,Xian,976,1072,114.207474,36.422279,11799,磁州,,,,,,,,
11556,,Neihuang,內黃,Xian,960,1126,114.745884,35.921836,11547,魏州,,,,,,,,
11794,,Anping,安平,Xian,960,1126,115.510575,38.230526,11789,深州,,,,,,,,
7385,,Shanxi Sheng,山西省,Sheng,1644,1911,112.564827,37.87375259,6756,清朝,,,,,,,,
100545,,Xingtang,行唐,Xian,960,1126,114.543609,38.43607,11704,真定府,,,,,,,,
100219,,Xinxiang,新鄉,Xian,960,1126,113.868248,35.30994034,11769,衛州,,,,,,,,
7237,,Zhili Sheng,直隸省,Sheng,1644,1911,116.3680039,39.931427,6756,清朝,,,,,,,,
11775,,Gongcheng,共城,Xian,960,1126,113.794144,35.458675,11769,衛州,,,,,,,,
11792,,Jing'an,靜安,Xian,987,1126,115.582257,37.869494,11789,深州,,,,,,,,
100613,,Jize,雞澤,Xian,960,1126,114.807854,36.917286,11780,洺州,,,,,,,,
9043,,Gansu Sheng,甘肅省,Sheng,1644,1911,103.8471375,36.0470314,6756,清朝,,,,,,,,
100331,,Quzhou,曲周,Xian,960,1126,114.949653,36.779305,11780,洺州,,,,,,,,
100008,,Xiabo,下博,Xian,960,986,115.582257,37.869494,11789,深州,,,,,,,,
11781,,Yongnian,永年,Xian,960,1126,114.723068,36.701031,11780,洺州,,,,,,,,
7512,,Jiangsu Sheng,江蘇省,Sheng,1644,1911,120.6186218,31.31270981,6756,清朝,,,,,,,,
3872,,Songshan Zhou,松山州,Zhou,908,1121,118.30228,44.08419,3798,上京道,,,,,,,,
3868,,Shun Zhou,順州,Zhou,908,1121,120.3642,41.54499,3798,上京道,,,,,,,,
3838,,Longhua Zhou,龍化州,Zhou,908,1121,122.41016,43.05837,3798,上京道,,,,,,,,
11725,,Anyang,安陽,Xian,960,1126,114.345497,36.098343,11724,相州,,,,,,,,
4327,,Daotaling Jiedushisi,倒塌嶺節度使司,Jiedushisi,908,1121,112.44023,43.13852,3797,遼朝,,,,,,,,
11726,,Tangyin,蕩陰,Xian,960,1126,114.3526917,35.92551804,11724,相州,,,,,,,,
11802,,Wu'an,武安,Xian,960,1126,114.191864,36.697582,11799,磁州,,,,,,,,
3870,,Lu Zhou,閭州,Zhou,908,1121,122.17985,41.78258,3798,上京道,,,,,,,,
11728,,Linlu,林慮,Xian,960,1126,113.812805,36.068802,11724,相州,,,,,,,,
3874,,Yu Zhou,豫州,Zhou,908,1121,118.4584,45.9208,3798,上京道,,,,,,,,
4540,,Nanjing,南京,capital,1368,1643,118.7689896,32.05256271,4329,明朝,,,,,,,,
3836,,Yikun Zhou,儀坤州,Zhou,908,1121,118.3516,43.1123,3798,上京道,,,,,,,,
100036,,Xiuwu,修武,Xian,960,1126,113.434837,35.231197,11761,懷州,,,,,,,,
8876,,Guizhou Sheng,貴州省,Sheng,1644,1911,106.7091141,26.58077812,6756,清朝,,,,,,,,
101066,,Baoding Jun,保定軍,Jun,981,1126,116.3813,39.0026,11694,平戎軍,,,,,,,,
11707,,Luancheng,欒城,Xian,960,1126,114.614873,37.884437,11704,真定府,,,,,,,,
3878,,Jing Zhou,靜州,Zhou,908,1121,122.88453,48.44504,3798,上京道,,,,,,,,
13645,,Fuyu,伏虞,Xian,960,1279,106.736878,31.419634,13640,蓬州,,,,,,,,
11788,,Linming,臨洺,Xian,960,1072,114.482628,36.790363,11780,洺州,,,,,,,,
100620,,Lingshou,靈壽,Xian,960,1126,114.365883,38.30547,11704,真定府,,,,,,,,
8384,,Guangdong Sheng,廣東省,Sheng,1820,1911,113.2560654,23.13462448,6756,清朝,,,,,,,,
11721,,Shiyi,石邑,Xian,960,972,114.450963,38.0114,11704,真定府,,,,,,,,
11708,,Yuanshi,元氏,Xian,960,1126,114.508812,37.750031,11704,真定府,,,,,,,,
11705,,Zhending,真定,Xian,960,1126,114.563645,38.14011,11704,真定府,,,,,,,,
11706,,Gaocheng,槁城,Xian,960,1126,114.834183,38.036713,11704,真定府,,,,,,,,
11722,,Jiumen,九門,Xian,960,972,114.731461,38.106998,11704,真定府,,,,,,,,
100337,,Shulu,束鹿,Xian,960,989,115.308548,37.84853363,11704,真定府,,,,,,,,
3828,,Changchun Zhou,長春州,Zhou,908,1121,125.3082886,43.88379669,3798,上京道,,,,,,,,
100337,,Shulu,束鹿,Xian,960,1126,115.308548,37.84853363,11789,深州,,,,,,,,
100359,,Leshou,樂壽,Xian,960,996,116.114899,38.190697,11789,深州,,,,,,,,
11798,,Luze,陸澤,Xian,960,986,115.59734,37.9445,11789,深州,,,,,,,,
8204,,Hubei Sheng,湖北省,Sheng,1644,1911,114.319191,30.54138565,6756,清朝,,,,,,,,
11795,,Raoyang,饒陽,Xian,960,1126,115.736023,38.245987,11789,深州,,,,,,,,
7948,,Shandong Sheng,山東省,Sheng,1644,1911,117.0014877,36.65013123,6756,清朝,,,,,,,,
8287,,Hu'nan Sheng,湖南省,Sheng,1644,1911,112.9781342,28.19819832,6756,清朝,,,,,,,,
8072,,He'nan Sheng,河南省,Sheng,1644,1911,114.3433304,34.78547669,6756,清朝,,,,,,,,
3893,,Talaizhu Cheng,塔懶主城,Cheng,908,1121,110.208,47.2654,3798,上京道,,,,,,,,
13634,,Qushui,曲水,Xian,960,1234,104.6867,32.9478,13633,文州,,,,,,,,
11801,,Handan,邯鄲,Xian,960,1126,114.472038,36.593475,11799,磁州,,,,,,,,
11762,,Henei,河內,Xian,960,1126,112.936989,35.089302,11761,懷州,,,,,,,,
100168,,Pingshan,平山,Xian,960,1126,114.193924,38.252403,11704,真定府,,,,,,,,
100458,,Huojia,獲嘉,Xian,1026,1126,113.660217,35.268127,11769,衛州,,,,,,,,
11700,,Deqing Jun,德清軍,Jun,960,1043,115.15317,35.921,11699,德清軍,,,,,,,,
100397,,Ji Xian,汲縣,Xian,960,1126,114.070267,35.410385,11769,衛州,,,,,,,,
100547,,Wei Xian,衛縣,Xian,960,1072,114.291763,35.608707,11769,衛州,,,,,,,,
100458,,Huojia,獲嘉,Xian,960,1025,113.660217,35.268127,11761,懷州,,,,,,,,
100643,,Gucheng,鼓城,Xian,960,987,115.035423,38.032494,11704,真定府,,,,,,,,
11729,,Yongding,永定,Xian,960,1028,114.564766,36.099808,11724,相州,,,,,,,,
100459,,Huolu,獲鹿,Xian,960,1126,114.307724,38.083111,11704,真定府,,,,,,,,
100016,,Jingxing,井陘,Xian,960,1126,114.045954,38.196032,11704,真定府,,,,,,,,
11763,,Wude,武德,Xian,960,1072,113.140463,35.03095,11761,懷州,,,,,,,,
3866,,Feng Zhou,豐州,Zhou,908,1121,107.9624,40.93678,3798,上京道,,,,,,,,
100373,,Wuzhi,武陟,Xian,960,1126,113.3653565,35.05608749,11761,懷州,,,,,,,,
7693,,Anhui Sheng,安徽省,Sheng,1644,1911,117.0346756,30.51229477,6756,清朝,,,,,,,,
11731,,Ye Xian,鄴縣,Xian,960,1071,114.41195,36.272377,11724,相州,,,,,,,,
11730,,Yonghe,永和,Xian,1029,1073,114.564766,36.099808,11724,相州,,,,,,,,
11727,,Linzhang,臨漳,Xian,960,1126,114.5449,36.2449,11724,相州,,,,,,,,
13516,,Yingling,應靈,Xian,960,1253,104.115623,29.451237,13511,榮州,,,,,,,,
100370,,Wuchang,武昌,Xian,960,1279,114.879906,30.402718,13123,鄂州,,,,,,,,
100441,,Hanchuan,漢川,Xian,977,1070,113.8252,30.7661,13123,鄂州,,,,,,,,
100088,,Xianning,咸寧,Xian,960,1279,114.271622,29.892479,13123,鄂州,,,,,,,,
100151,,Daojiang,導江,Xian,960,1279,103.713741,31.002649,13404,鎮靜軍,,,,,,,,
13436,,Feiwu,飛烏,Xian,960,1279,105.055901,30.633301,13427,梓州,,,,,,,,
13506,,Bachuan,巴川,Xian,960,1279,106.212257,29.862469,13502,合州,,,,,,,,
13480,,Dazu,大足,Xian,960,1279,105.710487,29.711468,13479,昌州,,,,,,,,
13544,,Linshan,鄰山,Xian,960,1279,107.240844,30.409217,13538,渠州,,,,,,,,
13504,,Shizhao,石照,Xian,965,1279,106.259559,30.003943,13502,合州,,,,,,,,
13528,,Kaibian,開邊,Xian,960,966,104.00741,28.67096,13519,戎州,,,,,,,,
13515,,Ziguan,資官,Xian,960,1253,104.406876,29.657671,13511,榮州,,,,,,,,
100412,,Liujiang,流江,Xian,960,1279,106.962242,30.844326,13538,渠州,,,,,,,,
13323,,Yongchang,永昌,Xian,971,1101,103.68188,31.05199,13320,彭州,,,,,,,,
13543,,Linshui,鄰水,Xian,960,1279,106.932105,30.424871,13538,渠州,,,,,,,,
100538,,Pengxi,蓬溪,Xian,960,1279,105.718852,30.775914,13443,遂州,,,,,,,,
100557,,Guiping,貴平,Xian,960,1279,104.310712,30.148066,13393,陵州,,,,,,,,
13445,,Fangyi,方義,Xian,960,975,105.570206,30.503918,13443,遂州,,,,,,,,
13469,,Yueshan,月山,Xian,960,966,104.706234,29.94849,13462,資州,,,,,,,,
13557,,Fuyi Jian,富義監,Jian,966,975,105.01871,29.22937,13555,富義監,,,,,,,,
13125,,Linjiang,臨江,Xian,960,974,114.03088,29.44461,13123,鄂州,,,,,,,,
13124,,Jiangxia,江夏,Xian,960,1279,114.306655,30.57367,13123,鄂州,,,,,,,,
100564,,Tongshan,通山,Xian,960,976,114.503822,29.597151,13123,鄂州,,,,,,,,
100157,,Chongyang,崇陽,Xian,975,1279,114.043838,29.548801,13123,鄂州,,,,,,,,
13432,,Fucheng,涪城,Xian,960,1279,104.91629,31.267123,13427,梓州,,,,,,,,
13536,,Shimen Lu,石門路,Lu,960,1279,103.89464,27.08054,13519,戎州,,,,,,,,
13509,,Tongliang,銅梁,Xian,960,1279,106.026779,29.944742,13502,合州,,,,,,,,
13512,,Xuchuan,旭川,Xian,960,1066,104.420372,29.463898,13511,榮州,,,,,,,,
13590,,Xiameng,葭萌,Xian,960,1279,105.713249,32.102741,13588,利州,,,,,,,,
13481,,Changyuan,昌元,Xian,960,1279,105.707979,29.438777,13479,昌州,,,,,,,,
13429,,Qi Xian,郪縣,Xian,960,1279,105.08757,31.09462,13427,梓州,,,,,,,,
13430,,Yuanwu,元武,Xian,960,1011,104.69942,31.13755,13427,梓州,,,,,,,,
13467,,Neijiang,內江,Xian,960,1242,105.053894,29.580755,13462,資州,,,,,,,,
13433,,Shehong,射洪,Xian,960,1279,105.276024,30.989159,13427,梓州,,,,,,,,
13503,,Shijing,石鏡,Xian,960,964,106.259559,30.003943,13502,合州,,,,,,,,
13482,,Yongchuan,永川,Xian,960,1279,105.964344,29.234774,13479,昌州,,,,,,,,
13178,,Shimen,石門,Xian,960,1279,111.373611,29.588543,13175,澧州,,,,,,,,
