CODE2020,COUNTY_CH,COUNTY_EN,DCODE,CITY_CH,CITY_EN,PCODE,PROV_CH,PROV_EN,NOTE
469006,万宁市,WanNingShi,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469007,东方市,DongFangShi,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469021,定安县,DingAnXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469022,屯昌县,TunChangXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469023,澄迈县,ChengMaiXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469024,临高县,LinGaoXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469025,白沙黎族自治县,BaiShaLiZuZiZhiXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469026,昌江黎族自治县,ChangJiangLiZuZiZhiXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469027,乐东黎族自治县,LeDongLiZuZiZhiXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469028,陵水黎族自治县,LingShuiLiZuZiZhiXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469029,保亭黎族苗族自治县,BaoTingLiZuMiaoZuZiZhiXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
469030,琼中黎族苗族自治县,QiongZhongLiZuMiaoZuZiZhiXian,4690,省直辖行政单位,ShengZhiXiaXingZhengDanWei,46,海南省,HaiNanSheng,
500101,万州区,WanZhouQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500102,涪陵区,FuLingQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500103,渝中区,YuZhongQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500104,大渡口区,DaDuKouQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500105,江北区,JiangBeiQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500106,沙坪坝区,ShaPingBaQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500107,九龙坡区,JiuLongPoQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500108,南岸区,NanAnQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500109,北碚区,BeiBeiQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500110,綦江区,QiJiangQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500111,大足区,DaZuQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500112,渝北区,YuBeiQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500113,巴南区,BaNanQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500114,黔江区,QianJiangQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500115,长寿区,ChangShouQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500116,江津区,JiangJinQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500117,合川区,HeChuanQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500118,永川区,YongChuanQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500119,南川区,NanChuanQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500120,璧山区,BiShanQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500152,潼南区,TongNanQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500153,荣昌区,RongChangQu,5001,重庆市辖区,ChongQingShiXiaQu,50,重庆市,ChongQingShi,
500154,开州区,KaiZhouQu,5001,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500155,梁平区,LiangPingQu,5001,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500156,武隆区,WuLongQu,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500151,铜梁区,TongLiangQu,5001,重庆市辖区,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500229,城口县,ChengKouXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500230,丰都县,FengDuXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500231,垫江县,DianJiangXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500233,忠县,ZhongXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500235,云阳县,YunYangXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500236,奉节县,FengJieXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500237,巫山县,WuShanXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500238,巫溪县,WuXiXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500240,石柱土家族自治县,ShiZhuTuJiaZuZiZhiXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500241,秀山土家族苗族自治县,XiuShanTuJiaZuMiaoZuZiZhiXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500242,酉阳土家族苗族自治县,YouYangTuJiaZuMiaoZuZiZhiXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
500243,彭水苗族土家族自治县,PengShuiMiaoZuTuJiaZuZiZhiXian,5002,重庆市辖县,ChongQingShiXiaXian,50,重庆市,ChongQingShi,
510104,锦江区,JinJiangQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510105,青羊区,QingYangQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510106,金牛区,JinNiuQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510107,武侯区,WuHouQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510108,成华区,ChengHuaQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510112,龙泉驿区,LongQuanYiQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510113,青白江区,QingBaiJiangQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510114,新都区,XinDuQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510115,温江区,WenJiangQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510116,双流区,ShuangLiuQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510121,金堂县,JinTangXian,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510117,郫都区,PiDuQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510129,大邑县,DaYiXian,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510131,蒲江县,PuJiangXian,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510118,新津区,XinJinQu,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510181,都江堰市,DuJiangYanShi,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510182,彭州市,PengZhouShi,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510183,邛崃市,QiongLaiShi,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510184,崇州市,ChongZhouShi,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510185,简阳市,JianYangShi,5101,成都市,ChengDuShi,51,四川省,SiChuanSheng,
510302,自流井区,ZiLiuJingQu,5103,自贡市,ZiGongShi,51,四川省,SiChuanSheng,
510303,贡井区,GongJingQu,5103,自贡市,ZiGongShi,51,四川省,SiChuanSheng,
510304,大安区,DaAnQu,5103,自贡市,ZiGongShi,51,四川省,SiChuanSheng,
510311,沿滩区,YanTanQu,5103,自贡市,ZiGongShi,51,四川省,SiChuanSheng,
510321,荣县,RongXian,5103,自贡市,ZiGongShi,51,四川省,SiChuanSheng,
510322,富顺县,FuShunXian,5103,自贡市,ZiGongShi,51,四川省,SiChuanSheng,
510402,东区,DongQu,5104,攀枝花市,PanZhiHuaShi,51,四川省,SiChuanSheng,
510403,西区,XiQu,5104,攀枝花市,PanZhiHuaShi,51,四川省,SiChuanSheng,
510411,仁和区,RenHeQu,5104,攀枝花市,PanZhiHuaShi,51,四川省,SiChuanSheng,
510421,米易县,MiYiXian,5104,攀枝花市,PanZhiHuaShi,51,四川省,SiChuanSheng,
510422,盐边县,YanBianXian,5104,攀枝花市,PanZhiHuaShi,51,四川省,SiChuanSheng,
510502,江阳区,JiangYangQu,5105,泸州市,LuZhouShi,51,四川省,SiChuanSheng,
510503,纳溪区,NaXiQu,5105,泸州市,LuZhouShi,51,四川省,SiChuanSheng,
510504,龙马潭区,LongMaTanQu,5105,泸州市,LuZhouShi,51,四川省,SiChuanSheng,
510521,泸县,LuXian,5105,泸州市,LuZhouShi,51,四川省,SiChuanSheng,
510522,合江县,HeJiangXian,5105,泸州市,LuZhouShi,51,四川省,SiChuanSheng,
510524,叙永县,XuYongXian,5105,泸州市,LuZhouShi,51,四川省,SiChuanSheng,
510525,古蔺县,GuLinXian,5105,泸州市,LuZhouShi,51,四川省,SiChuanSheng,
510603,旌阳区,JingYangQu,5106,德阳市,DeYangShi,51,四川省,SiChuanSheng,
510604,罗江区,LuoJiangQu,5106,德阳市,DeYangShi,51,四川省,SiChuanSheng,
510623,中江县,ZhongJiangXian,5106,德阳市,DeYangShi,51,四川省,SiChuanSheng,
510681,广汉市,GuangHanShi,5106,德阳市,DeYangShi,51,四川省,SiChuanSheng,
510682,什邡市,ShiFangShi,5106,德阳市,DeYangShi,51,四川省,SiChuanSheng,
510683,绵竹市,MianZhuShi,5106,德阳市,DeYangShi,51,四川省,SiChuanSheng,
510703,涪城区,FuChengQu,5107,绵阳市,MianYangShi,51,四川省,SiChuanSheng,
510704,游仙区,YouXianQu,5107,绵阳市,MianYangShi,51,四川省,SiChuanSheng,
510705,安州区,AnZhouQu,5107,绵阳市,MianYangShi,51,四川省,SiChuanSheng,
510722,三台县,SanTaiXian,5107,绵阳市,MianYangShi,51,四川省,SiChuanSheng,
510723,盐亭县,YanTingXian,5107,绵阳市,MianYangShi,51,四川省,SiChuanSheng,
510725,梓潼县,ZiTongXian,5107,绵阳市,MianYangShi,51,四川省,SiChuanSheng,
510726,北川羌族自治县,BeiChuanQiangZuZiZhiXian,5107,绵阳市,MianYangShi,51,四川省,SiChuanSheng,
510727,平武县,PingWuXian,5107,绵阳市,MianYangShi,51,四川省,SiChuanSheng,
510781,江油市,JiangYouShi,5107,绵阳市,MianYangShi,51,四川省,SiChuanSheng,
510802,利州区,LiZhouQu,5108,广元市,GuangYuanShi,51,四川省,SiChuanSheng,
510811,昭化区,YuanBaQu,5108,广元市,GuangYuanShi,51,四川省,SiChuanSheng,
510812,朝天区,ChaoTianQu,5108,广元市,GuangYuanShi,51,四川省,SiChuanSheng,
510821,旺苍县,WangCangXian,5108,广元市,GuangYuanShi,51,四川省,SiChuanSheng,
510822,青川县,QingChuanXian,5108,广元市,GuangYuanShi,51,四川省,SiChuanSheng,
510823,剑阁县,JianGeXian,5108,广元市,GuangYuanShi,51,四川省,SiChuanSheng,
510824,苍溪县,CangXiXian,5108,广元市,GuangYuanShi,51,四川省,SiChuanSheng,
510903,船山区,ChuanShanQu,5109,遂宁市,SuiNingShi,51,四川省,SiChuanSheng,
510904,安居区,AnJuQu,5109,遂宁市,SuiNingShi,51,四川省,SiChuanSheng,
510921,蓬溪县,PengXiXian,5109,遂宁市,SuiNingShi,51,四川省,SiChuanSheng,
510981,射洪市,SheHongShi,5109,遂宁市,SuiNingShi,51,四川省,SiChuanSheng,
510923,大英县,DaYingXian,5109,遂宁市,SuiNingShi,51,四川省,SiChuanSheng,
511002,市中区,ShiZhongQu,5110,内江市,NeiJiangShi,51,四川省,SiChuanSheng,
511011,东兴区,DongXingQu,5110,内江市,NeiJiangShi,51,四川省,SiChuanSheng,
511024,威远县,WeiYuanXian,5110,内江市,NeiJiangShi,51,四川省,SiChuanSheng,
511025,资中县,ZiZhongXian,5110,内江市,NeiJiangShi,51,四川省,SiChuanSheng,
511083,隆昌市,LongChangShi,5110,内江市,NeiJiangShi,51,四川省,SiChuanSheng,
511102,市中区,ShiZhongQu,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511111,沙湾区,ShaWanQu,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511112,五通桥区,WuTongQiaoQu,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511113,金口河区,JinKouHeQu,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511123,犍为县,QianWeiXian,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511124,井研县,JingYanXian,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511126,夹江县,JiaJiangXian,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511129,沐川县,MuChuanXian,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511132,峨边彝族自治县,EBianYiZuZiZhiXian,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511133,马边彝族自治县,MaBianYiZuZiZhiXian,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511181,峨眉山市,EMeiShanShi,5111,乐山市,LeShanShi,51,四川省,SiChuanSheng,
511302,顺庆区,ShunQingQu,5113,南充市,NanChongShi,51,四川省,SiChuanSheng,
511303,高坪区,GaoPingQu,5113,南充市,NanChongShi,51,四川省,SiChuanSheng,
511304,嘉陵区,JiaLingQu,5113,南充市,NanChongShi,51,四川省,SiChuanSheng,
511321,南部县,NanBuXian,5113,南充市,NanChongShi,51,四川省,SiChuanSheng,
511322,营山县,YingShanXian,5113,南充市,NanChongShi,51,四川省,SiChuanSheng,
511323,蓬安县,PengAnXian,5113,南充市,NanChongShi,51,四川省,SiChuanSheng,
511324,仪陇县,YiLongXian,5113,南充市,NanChongShi,51,四川省,SiChuanSheng,
511325,西充县,XiChongXian,5113,南充市,NanChongShi,51,四川省,SiChuanSheng,
511381,阆中市,LangZhongShi,5113,南充市,NanChongShi,51,四川省,SiChuanSheng,
511402,东坡区,DongPoQu,5114,眉山市,MeiShanShi,51,四川省,SiChuanSheng,
511403,彭山区,PengShanQu,5114,眉山市,MeiShanShi,51,四川省,SiChuanSheng,
511421,仁寿县,RenShouXian,5114,眉山市,MeiShanShi,51,四川省,SiChuanSheng,
511423,洪雅县,HongYaXian,5114,眉山市,MeiShanShi,51,四川省,SiChuanSheng,
511424,丹棱县,DanLengXian,5114,眉山市,MeiShanShi,51,四川省,SiChuanSheng,
511425,青神县,QingShenXian,5114,眉山市,MeiShanShi,51,四川省,SiChuanSheng,
511502,翠屏区,CuiPingQu,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511503,南溪区,NanXiQu,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511504,叙州区,XuZhouQu,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511523,江安县,JiangAnXian,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511524,长宁县,ChangNingXian,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511525,高县,GaoXian,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511526,珙县,GongXian,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511527,筠连县,JunLianXian,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511528,兴文县,XingWenXian,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511529,屏山县,PingShanXian,5115,宜宾市,YiBinShi,51,四川省,SiChuanSheng,
511602,广安区,GuangAnQu,5116,广安市,GuangAnShi,51,四川省,SiChuanSheng,
511603,前锋区,QianFengQu,5116,广安市,GuangAnShi,51,四川省,SiChuanSheng,
511621,岳池县,YueChiXian,5116,广安市,GuangAnShi,51,四川省,SiChuanSheng,
511622,武胜县,WuShengXian,5116,广安市,GuangAnShi,51,四川省,SiChuanSheng,
511623,邻水县,LinShuiXian,5116,广安市,GuangAnShi,51,四川省,SiChuanSheng,
511681,华蓥市,HuaYingShi,5116,广安市,GuangAnShi,51,四川省,SiChuanSheng,
511702,通川区,TongChuanQu,5117,达州市,DaZhouShi,51,四川省,SiChuanSheng,
511703,达川区,DaChuanQu,5117,达州市,DaZhouShi,51,四川省,SiChuanSheng,
511722,宣汉县,XuanHanXian,5117,达州市,DaZhouShi,51,四川省,SiChuanSheng,
511723,开江县,KaiJiangXian,5117,达州市,DaZhouShi,51,四川省,SiChuanSheng,
511724,大竹县,DaZhuXian,5117,达州市,DaZhouShi,51,四川省,SiChuanSheng,
511725,渠县,QuXian,5117,达州市,DaZhouShi,51,四川省,SiChuanSheng,
511781,万源市,WanYuanShi,5117,达州市,DaZhouShi,51,四川省,SiChuanSheng,
511802,雨城区,YuChengQu,5118,雅安市,YaAnShi,51,四川省,SiChuanSheng,
511803,名山区,MingShanQu,5118,雅安市,YaAnShi,51,四川省,SiChuanSheng,
511822,荥经县,XingJingXian,5118,雅安市,YaAnShi,51,四川省,SiChuanSheng,
511823,汉源县,HanYuanXian,5118,雅安市,YaAnShi,51,四川省,SiChuanSheng,
511824,石棉县,ShiMianXian,5118,雅安市,YaAnShi,51,四川省,SiChuanSheng,
511825,天全县,TianQuanXian,5118,雅安市,YaAnShi,51,四川省,SiChuanSheng,
511826,芦山县,LuShanXian,5118,雅安市,YaAnShi,51,四川省,SiChuanSheng,
511827,宝兴县,BaoXingXian,5118,雅安市,YaAnShi,51,四川省,SiChuanSheng,
511902,巴州区,BaZhouQu,5119,巴中市,BaZhongShi,51,四川省,SiChuanSheng,
511903,恩阳区,EnYangQu,5119,巴中市,BaZhongShi,51,四川省,SiChuanSheng,
511921,通江县,TongJiangXian,5119,巴中市,BaZhongShi,51,四川省,SiChuanSheng,
511922,南江县,NanJiangXian,5119,巴中市,BaZhongShi,51,四川省,SiChuanSheng,
511923,平昌县,PingChangXian,5119,巴中市,BaZhongShi,51,四川省,SiChuanSheng,
512002,雁江区,YanJiangQu,5120,资阳市,ZiYangShi,51,四川省,SiChuanSheng,
512021,安岳县,AnYueXian,5120,资阳市,ZiYangShi,51,四川省,SiChuanSheng,
512022,乐至县,LeZhiXian,5120,资阳市,ZiYangShi,51,四川省,SiChuanSheng,
513201,马尔康市,MaErKangShi,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513221,汶川县,WenChuanXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513222,理县,LiXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513223,茂县,MaoXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513224,松潘县,SongPanXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513225,九寨沟县,JiuZhaiGouXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513226,金川县,JinChuanXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513227,小金县,XiaoJinXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513228,黑水县,HeiShuiXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513230,壤塘县,RangTangXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513231,阿坝县,ABaXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513232,若尔盖县,RuoErGaiXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513233,红原县,HongYuanXian,5132,阿坝藏族羌族自治州,ABaCangZuQiangZuZiZhiZhou,51,四川省,SiChuanSheng,
513301,康定市,KangDingShi,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513322,泸定县,LuDingXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513323,丹巴县,DanBaXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513324,九龙县,JiuLongXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513325,雅江县,YaJiangXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513326,道孚县,DaoFuXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513327,炉霍县,LuHuoXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513328,甘孜县,GanZiXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513329,新龙县,XinLongXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513330,德格县,DeGeXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513331,白玉县,BaiYuXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513332,石渠县,ShiQuXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513333,色达县,SeDaXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513334,理塘县,LiTangXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513335,巴塘县,BaTangXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513336,乡城县,XiangChengXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513337,稻城县,DaoChengXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513338,得荣县,DeRongXian,5133,甘孜藏族自治州,GanZiCangZuZiZhiZhou,51,四川省,SiChuanSheng,
513401,西昌市,XiChangShi,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513422,木里藏族自治县,MuLiCangZuZiZhiXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513423,盐源县,YanYuanXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513424,德昌县,DeChangXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513425,会理县,HuiLiXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513426,会东县,HuiDongXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513427,宁南县,NingNanXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513428,普格县,PuGeXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513429,布拖县,BuTuoXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513430,金阳县,JinYangXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513431,昭觉县,ZhaoJueXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513432,喜德县,XiDeXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513433,冕宁县,MianNingXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513434,越西县,YueXiXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513435,甘洛县,GanLuoXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513436,美姑县,MeiGuXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
513437,雷波县,LeiBoXian,5134,凉山彝族自治州,LiangShanYiZuZiZhiZhou,51,四川省,SiChuanSheng,
520102,南明区,NanMingQu,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520103,云岩区,YunYanQu,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520111,花溪区,HuaXiQu,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520112,乌当区,WuDangQu,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520113,白云区,BaiYunQu,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520115,观山湖区,GuanShanHuQu,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520121,开阳县,KaiYangXian,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520122,息烽县,XiFengXian,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520123,修文县,XiuWenXian,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520181,清镇市,QingZhenShi,5201,贵阳市,GuiYangShi,52,贵州省,GuiZhouSheng,
520201,钟山区,ZhongShanQu,5202,六盘水市,LiuPanShuiShi,52,贵州省,GuiZhouSheng,
520203,六枝特区,LiuZhiTeQu,5202,六盘水市,LiuPanShuiShi,52,贵州省,GuiZhouSheng,
520221,水城县,ShuiChengXian,5202,六盘水市,LiuPanShuiShi,52,贵州省,GuiZhouSheng,
520281,盘州市,PanZhouShi,5202,六盘水市,LiuPanShuiShi,52,贵州省,GuiZhouSheng,
520302,红花岗区,HongHuaGangQu,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
520303,汇川区,HuiChuanQu,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
520304,播州区,BoZhouQu,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
520322,桐梓县,TongZiXian,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
520323,绥阳县,SuiYangXian,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
520324,正安县,ZhengAnXian,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
520325,道真仡佬族苗族自治县,DaoZhenGeLaoZuMiaoZuZiZhiXian,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
520326,务川仡佬族苗族自治县,WuChuanGeLaoZuMiaoZuZiZhiXian,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
520327,凤冈县,FengGangXian,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
520328,湄潭县,MeiTanXian,5203,遵义市,ZunYiShi,52,贵州省,GuiZhouSheng,
