,index,id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y,closeness,target_toponym
164,164,123.0,云中,内蒙古自治区托克托县东北,['内蒙古自治区托克托县东北'],东北,"[['内蒙古', '托克托']]",[{'county': 150122}],County,[],modern,POINT (111.39971247209442 40.446017266527306),['内蒙古自治区'],['呼和浩特市'],['托克托县'],[],[],[],[],[],[],[],57.38170765381282,0.9886300088187504,111.39971247209442,40.446017266527306,0.9999999999999957,云中
165,165,124.0,善无,山西省右玉县南,['山西省右玉县南'],南,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.41846099600633 39.85267986191653),['山西省'],['朔州市'],['右玉县'],[],[],[],[],[],[],[],65.02937461682531,0.9871146494911544,112.41846099600632,39.85267986191653,0.9999999999999999,﻿善无
166,166,124.0,雁门郡,山西省右玉县南,['山西省右玉县南'],南,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.41846099600633 39.85267986191653),['山西省'],['朔州市'],['右玉县'],[],[],[],[],[],[],[],65.02937461682531,0.9871146494911544,112.41846099600632,39.85267986191653,0.0,
167,167,126.0,南行唐,河北省行唐县东北,['河北省行唐县东北'],东北,"[['河北', '行唐']]",[{'county': 130125}],County,[],modern,POINT (114.49322173591435 38.63932089106895),['河北省'],['石家庄市'],['行唐县'],[],[],[],[],[],[],[],51.66138735744993,0.9897634709268488,114.49322173591436,38.63932089106895,0.9999999999999909,﻿南行唐
168,168,127.0,兹氏县,今山西省汾阳南,['今山西省汾阳南'],南,"[['山西', '汾阳']]",[{'county': 141182}],County,[],modern,POINT (111.7458049313197 37.243195012916445),['山西省'],['吕梁市'],['汾阳市'],[],[],[],[],[],[],[],52.983199822298346,0.9895015582601976,111.7458049313197,37.243195012916445,0.9999999999999931,﻿兹氏
169,169,128.0,防陵,河南安阳西南,['河南安阳西南'],西南,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91782422078211 35.77153853379669),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.970048093337898,113.91782422078212,35.77153853379669,0.9999999999999996,﻿防陵
170,170,128.0,安阳,河南安阳,['河南安阳'],,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.970048093337898,113.91996657201076,35.78345203480426,0.0,
171,171,131.0,武垣县,河北省肃宁县东南,['河北省肃宁县东南'],东南,"[['河北', '肃宁']]",[{'county': 130926}],County,[],modern,POINT (115.96564043013896 38.35780706157759),['河北省'],['沧州市'],['肃宁县'],[],[],[],[],[],[],[],31.251438643238476,0.9938076331935136,115.96564043013896,38.35780706157759,0.9999999999999825,﻿武垣
172,172,132.0,元氏,今河北省元氏县西北,['今河北省元氏县西北'],西北,"[['河北', '元氏']]",[{'county': 130132}],County,[],modern,POINT (114.31931924460764 37.862395235119365),['河北省'],['石家庄市'],['元氏县'],[],[],[],[],[],[],[],44.294888556652026,0.991223117734627,114.31931924460764,37.862395235119365,0.9999999999999802,﻿元氏
173,173,132.0,上原县,疑近元氏,['疑近元氏'],,[['元氏']],[{'county': 130132}],County,[],modern,POINT (114.40973340753749 37.79201864352964),['河北省'],['石家庄市'],['元氏县'],[],[],[],[],[],[],[],44.294888556652026,0.991223117734627,114.40973340753747,37.79201864352964,0.0,
174,174,133.0,邢县,河北邢台,['河北邢台'],,"[['河北', '邢台']]",[{'prefecture': 1305}],Prefecture,[],modern,POINT (114.78086583070218 37.27875526653931),['河北省'],['邢台市'],['NA'],[],[],[],[],[],[],[],184.84268165651525,0.963374048171718,114.78086583070218,37.27875526653931,0.9999999999999994,﻿邢
175,175,134.0,新城县,山西省朔州南,['山西省朔州南'],南,"[['山西', '朔州']]",[{'prefecture': 1406}],Prefecture,[],modern,POINT (112.7577333418269 39.3625088603206),['山西省'],['朔州市'],['NA'],[],[],[],[],[],[],[],148.90751474609672,0.9704944798837402,112.7577333418269,39.3625088603206,0.9999999999999986,﻿新城
176,176,135.0,狼孟县,今山西省阳曲县,['今山西省阳曲县'],,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.59149975175032 38.186747937047),['山西省'],['太原市'],['阳曲县'],[],[],[],[],[],[],[],87.44477664945516,0.9826731134362716,112.59149975175032,38.186747937047,0.9999999999999942,﻿狼孟
177,177,138.0,柏人,今河北省隆尧县西,['今河北省隆尧县西'],西,"[['河北', '隆尧']]",[{'county': 130525}],County,[],modern,POINT (114.67569049505056 37.38107330666618),['河北省'],['邢台市'],['隆尧县'],[],[],[],[],[],[],[],45.58473877045055,0.9909675382798554,114.67569049505056,37.38107330666618,0.9999999999999996,﻿柏人
178,178,140.0,平原津令,山东省平原县南,['山东省平原县南'],南,"[['山东', '平原']]",[{'county': 371426}],County,[],modern,POINT (116.40304329278604 37.04535351505217),['山东省'],['德州市'],['平原县'],[],[],[],[],[],[],[],47.298668948219486,0.9906279288153884,116.40304329278604,37.04535351505217,0.0,
179,179,141.0,富昌,内蒙古自治区准格尔旗,['内蒙古自治区准格尔旗'],,"[['内蒙古', '准格尔旗']]",[{'county': 150622}],County,[],modern,POINT (110.86678954140831 39.802110284004044),['内蒙古自治区'],['鄂尔多斯市'],['准格尔旗'],[],[],[],[],[],[],[],119.53576043328532,0.9763143936013532,110.86678954140832,39.80211028400405,0.9999999999999978,﻿富昌
180,180,142.0,武平,河北省文安县北,['河北省文安县北'],北,"[['河北', '文安']]",[{'county': 131026}],County,[],modern,POINT (116.5031976717793 38.97044642638492),['河北省'],['廊坊市'],['文安县'],[],[],[],[],[],[],[],46.94317953480522,0.9906983678396144,116.5031976717793,38.97044642638492,0.9999999999999931,﻿武平
181,181,144.0,栾县,今河北省赵县西北南轮城,['今河北省赵县西北南轮城'],,"[['河北', '赵']]",[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.59704450289596,0.9919558330196878,114.8498657055696,37.7772686779257,0.9999999999999996,﻿栾
182,182,145.0,晋县,河南省温县西南,['河南省温县西南'],西南,"[['温县', '河南']]",[{'LEV1': 'hvd_562'}],['县'],[],historic,POINT (113.07546 34.93812),['河南省'],['焦作市'],['温县'],['温县'],['怀庆府'],['河南'],[],[],[1820],[1820],3.809706139204343,0.9992451196212696,113.07546,34.93812,0.0,
183,183,146.0,少梁,今陕西省韩城市西南,['今陕西省韩城市西南'],西南,"[['陕西', '韩城']]",[{'county': 610581}],County,[],modern,POINT (110.28597016323522 35.446027127981765),['陕西省'],['渭南市'],['韩城市'],[],[],[],[],[],[],[],60.05591235794816,0.9881001242066312,110.28597016323522,35.446027127981765,0.9999999999999923,﻿少梁
184,184,147.0,雒阴,今陕西省大荔县西南洛河南岸,['今陕西省大荔县西南洛河南岸'],,"[['陕西', '大荔']]",[{'county': 610523}],County,[],modern,POINT (110.01210300467098 34.82411115789529),['陕西省'],['渭南市'],['大荔县'],[],[],[],[],[],[],[],67.21920569703477,0.986680741873406,110.01210300467098,34.82411115789529,0.9999999999999999,﻿雒阴
185,185,147.0,合阳,今陕西省合阳县东南,['今陕西省合阳县东南'],东南,"[['陕西', '合阳']]",[{'county': 610524}],County,[],modern,POINT (110.25805341874907 35.1197875851478),['陕西省'],['渭南市'],['合阳县'],[],[],[],[],[],[],[],54.72411301305493,0.9891566022030228,110.25805341874909,35.1197875851478,0.9999999999999973,合阳
186,186,148.0,邺,今河北省临漳县西南,['今河北省临漳县西南'],西南,"[['河北', '临漳']]",[{'county': 130423}],County,[],modern,POINT (114.54267540902563 36.16729457408801),['河北省'],['邯郸市'],['临漳县'],[],[],[],[],[],[],[],37.37513676275535,0.9925942431348628,114.54267540902563,36.16729457408801,0.9999999999999984,﻿邺
187,187,150.0,苦陉,河北省无极县东北,['河北省无极县东北'],东北,"[['河北', '无极']]",[{'county': 130130}],County,[],modern,POINT (115.02830651520212 38.23850613689574),['河北省'],['石家庄市'],['无极县'],[],[],[],[],[],[],[],32.784214518303536,0.9935039188410676,115.02830651520212,38.23850613689574,0.9999999999999957,苦陉
188,188,151.0,酸枣,河南省延津县西南,['河南省延津县西南'],西南,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.12924841501902 35.193294016954795),['河南省'],['新乡市'],['延津县'],[],[],[],[],[],[],[],50.74193853831405,0.9899456565987748,114.12924841501902,35.193294016954795,0.9999999999999981,﻿酸枣
189,189,152.0,承匡,河南省睢县西南匡城,['河南省睢县西南匡城'],,"[['睢县', '河南']]",[{'LEV1': 'hvd_82165'}],['县'],[],historic,POINT (115.06597 34.4305),['河南省'],['商丘市'],['睢县'],['睢县'],['开封府'],['河南布政使司'],['明'],[],[1377],[1379],7.260805827182603,0.9985612958972588,115.06597,34.4305,0.975574438802862,﻿承匡
190,190,152.0,襄陵,河南省睢县西南匡城,['河南省睢县西南匡城'],,"[['睢县', '河南']]",[{'LEV1': 'hvd_82165'}],['县'],[],historic,POINT (115.06597 34.4305),['河南省'],['商丘市'],['睢县'],['睢县'],['开封府'],['河南布政使司'],['明'],[],[1377],[1379],7.260805827182603,0.9985612958972588,115.06597,34.4305,0.0,
191,191,153.0,安邑,今山西省夏县西北,['今山西省夏县西北'],西北,"[['夏县', '山西']]",[{'LEV1': 'hvd_1154'}],['县'],[],historic,POINT (111.22005 35.13745),['山西省'],['运城市'],['夏县'],['夏县'],['解州'],['山西'],[],[],[1820],[1820],1.8176181191053944,0.9996398451208564,111.22005,35.13745,0.9423831403723419,﻿安邑
192,192,153.0,王垣,今山西省垣曲县东南,['今山西省垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],[],[],[],[],[],[],[],55.8526680635654,0.988932982839004,111.95547897846052,35.17075479973811,0.9999999999999969,王垣
193,193,157.0,大梁,今河南省开封市,['今河南省开封市'],,"[['河南', '开封']]",[{'prefecture': 4102}],Prefecture,[],modern,POINT (114.53029986642758 34.60656434330035),['河南省'],['开封市'],['NA'],[],[],[],[],[],[],[],139.39624347015476,0.97237910609916,114.53029986642758,34.60656434330035,0.9999999999999988,﻿大梁
194,194,158.0,绛,山西省侯马市西,['山西省侯马市西'],西,"[['山西', '侯马']]",[{'county': 141081}],County,[],modern,POINT (111.32846183259753 35.59036828305365),['山西省'],['临汾市'],['侯马市'],[],[],[],[],[],[],[],18.11651056283706,0.9964102747416096,111.32846183259753,35.59036828305365,0.9999999999999335,﻿绛
195,195,158.0,安邑,山西省运城市,['山西省运城市'],,"[['山西', '运城']]",[{'prefecture': 1408}],Prefecture,[],modern,POINT (111.22156552110303 35.18686768646704),['山西省'],['运城市'],['NA'],[],[],[],[],[],[],[],182.97007327326597,0.9637450991856044,111.22156552110305,35.18686768646704,0.0,
196,196,161.0,济阳县故城,河南省兰考县东北,['河南省兰考县东北'],东北,"[['河南', '兰考']]",[{'county': 410225}],County,[],modern,POINT (115.09196939744291 34.94527385867838),['河南省'],['开封市'],['兰考县'],[],[],[],[],[],[],[],50.45387348436093,0.99000273571435,115.09196939744292,34.94527385867838,0.0,
197,197,162.0,㶏阴,河南省沙河南岸自漯河市以东至周口市一带,['河南省沙河南岸自漯河市以东至周口市一带'],,"[['河南', '漯河'], ['河南', '周口']]","[{'prefecture': 4111}, {'prefecture': 4116}]",Prefecture,['Multiple Matches'],modern,POINT (114.39245479669374 33.69235373031368),['河南省'],"['漯河市', '周口市']",['NA'],[],[],[],[],[],[],[],215.3081824330984,0.9573374122937496,114.39245479669374,33.69235373031368,1.0,﻿㶏阴
198,198,163.0,顿丘,今河南浚县西,['今河南浚县西'],西,"[['浚县', '河南']]",[{'LEV1': 'hvd_621'}],['县'],[],historic,POINT (114.54432 35.66838),['河南省'],['鹤壁市'],['浚县'],['浚县'],['卫辉府'],['河南'],[],[],[1820],[1820],0.0011095286529319,0.9999997801506524,114.54432,35.66838,0.7965275598071269,﻿顿丘
199,199,164.0,阴晋,今陕西省华阴市东,['今陕西省华阴市东'],东,"[['陕西', '华阴']]",[{'county': 610582}],County,[],modern,POINT (110.11763006113412 34.52954863737746),['陕西省'],['渭南市'],['华阴市'],[],[],[],[],[],[],[],34.047878659728475,0.9932535280679182,110.11763006113412,34.52954863737746,0.9999999999999727,﻿阴晋
200,200,166.0,蒲子县,山西隰县,['山西隰县'],,"[['山西', '隰']]",[{'county': 141031}],County,[],modern,POINT (111.03617294127261 36.698794930447754),['山西省'],['临汾市'],['隰县'],[],[],[],[],[],[],[],55.1378197752324,0.989074627608158,111.0361729412726,36.69879493044776,0.9999999999999889,﻿蒲子（蒲阳）
201,201,166.0,蒲阳,山西隰县,['山西隰县'],,"[['山西', '隰']]",[{'county': 141031}],County,[],modern,POINT (111.03617294127261 36.698794930447754),['山西省'],['临汾市'],['隰县'],[],[],[],[],[],[],[],55.1378197752324,0.989074627608158,111.0361729412726,36.69879493044776,0.9999999999999889,﻿蒲子（蒲阳）
202,202,167.0,漆垣,陕西铜川西北,['陕西铜川西北'],西北,"[['陕西', '铜川']]",[{'prefecture': 6102}],Prefecture,[],modern,POINT (108.98821904074333 35.39063147898062),['陕西省'],['铜川市'],['NA'],[],[],[],[],[],[],[],97.64363848488588,0.9806522434784232,108.98821904074332,35.39063147898062,0.44501901063187094,﻿漆垣
203,203,168.0,咎奴,陕西延安市东北延河北岸,['陕西延安市东北延河北岸'],,"[['陕西', '延安']]",[{'prefecture': 6106}],Prefecture,[],modern,POINT (109.55932185655246 36.421073135683955),['陕西省'],['延安市'],['NA'],[],[],[],[],[],[],[],294.1588302526417,0.9417134232735402,109.55932185655246,36.42107313568396,0.0,
204,204,169.0,皮氏,山西省河津县西,['山西省河津县西'],西,"[['山西', '河津']]",[{'county': 140882}],County,[],modern,POINT (110.63696218903414 35.60377636215732),['山西省'],['运城市'],['河津市'],[],[],[],[],[],[],[],35.338191807329146,0.9929978568843804,110.63696218903414,35.60377636215732,0.999999999999998,﻿皮氏
205,205,170.0,蒲坂,今山西省永济县西南,['今山西省永济县西南'],西南,"[['山西', '永济']]",[{'county': 140881}],County,[],modern,POINT (110.38275114057996 34.850721704762805),['山西省'],['运城市'],['永济市'],[],[],[],[],[],[],[],56.14067997218134,0.9888759142539976,110.38275114057996,34.850721704762805,0.0,
206,206,172.0,平丘,河南省封丘县东,['河南省封丘县东'],东,"[['河南', '封丘']]",[{'county': 410727}],County,[],modern,POINT (114.57358337979448 35.08449169212227),['河南省'],['新乡市'],['封丘县'],[],[],[],[],[],[],[],54.1396919542217,0.9892724032580412,114.57358337979448,35.08449169212227,0.9999999999999971,﻿平丘
207,207,173.0,首垣,河南省长垣县东北,['河南省长垣县东北'],东北,"[['河南', '长垣']]",[{'county': 410783}],County,[],modern,POINT (114.85840202117504 35.303874201856985),['河南省'],['新乡市'],['长垣市'],[],[],[],[],[],[],[],52.75198117471097,0.9895473734527304,114.85840202117504,35.303874201856985,0.9999999999999967,﻿首垣
208,208,177.0,单父,今山东省单县,['今山东省单县'],,"[['单县', '山东']]",[{'LEV1': 'hvd_1072'}],['县'],[],historic,POINT (116.07925 34.7979),['山东省'],['菏泽市'],['单县'],['单县'],['曹州府'],['山东'],[],[],[1820],[1820],5.34943850741873,0.998940026863248,116.07925,34.7979,0.9862117978620055,﻿单父
209,209,178.0,高都县,今山西晋城市,['今山西晋城市'],,"[['山西', '晋城']]",[{'prefecture': 1405}],Prefecture,[],modern,POINT (112.78425521101443 35.63529741551079),['山西省'],['晋城市'],['NA'],[],[],[],[],[],[],[],154.39342568435433,0.9694074651966657,112.78425521101444,35.63529741551079,0.9999999999999999,﻿高都
210,210,180.0,燕,今河南省延津县东北,['今河南省延津县东北'],东北,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.34314971462354 35.40672040912101),['河南省'],['新乡市'],['延津县'],[],[],[],[],[],[],[],50.74193853831405,0.9899456565987748,114.34314971462354,35.40672040912101,0.9999999999999982,﻿燕
211,211,180.0,虚,今河南省延津县东,['今河南省延津县东'],东,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.31549415358043 35.305012622603826),['河南省'],['新乡市'],['延津县'],[],[],[],[],[],[],[],50.74193853831405,0.9899456565987748,114.31549415358045,35.305012622603826,0.9999999999999829,虚
212,212,180.0,长平,今河南省西华县东北,['今河南省西华县东北'],东北,"[['河南', '西华']]",[{'county': 411622}],County,[],modern,POINT (114.58752658261426 33.88403925529807),['河南省'],['周口市'],['西华县'],[],[],[],[],[],[],[],63.14239530505332,0.9874885480558936,114.58752658261426,33.88403925529807,0.9999999999999982,长平
213,213,180.0,雍丘,今河南省杞县,['今河南省杞县'],,"[['杞县', '河南']]",[{'LEV1': 'hvd_580'}],['县'],[],historic,POINT (114.77448 34.55351),['河南省'],['开封市'],['杞县'],['杞县'],['开封府'],['河南'],[],[],[1820],[1820],3.0460778658587784,0.9993964299793732,114.77448,34.55351,0.9840983838806082,雍丘
214,214,180.0,山阳,今河南省焦作市东北,['今河南省焦作市东北'],东北,"[['河南', '焦作']]",[{'prefecture': 4108}],Prefecture,[],modern,POINT (113.32227126353712 35.30517401911678),['河南省'],['焦作市'],['NA'],[],[],[],[],[],[],[],101.32328123719898,0.9799231347196464,113.32227126353712,35.30517401911678,0.9999999999999973,山阳
215,215,181.0,修武县,河南省获嘉县,['河南省获嘉县'],,"[['河南', '获嘉']]",[{'county': 410724}],County,[],modern,POINT (113.63134816943477 35.19593376370737),['河南省'],['新乡市'],['获嘉县'],[],[],[],[],[],[],[],34.20392909358148,0.9932226072025538,113.63134816943476,35.19593376370737,0.9999999999999833,﻿修武
217,217,183.0,宅阳县,今河南荥阳东,['今河南荥阳东'],东,"[['河南', '荥阳']]",[{'county': 410182}],County,[],modern,POINT (113.39968027785254 34.80274196294287),['河南省'],['郑州市'],['荥阳市'],[],[],[],[],[],[],[],45.427602023806365,0.990998674394423,113.39968027785254,34.80274196294287,0.9999999999999949,﻿宅阳
218,218,184.0,郚,河南许昌、鄢陵一带,['河南许昌、鄢陵一带'],,"[['河南', '许昌', '鄢陵']]",[{'county': 411024}],County,[],modern,POINT (114.17751412411593 34.01837218896118),['河南省'],['许昌市'],['鄢陵县'],[],[],[],[],[],[],[],52.127018826082406,0.9896712076271224,114.17751412411592,34.01837218896118,0.9999999999999956,梧；郚
219,219,186.0,涑[睘阝],今山西西南的涑水边上的一个县,['今山西西南的涑水边上的一个县'],,"[['山西'], ['南'], ['西']]","[{'province': 14}, {'county': 370202}, {'county': 530829}]",County,['Multiple Matches'],modern,POINT (110.72768699267468 32.1091796403756),"['山西省', '山东省', '云南省']","['青岛市', '普洱市', 'NA']","['市南区', 'NA', '西盟佤族自治县']",[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,110.72768699267468,32.1091796403756,0.0621331067008295,﻿涑[睘阝]
222,222,187.0,沮阳,河北省怀来县东南,['河北省怀来县东南'],东南,"[['河北', '怀来']]",[{'county': 130730}],County,[],modern,POINT (115.77200785501473 40.23234942571935),['河北省'],['张家口市'],['怀来县'],[],[],[],[],[],[],[],61.43451424594982,0.9878269589079685,115.77200785501472,40.23234942571935,0.9999999999999902,沮阳
223,223,187.0,渔阳,北京市密云县西南,['北京市密云县西南'],西南,"[['北京', '密云']]",[{'county': 110118}],County,[],modern,POINT (116.86363974872192 40.35196484413998),['北京市'],['北京市辖区'],['密云区'],[],[],[],[],[],[],[],77.1266316149114,0.9847176189563476,116.86363974872192,40.35196484413998,0.9999999999999928,渔阳
224,224,187.0,无终,天津市蓟县,['天津市蓟县'],,"[['天津', '蓟']]",[{'county': 120119}],County,[],modern,POINT (117.49261585476611 39.9984463212956),['天津市'],['天津市辖区'],['蓟州区'],[],[],[],[],[],[],[],57.548937820458576,0.9885968727271676,117.49261585476611,39.9984463212956,0.9999999999999889,无终
225,225,187.0,阳乐,辽宁省义县西,['辽宁省义县西'],西,"[['辽宁', '义']]",[{'county': 210727}],County,[],modern,POINT (121.14163596973492 41.57433157873268),['辽宁省'],['锦州市'],['义县'],[],[],[],[],[],[],[],86.78088543810611,0.9828046612330692,121.14163596973492,41.57433157873268,0.9999999999999979,阳乐
226,226,188.0,辽西郡,今辽宁省西部,['今辽宁省西部'],西部,[['辽宁']],[{'province': 21}],Province,[],modern,POINT (124.70126018969319 41.103929679939625),['辽宁省'],['NA'],['NA'],[],[],[],[],[],[],[],585.1814661871243,0.8840482728377599,124.7012601896932,41.103929679939625,0.0,
227,227,188.0,令支县,今河北省迁安县西,['今河北省迁安县西'],西,"[['河北', '迁安']]",[{'county': 130283}],County,[],modern,POINT (118.59179770813469 40.03581773318275),['河北省'],['唐山市'],['迁安市'],[],[],[],[],[],[],[],52.28807218949136,0.9896392954481976,118.59179770813468,40.03581773318275,0.9999999999999994,﻿令支
228,228,189.0,襄平,辽宁省辽阳市,['辽宁省辽阳市'],,"[['辽宁', '辽阳']]",[{'prefecture': 2110}],Prefecture,[],modern,POINT (123.39738618214825 41.169579119757856),['辽宁省'],['辽阳市'],['NA'],[],[],[],[],[],[],[],98.46942599773416,0.9804886164773704,123.39738618214824,41.169579119757856,0.0,﻿襄平
229,229,190.0,昌城,今河北固安县南,['今河北固安县南'],南,"[['河北', '固安']]",[{'county': 131022}],County,[],modern,POINT (116.30021394242681 39.250922439659846),['河北省'],['廊坊市'],['固安县'],[],[],[],[],[],[],[],47.16281424204228,0.99065484796566,116.3002139424268,39.250922439659846,0.0,
230,230,190.0,方城,今河北固安县南,['今河北固安县南'],南,"[['河北', '固安']]",[{'county': 131022}],County,[],modern,POINT (116.30021394242681 39.250922439659846),['河北省'],['廊坊市'],['固安县'],[],[],[],[],[],[],[],47.16281424204228,0.99065484796566,116.3002139424268,39.250922439659846,0.9999999999999851,方城
231,231,191.0,邓,湖北省襄樊市西北,['湖北省襄樊市西北'],西北,[['湖北']],[{'province': 42}],Province,[],modern,POINT (110.92700497356418 32.15883161637984),['湖北省'],['NA'],['NA'],[],[],[],[],[],[],[],750.73917366521,0.8512435733790001,110.92700497356418,32.15883161637984,0.0,﻿邓
232,232,192.0,湖阳,河南省唐河县西南,['河南省唐河县西南'],西南,"[['河南', '唐河']]",[{'county': 411328}],County,[],modern,POINT (112.69460497288287 32.48221219542366),['河南省'],['南阳市'],['唐河县'],[],[],[],[],[],[],[],79.25960938735419,0.9842949766291308,112.69460497288289,32.48221219542366,0.9999999999999973,﻿湖阳
233,233,193.0,竟陵,湖北省潜江市西北,['湖北省潜江市西北'],西北,"[['湖北', '潜江']]",[{'county': 429005}],County,[],modern,POINT (112.66363494817152 30.471164239803215),['湖北省'],['省直辖县级行政单位'],['潜江市'],[],[],[],[],[],[],[],63.57980173651369,0.9874018774517644,112.66363494817152,30.471164239803212,0.9999999999999869,﻿竟陵
234,234,194.0,苦县,河南省鹿邑县东,['河南省鹿邑县东'],东,"[['河南', '鹿邑']]",[{'county': 411628}],County,[],modern,POINT (115.47993533666437 33.906247185226704),['河南省'],['周口市'],['鹿邑县'],[],[],[],[],[],[],[],60.25245178122582,0.9880611805850348,115.47993533666435,33.906247185226704,0.999999999999992,﻿苦
235,235,195.0,期思,河南省淮滨县东南期思乡,['河南省淮滨县东南期思乡'],,"[['河南', '淮滨']]",[{'county': 411527}],County,[],modern,POINT (115.31412286503618 32.46081562194832),['河南省'],['信阳市'],['淮滨县'],[],[],[],[],[],[],[],55.69217627928692,0.9889647837429248,115.31412286503618,32.46081562194832,0.9999999999999913,﻿期思
236,236,196.0,沈县,今安徽省临泉县,['今安徽省临泉县'],,"[['安徽', '临泉']]",[{'county': 341221}],County,[],modern,POINT (115.32828737405632 32.85900566936147),['安徽省'],['阜阳市'],['临泉县'],[],[],[],[],[],[],[],71.345042247318,0.9858632213235644,115.32828737405632,32.85900566936147,0.0,
237,237,196.0,寝县,今安徽省临泉县,['今安徽省临泉县'],,"[['安徽', '临泉']]",[{'county': 341221}],County,[],modern,POINT (115.32828737405632 32.85900566936147),['安徽省'],['阜阳市'],['临泉县'],[],[],[],[],[],[],[],71.345042247318,0.9858632213235644,115.32828737405632,32.85900566936147,0.9999999999999971,寝
238,238,197.0,鄀,湖北省宜城市东南,['湖北省宜城市东南'],东南,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.54929721526733 31.592039069509852),['湖北省'],['襄阳市'],['宜城市'],[],[],[],[],[],[],[],77.6579610638108,0.9846123378241656,112.54929721526732,31.59203906950985,0.9999999999999991,﻿鄀
239,239,198.0,宛,河南省南阳市,['河南省南阳市'],,"[['河南', '南阳']]",[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],[],[],[],[],[],[],[],281.5621607697731,0.9442094107021022,112.1860566776014,33.06080863027986,0.9999999999999999,申；宛
240,240,199.0,析县,今河南省西峡县,['今河南省西峡县'],,"[['河南', '西峡']]",[{'county': 411323}],County,[],modern,POINT (111.33477339151108 33.463616943856806),['河南省'],['南阳市'],['西峡县'],[],[],[],[],[],[],[],87.43215001714287,0.9826756153607332,111.33477339151108,33.463616943856806,0.9999999999999998,析；白羽
241,241,200.0,叶县,今河南省叶县南,['今河南省叶县南'],南,"[['叶县', '河南']]",[{'LEV1': 'hvd_598'}],['县'],[],historic,POINT (113.34553 33.6233),['河南省'],['平顶山市'],['叶县'],['叶县'],['南阳府'],['河南'],[],[],[1820],[1820],4.515929743701452,0.9991051838040304,113.34553,33.6233,0.7183189632417666,﻿叶
242,242,201.0,阴县,今湖北省老河口市北,['今湖北省老河口市北'],北,"[['湖北', '老河口']]",[{'county': 420682}],County,[],modern,POINT (111.67881903115388 32.57905262069674),['湖北省'],['襄阳市'],['老河口市'],[],[],[],[],[],[],[],51.66357793365909,0.989763036871586,111.67881903115388,32.57905262069674,0.999999999999992,﻿阴
243,243,202.0,息县,今河南省息县西南,['今河南省息县西南'],西南,"[['息县', '河南']]",[{'LEV1': 'hvd_617'}],['县'],[],historic,POINT (114.72909 32.34243),['河南省'],['信阳市'],['息县'],['息县'],['光州'],['河南'],[],[],[1820],[1820],3.9742886596587694,0.9992125081518194,114.72909,32.34243,0.9568576323084672,﻿息
244,244,203.0,武城,河南省信阳市东北,['河南省信阳市东北'],东北,"[['河南', '信阳']]",[{'prefecture': 4115}],Prefecture,[],modern,POINT (115.3846284156569 32.34860379712833),['河南省'],['信阳市'],['NA'],[],[],[],[],[],[],[],217.99362149396168,0.9568053016318638,115.3846284156569,32.34860379712833,0.9999999999999999,﻿武城
245,245,204.0,上庸,湖北省竹山县西南,['湖北省竹山县西南'],西南,"[['湖北', '竹山']]",[{'county': 420323}],County,[],modern,POINT (110.02016358021368 32.23409831660457),['湖北省'],['十堰市'],['竹山县'],[],[],[],[],[],[],[],125.85399421180506,0.975062456960216,110.02016358021368,32.23409831660457,0.9999999999999994,﻿上庸
246,246,205.0,涢水,湖北省随州市,['湖北省随州市'],,"[['湖北', '随州']]",[{'prefecture': 4213}],Prefecture,[],modern,POINT (113.40714536481974 31.893582994913427),['湖北省'],['随州市'],['NA'],[],[],[],[],[],[],[],138.2134945216437,0.9726134638006654,113.40714536481974,31.893582994913427,0.0,
247,247,205.0,随县,湖北省随州市,['湖北省随州市'],,"[['湖北', '随州']]",[{'prefecture': 4213}],Prefecture,[],modern,POINT (113.40714536481974 31.893582994913427),['湖北省'],['随州市'],['NA'],[],[],[],[],[],[],[],138.2134945216437,0.9726134638006654,113.40714536481974,31.893582994913427,0.9999999999999986,﻿随
