index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y
705,190.0,昌城,['昌城'],,[['昌城']],[{'LEV1': 'hvd_87462'}],['县'],[],historic,POINT (118.09589 39.57686),['山西省'],['阳泉市'],['城区'],['昌城县'],['右北平郡'],['秦'],[],[],[-221],[13],1.9262201876073375,0.9996183259885124,118.09589,39.57686
706,190.0,赵昌城,['赵昌城'],,[['昌城']],[{'LEV1': 'hvd_87462'}],['县'],[],historic,POINT (118.09589 39.57686),"['河北省', '山西省']","['石家庄市', '阳泉市']","['城区', '赵县']",['昌城县'],['右北平郡'],['秦'],[],[],[-221],[13],1.9262201876073375,0.9996183259885124,118.09589,39.57686
707,190.0,河北固安县南,['河北固安县南'],南,"[['河北', '固安']]",[{'county': 131022}],County,[],modern,POINT (116.30021394242681 39.250922439659846),['河北省'],['廊坊市'],['固安县'],[],[],[],[],[],[],[],47.16281424204228,0.99065484796566,116.30021394242681,39.250922439659846
708,191.0,湖北省襄樊市,['湖北省襄樊市'],,[['湖北']],[{'province': 42}],Province,[],modern,POINT (112.96002501880612 31.152191210560233),['湖北省'],['NA'],['NA'],[],[],[],[],[],[],[],750.73917366521,0.8512435733790001,112.96002501880612,31.152191210560233
709,192.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
710,192.0,湖阳,['湖阳'],,[['湖阳']],[{'LEV1': 'hvd_82644'}],['县'],[],historic,POINT (112.745 32.40853),[],[],[],['湖阳县'],['南阳郡'],['秦'],[],[],[-272],[265],6.1995211941420205,0.9987715858557116,112.745,32.40853
711,192.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
712,192.0,湖阳县,['湖阳县'],,[['湖阳']],[{'LEV1': 'hvd_82644'}],['县'],[],historic,POINT (112.745 32.40853),[],[],[],['湖阳县'],['南阳郡'],['秦'],[],[],[-272],[265],6.1995211941420205,0.9987715858557116,112.745,32.40853
713,193.0,楚国县,['楚国县'],,[['楚国']],[{'LEV2': 'hvd_33421'}],['侯国'],[],historic,POINT (117.18768 34.26963),[],[],[],[],['楚国'],['西汉'],[],[],[-154.0],[-70.0],8.999699889883232,0.9982167399234751,117.18768,34.26963
714,193.0,湖北省,['湖北省'],,[['湖北']],[{'province': 42}],Province,[],modern,POINT (112.96002501880612 31.152191210560233),['湖北省'],['NA'],['NA'],[],[],[],[],[],[],[],750.73917366521,0.8512435733790001,112.96002501880612,31.152191210560233
715,193.0,竟陵县,['竟陵县'],,"[['陵县'], ['竟陵']]","[{'LEV1': 'hvd_1000'}, {'LEV1': 'hvd_34381'}]","['县', '郡']",['Multiple Matches'],historic,,['山东省'],['德州市'],['陵城区'],"['陵县', '竟陵郡']",['济南府'],['山东'],[],[],"[1820, 742]","[1820, 757]",,,,
716,194.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
717,194.0,河南省鹿邑县东,['河南省鹿邑县东'],东,"[['河南', '鹿邑']]",[{'county': 411628}],County,[],modern,POINT (115.47993533666437 33.906247185226704),['河南省'],['周口市'],['鹿邑县'],[],[],[],[],[],[],[],60.25245178122582,0.9880611805850347,115.47993533666437,33.906247185226704
718,195.0,,['nan'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
719,196.0,沈县,['沈县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
720,196.0,属秦,['属秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
721,196.0,安徽省临泉县,['安徽省临泉县'],,"[['安徽', '临泉']]",[{'county': 341221}],County,[],modern,POINT (115.32828737405632 32.85900566936147),['安徽省'],['阜阳市'],['临泉县'],[],[],[],[],[],[],[],71.345042247318,0.9858632213235643,115.32828737405632,32.85900566936147
722,197.0,湖北省宜城市,['湖北省宜城市'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],[],[],[],[],[],[],[],77.6579610638108,0.9846123378241657,112.40848498654628,31.67562340909594
723,198.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
724,198.0,宛县,['宛县'],,[['宛县']],[{'LEV1': 'hvd_82610'}],['县'],[],historic,POINT (112.53547 33.00168),[],[],[],['宛县'],['南阳郡'],['秦'],[],[],[-272],[13],7.2410052999998324,0.9985652193047115,112.53547,33.00168
725,198.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
726,198.0,南阳郡,['南阳郡'],,[['南阳']],[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],[],[],[],[],[],[],[],281.5621607697731,0.9442094107021022,112.18605667760141,33.06080863027986
727,199.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
728,199.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
729,200.0,南阳郡叶县,['南阳郡叶县'],,"[['叶县', '南阳']]",[{'LEV1': 'hvd_598'}],['县'],[],historic,POINT (113.34553 33.6233),['河南省'],"['南阳市', '平顶山市']","['NA', '叶县']",['叶县'],['南阳府'],['河南'],[],[],[1820],[1820],4.515929743701452,0.9991051838040304,113.34553,33.6233
730,200.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
731,200.0,河南省叶县南,['河南省叶县南'],南,"[['叶县', '河南']]",[{'LEV1': 'hvd_598'}],['县'],[],historic,POINT (113.34553 33.6233),['河南省'],['平顶山市'],['叶县'],['叶县'],['南阳府'],['河南'],[],[],[1820],[1820],4.515929743701452,0.9991051838040304,113.34553,33.6233
732,200.0,叶县,['叶县'],,[['叶县']],[{'LEV1': 'hvd_598'}],['县'],[],historic,POINT (113.34553 33.6233),['河南省'],['平顶山市'],['叶县'],['叶县'],['南阳府'],['河南'],[],[],[1820],[1820],4.515929743701452,0.9991051838040304,113.34553,33.6233
733,201.0,,['nan'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
734,202.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
735,202.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
736,202.0,楚南阳郡,['楚南阳郡'],,[['南阳']],[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],[],[],[],[],[],[],[],281.5621607697731,0.9442094107021022,112.18605667760141,33.06080863027986
737,202.0,息县,['息县'],,[['息县']],[{'LEV1': 'hvd_617'}],['县'],[],historic,POINT (114.72909 32.34243),['河南省'],['信阳市'],['息县'],['息县'],['光州'],['河南'],[],[],[1820],[1820],3.9742886596587694,0.9992125081518194,114.72909,32.34243
738,203.0,武城县,['武城县'],,[['武城']],[{'county': 371428}],County,[],modern,POINT (116.0936134987522 37.23694406227288),['山东省'],['德州市'],['武城县'],[],[],[],[],[],[],[],47.354701157831926,0.9906168262226772,116.0936134987522,37.23694406227288
739,203.0,河南省信阳市东北,['河南省信阳市东北'],东北,"[['河南', '信阳']]",[{'prefecture': 4115}],Prefecture,[],modern,POINT (115.3846284156569 32.34860379712833),['河南省'],['信阳市'],['NA'],[],[],[],[],[],[],[],217.99362149396168,0.9568053016318638,115.3846284156569,32.34860379712833
740,203.0,武城,['武城'],,[['武城']],[{'county': 371428}],County,[],modern,POINT (116.0936134987522 37.23694406227288),['山东省'],['德州市'],['武城县'],[],[],[],[],[],[],[],47.354701157831926,0.9906168262226772,116.0936134987522,37.23694406227288
741,204.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
742,204.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
743,204.0,湖北省竹山县,['湖北省竹山县'],,"[['湖北', '竹山']]",[{'county': 420323}],County,[],modern,POINT (110.17542338040636 32.07901320445896),['湖北省'],['十堰市'],['竹山县'],[],[],[],[],[],[],[],125.85399421180506,0.9750624569602159,110.17542338040636,32.07901320445896
744,204.0,黄棘,['黄棘'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
745,204.0,上庸县,['上庸县'],,[['上庸']],[{'LEV1': 'hvd_34541'}],['郡'],[],historic,POINT (110.2286 32.22613),[],[],[],['上庸郡'],[],[],[],[],[215],[219],5.032420567831124,0.9990028428951299,110.2286,32.22613
746,204.0,楚,['楚'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
747,204.0,楚上庸县,['楚上庸县'],,[['上庸']],[{'LEV1': 'hvd_34541'}],['郡'],[],historic,POINT (110.2286 32.22613),[],[],[],['上庸郡'],[],[],[],[],[215],[219],5.032420567831124,0.9990028428951299,110.2286,32.22613
748,205.0,湖北省随州市,['湖北省随州市'],,"[['湖北', '随州']]",[{'prefecture': 4213}],Prefecture,[],modern,POINT (113.40714536481974 31.893582994913427),['湖北省'],['随州市'],['NA'],[],[],[],[],[],[],[],138.2134945216437,0.9726134638006654,113.40714536481974,31.893582994913427
749,206.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
750,206.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
751,206.0,九里,['九里'],,[['九里']],[{'LEV1': 'hvd_154059'}],['村镇'],[],historic,POINT (107.06186 25.46711),[],[],[],['九里'],['南丹土州'],['庆远府'],['广西'],[],[1911],[1911],3.5872022559078824,0.9992892080127503,107.06186,25.46711
752,206.0,鄢为,['鄢为'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
753,206.0,楚为鄢县,['楚为鄢县'],,[['鄢县']],[{'LEV1': 'hvd_45673'}],['县'],[],historic,POINT (112.30742 31.66816),[],[],[],['鄢县'],['南郡'],[],[],[],[-278],[-193],5.878699278895818,0.9988351556324967,112.30742,31.66816
754,206.0,楚国,['楚国'],,[['楚国']],[{'LEV2': 'hvd_33421'}],['侯国'],[],historic,POINT (117.18768 34.26963),[],[],[],[],['楚国'],['西汉'],[],[],[-154.0],[-70.0],8.999699889883232,0.9982167399234751,117.18768,34.26963
755,206.0,襄阳府宜城县,['襄阳府宜城县'],,"[['襄阳', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],[],[],[],[],[],[],[],77.6579610638108,0.9846123378241657,112.40848498654628,31.67562340909594
756,206.0,楚王城,['楚王城'],,[['王城']],[{'LEV1': 'hvd_44984'}],['县'],[],historic,POINT (114.51955 38.53409),['山西省'],['阳泉市'],['城区'],['王城县'],['恒州'],[],[],[],[621],[621],0.8223550223449259,0.9998370531353244,114.51955,38.53409
757,206.0,楚都纪郢,['楚都纪郢'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
758,206.0,鄢地,['鄢地'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
759,206.0,鄢,['鄢'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
760,206.0,鄢县,['鄢县'],,[['鄢县']],[{'LEV1': 'hvd_45673'}],['县'],[],historic,POINT (112.30742 31.66816),[],[],[],['鄢县'],['南郡'],[],[],[],[-278],[-193],5.878699278895818,0.9988351556324967,112.30742,31.66816
761,206.0,秦因,['秦因'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
762,206.0,湖北省宜城县,['湖北省宜城县'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],[],[],[],[],[],[],[],77.6579610638108,0.9846123378241657,112.40848498654628,31.67562340909594
763,206.0,鄢郢,['鄢郢'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
764,206.0,鄢子国,['鄢子国'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
765,207.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
766,207.0,楚国,['楚国'],,[['楚国']],[{'LEV2': 'hvd_33421'}],['侯国'],[],historic,POINT (117.18768 34.26963),[],[],[],[],['楚国'],['西汉'],[],[],[-154.0],[-70.0],8.999699889883232,0.9982167399234751,117.18768,34.26963
767,207.0,黔中,['黔中'],,[['黔中']],[{'LEV1': 'hvd_112715'}],['郡'],[],historic,POINT (111.6913 29.03481),['山东省'],['济南市'],['市中区'],['黔中郡'],['秦'],[],[],[],[-277],[-207],6.899338386401545,0.9986329194473768,111.6913,29.03481
768,207.0,楚都,['楚都'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
769,207.0,河南省淮阳县,['河南省淮阳县'],,"[['河南', '淮阳']]",[{'county': 411603}],County,[],modern,POINT (114.83825605453461 33.678069228952864),['河南省'],['周口市'],['淮阳区'],[],[],[],[],[],[],[],64.09541647393486,0.9872997101364804,114.83825605453461,33.678069228952864
770,208.0,沈国,['沈国'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
771,208.0,平县,['平县'],,[['平县']],[{'LEV1': 'hvd_82883'}],['县'],[],historic,POINT (112.94897 34.81825),[],[],[],['平县'],['河南郡'],['西汉'],[],[],[-205],[13],0.8288793643920709,0.9998357603590274,112.94897,34.81825
772,208.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
773,208.0,平舆县,['平舆县'],,[['平舆']],[{'county': 411723}],County,[],modern,POINT (114.62813044872894 32.94796881069685),['河南省'],['驻马店市'],['平舆县'],[],[],[],[],[],[],[],50.688347192945876,0.9899562755424965,114.62813044872894,32.94796881069685
774,209.0,山东省莒县,['山东省莒县'],,"[['山东', '莒']]",[{'county': 371122}],County,[],modern,POINT (118.94914208359154 35.702241869277174),['山东省'],['日照市'],['莒县'],[],[],[],[],[],[],[],79.00482759761026,0.9843454607785398,118.94914208359154,35.702241869277174
775,209.0,西周,['西周'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],[],[],[],[],[],[],[],53.16703366699048,0.9894651322059999,99.50836955615424,22.68596839337485
776,209.0,齐县,['齐县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
777,209.0,山东省,['山东省'],,[['山东']],[{'province': 37}],Province,[],modern,POINT (118.03798026089345 36.30292373832849),['山东省'],['NA'],['NA'],[],[],[],[],[],[],[],756.1848360111093,0.8501645338142928,118.03798026089345,36.30292373832849
778,209.0,莒县,['莒县'],,[['莒县']],[{'LEV1': 'hvd_85617'}],['县'],[],historic,POINT (118.83442 35.58189),['山东省'],['日照市'],['莒县'],['莒县'],[],[],[],[],[-221],[13],5.052017161381295,0.9989989598964364,118.83442,35.58189
779,210.0,楚当,['楚当'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
780,210.0,河南省鲁山县,['河南省鲁山县'],,"[['河南', '鲁山']]",[{'county': 410423}],County,[],modern,POINT (112.66968658592764 33.77054235455924),['河南省'],['平顶山市'],['鲁山县'],[],[],[],[],[],[],[],91.6839266446544,0.9818331402107935,112.66968658592764,33.77054235455924
781,210.0,楚,['楚'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
782,210.0,鲁阳县,['鲁阳县'],,[['鲁阳']],[{'LEV2': 'hvd_115591'}],['郡'],[],historic,POINT (113.14788 33.65464),[],[],[],[],['鲁阳郡'],[],[],[],[497.0],[582.0],2.318645604188472,0.9995405682202573,113.14788,33.65464
783,210.0,楚称,['楚称'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
784,211.0,楚黔中郡,['楚黔中郡'],,[['黔中']],[{'LEV1': 'hvd_112715'}],['郡'],[],historic,POINT (111.6913 29.03481),['山东省'],['济南市'],['市中区'],['黔中郡'],['秦'],[],[],[],[-277],[-207],6.899338386401545,0.9986329194473768,111.6913,29.03481
785,211.0,湖南省常德市西,['湖南省常德市西'],西,"[['湖南', '常德']]",[{'prefecture': 4307}],Prefecture,[],modern,POINT (111.37972299663335 29.266696335577038),['湖南省'],['常德市'],['NA'],[],[],[],[],[],[],[],227.71869396218514,0.9548783114337364,111.37972299663335,29.266696335577038
786,211.0,武陵郡,['武陵郡'],,[['武陵']],[{'county': 430702}],County,[],modern,POINT (111.70515736590175 29.00573968553232),['湖南省'],['常德市'],['武陵区'],[],[],[],[],[],[],[],22.80465931910348,0.9954813339311211,111.70515736590175,29.00573968553232
787,211.0,黔中郡,['黔中郡'],,[['黔中']],[{'LEV1': 'hvd_112715'}],['郡'],[],historic,POINT (111.6913 29.03481),['山东省'],['济南市'],['市中区'],['黔中郡'],['秦'],[],[],[],[-277],[-207],6.899338386401545,0.9986329194473768,111.6913,29.03481
788,211.0,秦县,['秦县'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
789,212.0,广陵,['广陵'],,[['广陵']],[{'county': 321002}],County,[],modern,POINT (119.47566693135468 32.38927811350858),['江苏省'],['扬州市'],['广陵区'],[],[],[],[],[],[],[],13.50037917947695,0.9973249455533766,119.47566693135468,32.38927811350858
790,212.0,江苏省扬州市,['江苏省扬州市'],,"[['江苏', '扬州']]",[{'prefecture': 3210}],Prefecture,[],modern,POINT (119.5689718571842 32.83019140651052),['江苏省'],['扬州市'],['NA'],[],[],[],[],[],[],[],136.45269763463168,0.9729623597449631,119.5689718571842,32.83019140651052
791,212.0,广陵县,['广陵县'],,[['广陵']],[{'county': 321002}],County,[],modern,POINT (119.47566693135468 32.38927811350858),['江苏省'],['扬州市'],['广陵区'],[],[],[],[],[],[],[],13.50037917947695,0.9973249455533766,119.47566693135468,32.38927811350858
792,213.0,安徽省六安县,['安徽省六安县'],,"[['安徽', '六安']]",[{'prefecture': 3415}],Prefecture,[],modern,POINT (116.30273438907861 31.81330218662613),['安徽省'],['六安市'],['NA'],[],[],[],[],[],[],[],187.43994125182326,0.9628594099725164,116.30273438907861,31.81330218662613
793,214.0,秦取,['秦取'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
794,214.0,吴,['吴'],,[['吴']],[{'county': 320507}],County,[],modern,POINT (120.6608809404832 31.457160096915672),['江苏省'],['苏州市'],['相城区'],[],[],[],[],[],[],[],50.71031797170526,0.9899519221070385,120.6608809404832,31.457160096915672
795,214.0,吴国,['吴国'],,[['吴国']],[{'LEV1': 'hvd_112532'}],['国'],[],historic,POINT (120.61862 31.31271),['江苏省'],['苏州市'],['相城区'],['吴国'],['西汉'],[],[],[],[-195],[-155],4.904904890836138,0.9990281096949897,120.61862,31.31271
796,214.0,越,['越'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
797,214.0,楚大,['楚大'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
798,214.0,江苏省苏州市,['江苏省苏州市'],,"[['江苏', '苏州']]",[{'prefecture': 3205}],Prefecture,[],modern,POINT (120.70793150044615 31.401362843263264),['江苏省'],['苏州市'],['NA'],[],[],[],[],[],[],[],139.52345345223057,0.9723538998717138,120.70793150044615,31.401362843263264
799,214.0,浙江,['浙江'],,[['浙江']],[{'province': 33}],Province,[],modern,POINT (119.64008146723786 29.161456810553158),['浙江省'],['NA'],['NA'],[],[],[],[],[],[],[],454.06752572467127,0.9100280564264751,119.64008146723786,29.161456810553158
800,214.0,楚,['楚'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
801,215.0,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
802,215.0,蔡国,['蔡国'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
803,215.0,安徽省,['安徽省'],,[['安徽']],[{'province': 34}],Province,[],modern,POINT (117.14832897866168 32.02237291277689),['安徽省'],['NA'],['NA'],[],[],[],[],[],[],[],609.2650206519585,0.8792761980237731,117.14832897866168,32.02237291277689
804,215.0,上蔡县,['上蔡县'],,[['上蔡']],[{'county': 411722}],County,[],modern,POINT (114.43138227105428 33.31576190188675),['河南省'],['驻马店市'],['上蔡县'],[],[],[],[],[],[],[],59.46750170343979,0.9882167157865311,114.43138227105428,33.31576190188675
805,215.0,河南省新蔡县,['河南省新蔡县'],,"[['河南', '新蔡']]",[{'county': 411729}],County,[],modern,POINT (114.93192773327081 32.800446441694675),['河南省'],['驻马店市'],['新蔡县'],[],[],[],[],[],[],[],53.79125465482472,0.9893414449297402,114.93192773327081,32.800446441694675
806,215.0,河南省上蔡县,['河南省上蔡县'],,"[['河南', '上蔡']]",[{'county': 411722}],County,[],modern,POINT (114.43138227105428 33.31576190188675),['河南省'],['驻马店市'],['上蔡县'],[],[],[],[],[],[],[],59.46750170343979,0.9882167157865311,114.43138227105428,33.31576190188675
807,215.0,上蔡,['上蔡'],,[['上蔡']],[{'county': 411722}],County,[],modern,POINT (114.43138227105428 33.31576190188675),['河南省'],['驻马店市'],['上蔡县'],[],[],[],[],[],[],[],59.46750170343979,0.9882167157865311,114.43138227105428,33.31576190188675
808,217.0,安徽省凤阳县,['安徽省凤阳县'],,"[['安徽', '凤阳']]",[{'county': 341126}],County,[],modern,POINT (117.61672510764127 32.84248527073355),['安徽省'],['滁州市'],['凤阳县'],[],[],[],[],[],[],[],78.72892723219927,0.9844001295022479,117.61672510764127,32.84248527073355
809,218.0,吴县,['吴县'],,[['吴县']],[{'LEV2': 'hvd_40406'}],['县'],[],historic,POINT (120.61862 31.31271),['江苏省'],['苏州市'],['相城区'],[],['吴县'],['苏州'],['唐'],[],[624.0],[1911.0],4.904904890836138,0.9990281096949897,120.61862,31.31271
810,218.0,吴,['吴'],,[['吴']],[{'county': 320507}],County,[],modern,POINT (120.6608809404832 31.457160096915672),['江苏省'],['苏州市'],['相城区'],[],[],[],[],[],[],[],50.71031797170526,0.9899519221070385,120.6608809404832,31.457160096915672
811,218.0,越,['越'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
812,218.0,浙江,['浙江'],,[['浙江']],[{'province': 33}],Province,[],modern,POINT (119.64008146723786 29.161456810553158),['浙江省'],['NA'],['NA'],[],[],[],[],[],[],[],454.06752572467127,0.9100280564264751,119.64008146723786,29.161456810553158
813,218.0,江苏省镇江市东丹徒镇,['江苏省镇江市东丹徒镇'],,"[['江苏', '镇江', '丹徒']]",[{'county': 321112}],County,[],modern,POINT (119.41384689493543 32.04274323946893),['江苏省'],['镇江市'],['丹徒区'],[],[],[],[],[],[],[],46.859567957671125,0.9907149351906663,119.41384689493543,32.04274323946893
814,218.0,丹徒,['丹徒'],,[['丹徒']],[{'county': 321112}],County,[],modern,POINT (119.41384689493543 32.04274323946893),['江苏省'],['镇江市'],['丹徒区'],[],[],[],[],[],[],[],46.859567957671125,0.9907149351906663,119.41384689493543,32.04274323946893
815,220.0,河南省襄城县,['河南省襄城县'],,"[['河南', '襄城']]",[{'county': 411025}],County,[],modern,POINT (113.56201351843009 33.8560914989737),['河南省'],['许昌市'],['襄城县'],[],[],[],[],[],[],[],44.641506794131274,0.9911544365038909,113.56201351843009,33.8560914989737
