Text ID,Toponym ID,Period,State,Text,Toponym,Address,Match Type,Match Result,Match Level,Match Error,Province,Prefecture,County,Direction,geometry,Maximum Error Distance,X,Y,Source,Start Page,End Page
294,265,Warring States Period,秦（含周）,筑阳本国地(《汉志》)，位于今湖北省谷城县东。《水经·沔水注》曰：“筑水又东迳筑阳县故城南，县，故楚附庸也，秦平鄢郢，立以为县。”据《史记》卷5《秦本纪》及卷72《白起列传》所载，秦取鄢、郢分别在昭襄王二十八年（前279)及二十九年（前278），故至迟公元前278年秦当置有筑阳县。《汉志》载筑阳县属南阳郡。,﻿筑阳,湖北省谷城县东,Single,[{'county': 420625}],County,[],['湖北'],['襄阳'],['谷城'],东,POINT (111.60537401688737 32.226937456873486),70.24257298,111.605374,32.22693746,中国行政区划通史先秦卷,379,379
295,266,Warring States Period,秦（含周）,枳本为战国楚邑，《战国策·燕策二》即曰：“苏代约燕王曰：‘楚得枳而国亡，齐得宋而国亡，齐、楚不得以有枳、宋而事秦者，何也？’”其地在今重庆市涪陵区东北。后枳属秦并置县。《史记正义》云：“枳，支是反，今涪州城。在秦，枳县在江南。”《元和郡县图志》卷30涪州涪陵县下曰：“（涪）州城，本秦枳县城也。”《太平寰宇记》卷120涪州滨化县下云：“本秦为枳县地。”从上引《战国策》所言“楚得枳而国亡”来看，至迟在秦昭襄王二十八年（前279）及二十九年（前278）取楚之鄢、郢后秦即得枳地。又《汉志》载枳县属巴郡，于是可推测秦巴郡亦当领有枳县，故颇疑秦取楚之枳地后即置县。,﻿枳县,重庆市涪陵区东北,Single,[{'county': 500102}],County,[],['重庆'],['重庆'],['涪陵'],东北,POINT (107.47158982960522 29.803349296687948),79.65273665,107.4715898,29.8033493,中国行政区划通史先秦卷,379,380
296,267,Warring States Period,秦（含周）,郢为春秋、战国时期楚国的都城。其地在今湖北省江陵县西北纪南城，亦即所谓纪郢。秦昭襄王二十九年取之。《史记》卷5《秦本纪》曰：“（昭襄王）二十九年，大良造白起攻楚，取郢为南郡。”卷40《楚世家》载：“（顷襄王）二十一年，秦将白起遂拔我郢，烧先王墓夷陵。”卷15《六国年表》秦昭襄王二十九年栏曰：“白起击楚，拔郢，更东至竟陵，以为南郡。”楚顷襄王二十一年栏曰：“秦拔我郢，烧夷陵，王亡走陈。”而据《新编年表》，秦昭襄王二十九年当为楚顷襄王十九年，即公元前278年。司马迁之所以将此事系于楚顷襄王二十一年，是因其在《六国年表》中误将楚顷王二十一年与秦昭襄王二十九年排在同一年所致。至于《楚世家》中的记载，则是《六国年表》的转写。郢既然成为秦南郡的领地，则郢必为秦县，而置县的时间即应在设南郡之时。《汉志》南郡江陵县下班固自注曰：“故楚郢都，楚文王自丹阳徒此。后九世平王城之。后十世秦拔我郢，徙（东）[陈]。”出土秦封泥中有“郢采金丞”，亦可证秦置有郢县。,﻿郢,湖北省江陵县西北纪南城,Single,[{'county': 421024}],County,[],['湖北'],['荆州'],['江陵'],,POINT (112.46316854623493 30.091462266142543),52.83034986,112.4631685,30.09146227,中国行政区划通史先秦卷,380,380
299,268,Warring States Period,秦（含周）,巫本为战国楚郡，秦昭襄王三十年（前277）巫郡为秦所取，巫县成为南郡领县（参见第九章第一节）。其地在今重庆市巫山县北。《汉志》载巫县属南郡。,﻿巫县,重庆市巫山县北,Single,[{'county': 500237}],County,[],['重庆'],['重庆辖'],['巫山'],北,POINT (109.93246161656182 31.336727825061292),88.58474515,109.9324616,31.33672783,中国行政区划通史先秦卷,381,381
303,269,Warring States Period,秦（含周）,《史记》卷5《秦本纪》曰：“（昭襄王）三十三年，客卿胡（伤）[阳]攻魏卷、蔡阳、长社，取之。击芒卯、华阳，破之，斩首十五万。”卷15《六国年表》秦昭襄王三十四年栏曰：“白起击魏华阳军，芒卯走，得三晋将，斩首十五万。”卷73《白起列传》载：“（秦）昭王三十四年，白起攻魏，拔华阳，走芒卯，而虏三晋将，斩首十三万。”据《新编年表》的考证，《史记》卷5《秦本纪》所说的秦昭襄王三十三年当作三十四年，即公元前273年，是该年秦得魏之华阳。又，出土秦封泥中有“华阳丞印”、“华阳禁印”，是可证秦得华阳后，当置县。其地在今河南省新郑市北。,﻿华阳,河南省新郑市北,Single,[{'county': 410184}],County,[],['河南'],['郑州'],['新郑'],北,POINT (113.75323506341584 34.567189221284956),41.76272481,113.7532351,34.56718922,中国行政区划通史先秦卷,382,382
304,270,Warring States Period,秦（含周）,据上引《史记》卷：5《秦本纪》及《新编年表》知，昭襄王三十四年（前273），秦得魏之卷地。又，出土秦封泥中有“卷丞□印”，而丞为县令之佐官，是可证秦得魏之卷后，当置县。其地在今河南省原阳县西南原武西北。《汉志》载卷县属河南郡。,﻿卷县,河南省原阳县西南原武西北,Single,[{'county': 410725}],County,[],['河南'],['新乡'],['原阳'],西北,POINT (113.87174639248101 35.11626934245543),63.93833859,113.8717464,35.11626934,中国行政区划通史先秦卷,382,382
307,271,Warring States Period,秦（含周）,"陶即定陶，其地在今山东省定陶县。春秋时期，陶原本宋国属地。战国时期齐灭宋后，该地复属齐。昭襄王二十三年（前284），秦与燕等五国联合破齐，秦又占有该地。昭襄王三十三年，又益封穰侯魏冉于此。昭襄王四十二年魏冉死后，秦又置陶郡，陶当成为其郡属县。至迟秦王政四年（前243），陶郡之地为魏所取（参见第九章第二节），陶县亦当入魏。秦王政二十二年（前225),秦灭魏，至迟此时陶县复归秦。秦封泥中有“定陶丞印”，也可证秦置有该县。《汉志》载定陶县属济阴郡。",﻿陶县,山东省定陶县,Single,[{'county': 371703}],County,[],['山东'],['菏泽'],['定陶'],,POINT (115.62928609886544 35.131485986724925),44.59219611,115.6292861,35.13148599,中国行政区划通史先秦卷,383,383
308,272,Warring States Period,秦（含周）,《汉志》河南郡河南县下班固自注日：“故郏地。周武王迁九鼎，周公致太平，营以为都，是为王城，至平王居之。”战国时期为西周都城，其地在今河南省洛阳市西。《史记》卷4《周本纪》载：“（周赧王）五十九年……西周恐，倍秦，与诸侯约从，将天下锐师出伊攻秦，令秦无得通阳城。秦昭王怒，使将军摎攻西周。西周君奔秦，顿首受罪，尽献其邑三十六，口三万。秦受其献，归其君于周。”卷5《秦本纪》亦载此事，唯系于秦昭襄王五十一年。据《新编年表》的考证，西周之灭于秦应在周赧王五十九年，即秦昭襄王四十三年，亦即公元前264年，《秦本纪》记此事于昭襄王五十一年，误。西周既亡，其都城河南自应属秦。又，《周本纪》中《史记集解》引徐广曰：“周比亡之时，凡七县，河南、洛阳、城、平阴、偃师、巩、缑氏。”则河南归秦后仍当为县。,﻿河南,河南省洛阳市西,Single,[{'city': 4103}],City,[],['河南'],['洛阳'],['NA'],西,POINT (111.5952484042518 34.340656502886404),184.0920369,111.5952484,34.3406565,中国行政区划通史先秦卷,383,383
309,273,Warring States Period,秦（含周）,《水经·汝水注》曰：“汝水又左合三里水，水北出梁县西北，而东南流其县故城西，故狐聚也。《地理志》云：秦灭西周徙其君于此，因乃县之。杜预曰：河南县西南有梁城，即是县也。”而《史记》卷4《周本纪》载秦灭西周在周赧王五十九年，即公元前264年，故结合《水经注》所述，可推知秦置梁县亦当在是年。梁县在今河南省汝州市西南。,﻿梁县,河南省汝州市西南,Single,[{'county': 410482}],County,[],['河南'],['平顶山'],['汝州'],西南,POINT (112.6889180656963 34.037985744007),57.18441276,112.6889181,34.03798574,中国行政区划通史先秦卷,383,383
311,274,Warring States Period,秦（含周）,缑氏本春秋周侯氏邑，其地在今河南偃师市东南。战国时为周县。《史记》卷4《周本纪》载：“后七年（按，指秦昭襄王五十二年），秦庄襄王灭东周。”《史记集解》引徐广曰：“周比亡之时，凡七县，河南、洛阳、毂城、平阴、偃师、巩、缑氏。”秦昭襄王五十二年为公元前255年，据此似至迟缑氏在是年归秦。然《史记》卷72《白起列传》载：“（秦昭襄王）四十六年，秦攻韩缑氏、蔺，拔之。”秦昭襄王四十六年为公元前261年，故可知缑氏在属秦前本已先属韩，并早在公元前261年前已由韩属秦，可见《史记集解》所言有误。又，出土秦封泥中有“缑氏丞印”，可为秦置有该县添一佐证。《汉志》载缑氏县属河南郡。,﻿缑氏,河南偃师市东南,Single,[{'county': 410381}],County,[],['河南'],['洛阳'],['偃师'],东南,POINT (112.81733550072434 34.55477811443505),44.69381359,112.8173355,34.55477811,中国行政区划通史先秦卷,384,384
312,275,Warring States Period,秦（含周）,秦昭襄王四十六年（前261），韩纶氏县为秦所据。《史记》卷72《白起列传》载：“（秦昭襄王）四十六年，秦攻韩缑氏、蔺，拔之。”此处所提及之“蔺”，不应为远在西河的赵地“蔺”。《史记索隐》曰：“今其地阙。西河别有蔺县也。”《史记正义》曰：“按：检诸地记，颍川无蔺。《括地志》云：“洛州嵩县本夏之纶国也，在缑氏东南六十里。《地理志》云：‘纶氏属颍川郡。'按：既攻缑氏、蔺，二邑合相近，恐纶蔺声相似，字随音而转作‘蔺’。”是据以上所述，此处《白起列传》所说之“蔺”当是“纶”字之音转。《汉志》载纶氏县属颍川郡。,纶氏县,[汉]颍川郡纶氏县,Single,[],0,['No Match'],[],[],[],,,,,,中国行政区划通史先秦卷,384,384
314,276,Warring States Period,秦（含周）,安阳本名宁新中，战国时期魏邑，其地在今河南省安阳市南。昭襄王五十年（前257），秦攻取之。《史记》卷5《秦本纪》载：“（昭襄王五十年，王龄）攻汾城，即从（张）唐拔宁新中，宁新中更名安阳。”《史记正义》《括地志》曰：“宁新中，七国时魏邑，秦昭襄王拔魏宁新中，更名安阳城，即今相州外城是也。”秦昭襄王五十年为公元前257年，是此年秦得魏之宁新中后更名为安阳。既然更名，颇疑秦将宁新中改称安阳后置县。《汉志》载安阳县属汝南郡。,﻿宁新中,河南省安阳市南,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],南,POINT (114.70460181217771 35.549333655835994),151.1603241,114.7046018,35.54933366,中国行政区划通史先秦卷,385,385
314,277,Warring States Period,秦（含周）,安阳本名宁新中，战国时期魏邑，其地在今河南省安阳市南。昭襄王五十年（前257），秦攻取之。《史记》卷5《秦本纪》载：“（昭襄王五十年，王龄）攻汾城，即从（张）唐拔宁新中，宁新中更名安阳。”《史记正义》《括地志》曰：“宁新中，七国时魏邑，秦昭襄王拔魏宁新中，更名安阳城，即今相州外城是也。”秦昭襄王五十年为公元前257年，是此年秦得魏之宁新中后更名为安阳。既然更名，颇疑秦将宁新中改称安阳后置县。《汉志》载安阳县属汝南郡。,安阳,河南省安阳市南,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],南,POINT (114.70460181217771 35.549333655835994),151.1603241,114.7046018,35.54933366,中国行政区划通史先秦卷,385,385
315,278,Warring States Period,秦（含周）,《史记》卷5《秦本纪》载：昭襄王五十年，“张唐攻郑，拔之”。据《新编年表》，秦昭襄王五十年为韩桓惠王十六年，即公元前257年。据此，似韩都郑县应属秦。然在今河南新郑“郑韩故城”出土的多件兵器中，有韩桓惠王九年（前264）至三十四年、韩王安元年（前238）到八年由郑县令监造的铭文（参见第五章第二节)，故可知郑县只是一时被秦占据，旋当由秦复属韩国，而且直到韩灭国时，该地一直为韩所有。秦王政十七年（前230），秦灭韩，郑县当在此时属秦。《汉志》载郑县属京兆尹。又，《史记》卷6《秦始皇本纪》载：“二十一年……新郑反。”由此可知，在郑属秦的最初时间里，秦对其控制并不十分稳固。,﻿郑县,河南新郑,Single,[{'county': 410184}],County,[],['河南'],['郑州'],['新郑'],,POINT (113.78138131984028 34.480015827257546),41.76272481,113.7813813,34.48001583,中国行政区划通史先秦卷,385,385
316,279,Warring States Period,秦（含周）,在云梦睡虎地七号墓的椁室门楣上刻有“五十一年曲阳徒邦”八字，据考证，其中的“五十一年”为秦昭王五十一年。秦昭王五十一年为公元前256年，是至迟在是年秦已置有曲阳县，马非百即持此说。曲阳在今安徽省淮南市东南。《汉志》载曲阳县属九江郡。,﻿曲阳,安徽省淮南市东南,Single,[{'city': 3404}],City,[],['安徽'],['淮南'],['NA'],东南,POINT (116.89658297180326 32.19715357131682),127.3325124,116.896583,32.19715357,中国行政区划通史先秦卷,385,385
318,280,Warring States Period,秦（含周）,穀城本春秋周邑，《左传》定公八年（前502）载：“单子伐城。”其地在今河南省洛阳市西北，战国时为周天子辖县。平阴本春秋周邑，其地在今河南省孟津县东北，战国时期为周县。偃师本春秋周邑，其地在今河南省偃师市东，战国时为周县。巩本周邑，其地在今河南省巩义西南，战国时期东周定为国都。《史记》卷4《周本纪》载：“后七年（按，指秦昭襄王五十二年），秦庄襄王灭东周。”《史记集解》徐广曰：“周比亡之时，凡七县，河南、洛阳、毂城、平阴、偃师、巩、缑氏。”据上所述，则毂城、平阴、偃师、巩县当在秦昭襄王五十二年（前255)属秦，且仍当置县。《汉志》载毂城县属河南郡，平阴县属河南郡，偃师县属河南郡，巩县属河南郡。,﻿穀城,河南省洛阳市西北,Single,[{'city': 4103}],City,[],['河南'],['洛阳'],['NA'],西北,POINT (112.00587770416683 34.67363961176599),184.0920369,112.0058777,34.67363961,中国行政区划通史先秦卷,385,386
318,281,Warring States Period,秦（含周）,穀城本春秋周邑，《左传》定公八年（前502）载：“单子伐城。”其地在今河南省洛阳市西北，战国时为周天子辖县。平阴本春秋周邑，其地在今河南省孟津县东北，战国时期为周县。偃师本春秋周邑，其地在今河南省偃师市东，战国时为周县。巩本周邑，其地在今河南省巩义西南，战国时期东周定为国都。《史记》卷4《周本纪》载：“后七年（按，指秦昭襄王五十二年），秦庄襄王灭东周。”《史记集解》徐广曰：“周比亡之时，凡七县，河南、洛阳、毂城、平阴、偃师、巩、缑氏。”据上所述，则毂城、平阴、偃师、巩县当在秦昭襄王五十二年（前255)属秦，且仍当置县。《汉志》载毂城县属河南郡，平阴县属河南郡，偃师县属河南郡，巩县属河南郡。,平阴,河南省孟津县东北,Single,[{'county': 410322}],County,[],['河南'],['洛阳'],['孟津'],东北,POINT (112.50149908901741 34.891413229118484),53.96800048,112.5014991,34.89141323,中国行政区划通史先秦卷,385,386
318,282,Warring States Period,秦（含周）,穀城本春秋周邑，《左传》定公八年（前502）载：“单子伐城。”其地在今河南省洛阳市西北，战国时为周天子辖县。平阴本春秋周邑，其地在今河南省孟津县东北，战国时期为周县。偃师本春秋周邑，其地在今河南省偃师市东，战国时为周县。巩本周邑，其地在今河南省巩义西南，战国时期东周定为国都。《史记》卷4《周本纪》载：“后七年（按，指秦昭襄王五十二年），秦庄襄王灭东周。”《史记集解》徐广曰：“周比亡之时，凡七县，河南、洛阳、毂城、平阴、偃师、巩、缑氏。”据上所述，则毂城、平阴、偃师、巩县当在秦昭襄王五十二年（前255)属秦，且仍当置县。《汉志》载毂城县属河南郡，平阴县属河南郡，偃师县属河南郡，巩县属河南郡。,偃师,河南省偃师市东,Single,[{'county': 410381}],County,[],['河南'],['洛阳'],['偃师'],东,POINT (112.77570825593591 34.63491047676301),44.69381359,112.7757083,34.63491048,中国行政区划通史先秦卷,385,386
318,283,Warring States Period,秦（含周）,穀城本春秋周邑，《左传》定公八年（前502）载：“单子伐城。”其地在今河南省洛阳市西北，战国时为周天子辖县。平阴本春秋周邑，其地在今河南省孟津县东北，战国时期为周县。偃师本春秋周邑，其地在今河南省偃师市东，战国时为周县。巩本周邑，其地在今河南省巩义西南，战国时期东周定为国都。《史记》卷4《周本纪》载：“后七年（按，指秦昭襄王五十二年），秦庄襄王灭东周。”《史记集解》徐广曰：“周比亡之时，凡七县，河南、洛阳、毂城、平阴、偃师、巩、缑氏。”据上所述，则毂城、平阴、偃师、巩县当在秦昭襄王五十二年（前255)属秦，且仍当置县。《汉志》载毂城县属河南郡，平阴县属河南郡，偃师县属河南郡，巩县属河南郡。,巩,河南省巩义西南,Single,[{'county': 410181}],County,[],['河南'],['郑州'],['巩义'],西南,POINT (112.93211342986267 34.613607627379224),44.34613735,112.9321134,34.61360763,中国行政区划通史先秦卷,385,386
319,284,Warring States Period,秦（含周）,洛阳本为周成王时周公营建洛邑的成周城，周敬王迁都于此，并加以扩建。战国时称洛阳。由上面所引《史记》卷4《周本纪》及《史记集解》引徐广所说可知，洛阳至迟当在秦昭襄王五十二年即公元前255年属秦。又，《史记》卷7《项羽本纪》曰：“（羽）故立申阳为河南王，都雒阳。”《史记正义》引《括地志》云：“洛阳故城在洛州洛阳县东北二十六里，周公所筑，即成周城也。《舆地志》云：成周之地，秦庄襄王以为洛阳县，三川守理之。”如此，若《舆地志》所云无误，则秦置洛阳县当在公元前255年属秦之后。出土秦封泥中有“雒阳丞印”，可知秦置洛阳县时，洛阳之“洛”已作“雒”。《汉志》载洛阳属河南郡。,﻿洛阳县,[唐]洛州洛阳县东北,Single,[{'city': 4103}],City,[],['河南'],['洛阳'],['NA'],东北,POINT (112.4312379870785 34.680413063506364),184.0920369,112.431238,34.68041306,中国行政区划通史先秦卷,386,386
324,285,Warring States Period,秦（含周）,《太平寰宇记》卷1开封府尉氏县下曰：“秦始皇二年，置尉氏县。”其地在今河南省尉氏县。《汉志》载该县属陈留郡。,﻿尉氏县,河南省尉氏县,Single,[{'county': 410223}],County,[],['河南'],['开封'],['尉氏'],,POINT (114.11673570360213 34.40078404655394),53.39883342,114.1167357,34.40078405,中国行政区划通史先秦卷,387,387
325,286,Warring States Period,秦（含周）,邘本古邘国，周武王封子邘叔于此，其地在今河南省沁阳市西北。春秋初期属郑国，后又归周。《奇觚室吉金文述》（一O、二七、二）载有邘令戈，其上铭文曰：“四年，邘令辂，庶长工师郢，□□□奠。”据李学勤的考证，此戈为秦王政四年器物。如此，则至迟秦王政四年（前）秦已置邘县。《汉志》河内郡(即野)王县下颜师古注引孟康曰：“故邗国也，今亭是也。”《水经·沁水注》曰：“其水（按，指沁水）南流迳城西，故国也。城南有邘台，《春秋》僖公二十四年，王将伐郑，富辰谏曰：邗，武之穆也。京相璠曰：今野王西北三十里有故邘城，邘台是也。”由上所引，则又可知西汉时县地当并入野王县。,﻿邘国,河南省沁阳市西北,Single,[{'county': 410882}],County,[],['河南'],['焦作'],['沁阳'],西北,POINT (112.82138557806744 35.190658622595265),36.01866516,112.8213856,35.19065862,中国行政区划通史先秦卷,387,388
326,287,Warring States Period,秦（含周）,秦简《编年记》载：“（昭王）二十九年，攻安陆”，“（今）四年……喜为安陆御史。……六年四月，（喜）为安陆令史”。安陆在今湖北省云梦县，以其地望可知其地本属楚。综上所引，安陆当在秦昭王二十九年（前278）时已由楚属秦，因而喜才会有在秦王政四年为安陆御史、六年为安陆令史之举，故可断秦至迟于秦王政四年（前243）已置有安陆县。《汉志》载安陆县属江夏郡。,﻿安陆,湖北省云梦县,Single,[{'county': 420923}],County,[],['湖北'],['孝感'],['云梦'],,POINT (113.76986584334651 30.987990195600457),48.56801719,113.7698658,30.9879902,中国行政区划通史先秦卷,388,388
327,288,Warring States Period,秦（含周）,"《史记》卷6《秦始皇本纪》曰：“五年，将军（蒙）骜攻魏，定酸枣、燕、虚、长平、雍丘、山阳城，皆拔之，取二十城。初置东郡。”卷44《魏世家》载：“景湣王元年，秦拔我二十城，以为秦东郡。”秦始皇五年与魏景湣王元年为同一年，即公元前242年，是该年魏酸枣、燕、虚、长平、雍丘、山阳等二十城属秦。又因战国时期城与县经常互称，故可推知魏已置有酸枣、燕、虚、长平、雍丘、山阳等六县。秦得这些县后，仍当置县。酸枣，《汉志》载属陈留郡。《通典》卷180州郡十滑州酸枣县下曰：“秦拔魏，置县。汉因。以其地多酸枣，因以为名。”《元和郡县志》卷9河南道滑州酸枣县下曰：“本秦旧县，属陈留郡。以地多酸枣，其仁人药用，故为名。”燕，据《汉志》，后改称南燕县，属东郡。虚，《汉志》不载该地，疑秦后即废。长平，《汉志》载属汝南县。出土秦封泥中有“长平丞印""，也可证秦据长平后，置有长平县。雍丘，《水经·睢水注》曰：“睢水又东迳雍丘县故城北，县，旧杞国也。殷汤、周武以封夏后，继禹之嗣，楚灭杞，秦以为县。圈称曰：县有五陵之名，故以氏矣。城内有夏后祠，享祀不辍。秦始皇因筑其表为大城，而以县焉。”《汉志》载雍丘县属陈留郡。山阳，《汉志》载属河内郡。又，《汉志》载顿丘属东郡，故颇疑魏顿丘县亦在上引《秦始皇本纪》与《魏世家》中提到的秦得魏地的“二十城”之列，若此，则顿丘县亦当于是年由魏属秦，成为秦东郡属县。",﻿酸枣,[唐]河南道滑州酸枣县,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12092453524787 33.871153246001654),602.4028642,113.1209245,33.87115325,中国行政区划通史先秦卷,,389
327,289,Warring States Period,秦（含周）,"《史记》卷6《秦始皇本纪》曰：“五年，将军（蒙）骜攻魏，定酸枣、燕、虚、长平、雍丘、山阳城，皆拔之，取二十城。初置东郡。”卷44《魏世家》载：“景湣王元年，秦拔我二十城，以为秦东郡。”秦始皇五年与魏景湣王元年为同一年，即公元前242年，是该年魏酸枣、燕、虚、长平、雍丘、山阳等二十城属秦。又因战国时期城与县经常互称，故可推知魏已置有酸枣、燕、虚、长平、雍丘、山阳等六县。秦得这些县后，仍当置县。酸枣，《汉志》载属陈留郡。《通典》卷180州郡十滑州酸枣县下曰：“秦拔魏，置县。汉因。以其地多酸枣，因以为名。”《元和郡县志》卷9河南道滑州酸枣县下曰：“本秦旧县，属陈留郡。以地多酸枣，其仁人药用，故为名。”燕，据《汉志》，后改称南燕县，属东郡。虚，《汉志》不载该地，疑秦后即废。长平，《汉志》载属汝南县。出土秦封泥中有“长平丞印""，也可证秦据长平后，置有长平县。雍丘，《水经·睢水注》曰：“睢水又东迳雍丘县故城北，县，旧杞国也。殷汤、周武以封夏后，继禹之嗣，楚灭杞，秦以为县。圈称曰：县有五陵之名，故以氏矣。城内有夏后祠，享祀不辍。秦始皇因筑其表为大城，而以县焉。”《汉志》载雍丘县属陈留郡。山阳，《汉志》载属河内郡。又，《汉志》载顿丘属东郡，故颇疑魏顿丘县亦在上引《秦始皇本纪》与《魏世家》中提到的秦得魏地的“二十城”之列，若此，则顿丘县亦当于是年由魏属秦，成为秦东郡属县。",燕,[汉]东郡南燕县,Single,[],0,['No Match'],[],[],[],,,,,,中国行政区划通史先秦卷,,389
327,290,Warring States Period,秦（含周）,"《史记》卷6《秦始皇本纪》曰：“五年，将军（蒙）骜攻魏，定酸枣、燕、虚、长平、雍丘、山阳城，皆拔之，取二十城。初置东郡。”卷44《魏世家》载：“景湣王元年，秦拔我二十城，以为秦东郡。”秦始皇五年与魏景湣王元年为同一年，即公元前242年，是该年魏酸枣、燕、虚、长平、雍丘、山阳等二十城属秦。又因战国时期城与县经常互称，故可推知魏已置有酸枣、燕、虚、长平、雍丘、山阳等六县。秦得这些县后，仍当置县。酸枣，《汉志》载属陈留郡。《通典》卷180州郡十滑州酸枣县下曰：“秦拔魏，置县。汉因。以其地多酸枣，因以为名。”《元和郡县志》卷9河南道滑州酸枣县下曰：“本秦旧县，属陈留郡。以地多酸枣，其仁人药用，故为名。”燕，据《汉志》，后改称南燕县，属东郡。虚，《汉志》不载该地，疑秦后即废。长平，《汉志》载属汝南县。出土秦封泥中有“长平丞印""，也可证秦据长平后，置有长平县。雍丘，《水经·睢水注》曰：“睢水又东迳雍丘县故城北，县，旧杞国也。殷汤、周武以封夏后，继禹之嗣，楚灭杞，秦以为县。圈称曰：县有五陵之名，故以氏矣。城内有夏后祠，享祀不辍。秦始皇因筑其表为大城，而以县焉。”《汉志》载雍丘县属陈留郡。山阳，《汉志》载属河内郡。又，《汉志》载顿丘属东郡，故颇疑魏顿丘县亦在上引《秦始皇本纪》与《魏世家》中提到的秦得魏地的“二十城”之列，若此，则顿丘县亦当于是年由魏属秦，成为秦东郡属县。",长平,[汉]汝南县,Single,[{'county': 411727}],County,[],['河南'],['驻马店'],['汝南'],,POINT (114.28378837944982 32.91278058629857),62.55839383,114.2837884,32.91278059,中国行政区划通史先秦卷,,389
327,291,Warring States Period,秦（含周）,"《史记》卷6《秦始皇本纪》曰：“五年，将军（蒙）骜攻魏，定酸枣、燕、虚、长平、雍丘、山阳城，皆拔之，取二十城。初置东郡。”卷44《魏世家》载：“景湣王元年，秦拔我二十城，以为秦东郡。”秦始皇五年与魏景湣王元年为同一年，即公元前242年，是该年魏酸枣、燕、虚、长平、雍丘、山阳等二十城属秦。又因战国时期城与县经常互称，故可推知魏已置有酸枣、燕、虚、长平、雍丘、山阳等六县。秦得这些县后，仍当置县。酸枣，《汉志》载属陈留郡。《通典》卷180州郡十滑州酸枣县下曰：“秦拔魏，置县。汉因。以其地多酸枣，因以为名。”《元和郡县志》卷9河南道滑州酸枣县下曰：“本秦旧县，属陈留郡。以地多酸枣，其仁人药用，故为名。”燕，据《汉志》，后改称南燕县，属东郡。虚，《汉志》不载该地，疑秦后即废。长平，《汉志》载属汝南县。出土秦封泥中有“长平丞印""，也可证秦据长平后，置有长平县。雍丘，《水经·睢水注》曰：“睢水又东迳雍丘县故城北，县，旧杞国也。殷汤、周武以封夏后，继禹之嗣，楚灭杞，秦以为县。圈称曰：县有五陵之名，故以氏矣。城内有夏后祠，享祀不辍。秦始皇因筑其表为大城，而以县焉。”《汉志》载雍丘县属陈留郡。山阳，《汉志》载属河内郡。又，《汉志》载顿丘属东郡，故颇疑魏顿丘县亦在上引《秦始皇本纪》与《魏世家》中提到的秦得魏地的“二十城”之列，若此，则顿丘县亦当于是年由魏属秦，成为秦东郡属县。",雍丘,[汉]陈留郡雍丘县,Single,[],0,['No Match'],[],[],[],,,,,,中国行政区划通史先秦卷,,389
327,292,Warring States Period,秦（含周）,"《史记》卷6《秦始皇本纪》曰：“五年，将军（蒙）骜攻魏，定酸枣、燕、虚、长平、雍丘、山阳城，皆拔之，取二十城。初置东郡。”卷44《魏世家》载：“景湣王元年，秦拔我二十城，以为秦东郡。”秦始皇五年与魏景湣王元年为同一年，即公元前242年，是该年魏酸枣、燕、虚、长平、雍丘、山阳等二十城属秦。又因战国时期城与县经常互称，故可推知魏已置有酸枣、燕、虚、长平、雍丘、山阳等六县。秦得这些县后，仍当置县。酸枣，《汉志》载属陈留郡。《通典》卷180州郡十滑州酸枣县下曰：“秦拔魏，置县。汉因。以其地多酸枣，因以为名。”《元和郡县志》卷9河南道滑州酸枣县下曰：“本秦旧县，属陈留郡。以地多酸枣，其仁人药用，故为名。”燕，据《汉志》，后改称南燕县，属东郡。虚，《汉志》不载该地，疑秦后即废。长平，《汉志》载属汝南县。出土秦封泥中有“长平丞印""，也可证秦据长平后，置有长平县。雍丘，《水经·睢水注》曰：“睢水又东迳雍丘县故城北，县，旧杞国也。殷汤、周武以封夏后，继禹之嗣，楚灭杞，秦以为县。圈称曰：县有五陵之名，故以氏矣。城内有夏后祠，享祀不辍。秦始皇因筑其表为大城，而以县焉。”《汉志》载雍丘县属陈留郡。山阳，《汉志》载属河内郡。又，《汉志》载顿丘属东郡，故颇疑魏顿丘县亦在上引《秦始皇本纪》与《魏世家》中提到的秦得魏地的“二十城”之列，若此，则顿丘县亦当于是年由魏属秦，成为秦东郡属县。",山阳,[汉]河内郡山阳县,Single,"[{'county': 410811}, {'county': 611024}]",County,['Multiple Matches'],"['陕西', '河南']","['商洛', '焦作']",['山阳'],,,,,,中国行政区划通史先秦卷,,389
