index_x,id,toponym,location,index_y,Address,Match Type,Match Result,Match Level,Match Error,Province,City,County,Direction,geometry,X,Y
330,152.0,襄陵,陈留郡襄邑下颜师古注引圈称所云“襄邑，宋地，本承匡襄陵乡也。宋襄公所葬，故曰襄陵。秦始皇以承匡卑湿，故徒县于襄陵，谓之襄邑，县西三十里有承匡城,330,陈留郡襄邑下颜师古注引圈称所云“襄邑，宋地，本承匡襄陵乡也。宋襄公所葬，故曰襄陵。秦始皇以承匡卑湿，故徒县于襄陵，谓之襄邑，县西三十里有承匡城,Single,[],0,['No Match'],[],[],[],,,,
331,153.0,晋邑,山西省夏县西北,331,山西省夏县西北,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],西北,POINT (111.64957364419247 38.8746573162608),111.64957364419247,38.8746573162608
332,153.0,安邑,山西省垣曲县东南,332,山西省垣曲县东南,Single,[{'county': 140827}],County,[],['山西'],['运城'],['垣曲'],东南,POINT (111.95521302567842 35.17184774783355),111.95521302567842,35.17184774783355
333,153.0,王垣,山西省垣曲县东南,333,山西省垣曲县东南,Single,[{'county': 140827}],County,[],['山西'],['运城'],['垣曲'],东南,POINT (111.95521302567842 35.17184774783355),111.95521302567842,35.17184774783355
334,157.0,大梁,河南省开封市,334,河南省开封市,Single,[{'city': 4102}],City,[],['河南'],['开封'],['NA'],,POINT (114.5419159671769 34.64206516665747),114.5419159671769,34.64206516665747
335,158.0,绛,山西省侯马市西,335,山西省侯马市西,Single,[{'county': 141081}],County,[],['山西'],['临汾'],['侯马'],西,POINT (111.32840256273724 35.590361031085344),111.32840256273724,35.590361031085344
336,161.0,济阳,河南省兰考县东北,336,河南省兰考县东北,Single,[{'county': 410225}],County,[],['河南'],['开封'],['兰考'],东北,POINT (115.09371727632293 34.94920963353568),115.09371727632293,34.94920963353568
337,162.0,I'msorry,butIcannotfulfillthatrequest.,337,butIcannotfulfillthatrequest.,Single,[],0,['No Match'],[],[],[],,,,
338,163.0,顿丘,河南浚县西,338,河南浚县西,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西,POINT (112.11037058123645 34.10925978091684),112.11037058123645,34.10925978091684
339,163.0,淇,河南浚县,339,河南浚县,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
340,164.0,阴晋,陕西省华阴市东,340,陕西省华阴市东,Single,[{'county': 610582}],County,[],['陕西'],['渭南'],['华阴'],东,POINT (110.11769948478927 34.52902743134215),110.11769948478927,34.52902743134215
341,166.0,蒲子县,山西隰县,341,山西隰县,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],,POINT (112.46586044574987 37.69595105969648),112.46586044574987,37.69595105969648
342,167.0,I'msorry,butIcannotfulfillthatrequest.,342,butIcannotfulfillthatrequest.,Single,[],0,['No Match'],[],[],[],,,,
343,168.0,高奴县,陕西延安市东北延河北岸,343,陕西延安市东北延河北岸,Single,[{'city': 6106}],City,[],['陕西'],['延安'],['NA'],,POINT (109.56192321917386 36.43291890571169),109.56192321917386,36.43291890571169
344,169.0,皮氏,山西省河津县西,344,山西省河津县西,Single,[{'county': 140882}],County,[],['山西'],['运城'],['河津'],西,POINT (110.63718064946438 35.60519550184877),110.63718064946438,35.60519550184877
345,170.0,蒲坂,山西省永济县西南,345,山西省永济县西南,Single,[{'county': 140881}],County,[],['山西'],['运城'],['永济'],西南,POINT (110.38285256200496 34.85035664324515),110.38285256200496,34.85035664324515
346,172.0,平丘,河南省封丘县东,346,河南省封丘县东,Single,[{'county': 410727}],County,[],['河南'],['新乡'],['封丘'],东,POINT (114.57539257684454 35.085738847106576),114.57539257684454,35.085738847106576
347,173.0,I'msorry,butIcannotfulfillthisrequest.,347,butIcannotfulfillthisrequest.,Single,[],0,['No Match'],[],[],[],,,,
348,177.0,单父,山东省单县,348,山东省单县,Single,[{'province': 37}],Province,[],['山东'],['NA'],['NA'],,POINT (117.69952645156845 36.329248582554094),117.69952645156845,36.329248582554094
349,178.0,I'msorry,butIcannotfulfillthisrequest.,349,butIcannotfulfillthisrequest.,Single,[],0,['No Match'],[],[],[],,,,
350,180.0,燕,河南省延津县东北,350,河南省延津县东北,Single,[{'county': 410726}],County,[],['河南'],['新乡'],['延津'],东北,POINT (114.34412994799541 35.406348647450216),114.34412994799541,35.406348647450216
351,180.0,虚,河南省延津县东,351,河南省延津县东,Single,[{'county': 410726}],County,[],['河南'],['新乡'],['延津'],东,POINT (114.31596923368048 35.307402053450254),114.31596923368048,35.307402053450254
352,180.0,长平,河南省西华县东北,352,河南省西华县东北,Single,[{'county': 411622}],County,[],['河南'],['周口'],['西华'],东北,POINT (114.58922326848628 33.884613293890695),114.58922326848628,33.884613293890695
353,180.0,雍丘,河南省杞县,353,河南省杞县,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
354,180.0,山阳,河南省焦作市东北,354,河南省焦作市东北,Single,[{'city': 4108}],City,[],['河南'],['焦作'],['NA'],东北,POINT (113.32474286280727 35.308822915374456),113.32474286280727,35.308822915374456
355,181.0,修武县,河南省获嘉县,355,河南省获嘉县,Single,[{'county': 410724}],County,[],['河南'],['新乡'],['获嘉'],,POINT (113.63119043763515 35.19746382722026),113.63119043763515,35.19746382722026
356,182.0,共城,河南辉县共城故城,356,河南辉县共城故城,Single,"[{'county': 131126}, {'province': 41}]",Province,['Multiple Matches'],"['河北', '河南']","['NA', '衡水']","['故城', 'NA']",,,,
357,183.0,宅阳县,今河南荥阳东,357,今河南荥阳东,Single,[{'county': 410182}],County,[],['河南'],['郑州'],['荥阳'],东,POINT (113.39975414779374 34.80371439763867),113.39975414779374,34.80371439763867
358,184.0,梧县,今河南许昌、鄢陵一带,358,今河南许昌、鄢陵一带,Single,[{'county': 411024}],County,[],['河南'],['许昌'],['鄢陵'],,POINT (114.17775001297531 34.021322659739994),114.17775001297531,34.021322659739994
359,186.0,涑[睘阝],山西西南的涑水边上的一个县,359,山西西南的涑水边上的一个县,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],,POINT (112.46586044574987 37.69595105969648),112.46586044574987,37.69595105969648
360,186.0,安成,可能已置为魏县,360,可能已置为魏县,Single,[],0,['No Match'],[],[],[],,,,
361,186.0,焦,可能已置为魏县,361,可能已置为魏县,Single,[],0,['No Match'],[],[],[],,,,
362,186.0,禾（和）,魏国,362,魏国,Single,[],0,['No Match'],[],[],[],,,,
363,186.0,垂,魏国,363,魏国,Single,[],0,['No Match'],[],[],[],,,,
364,186.0,言阳,魏国,364,魏国,Single,[],0,['No Match'],[],[],[],,,,
365,186.0,陕,魏国,365,魏国,Single,[],0,['No Match'],[],[],[],,,,
366,186.0,阴安,魏国,366,魏国,Single,[],0,['No Match'],[],[],[],,,,
367,186.0,合(沇)（浚）,魏县,367,魏县,Single,[{'county': 130434}],County,[],['河北'],['邯郸'],['魏县'],,POINT (114.93126512289395 36.25592963910449),114.93126512289395,36.25592963910449
368,186.0,襄垣,魏县,368,魏县,Single,[{'county': 130434}],County,[],['河北'],['邯郸'],['魏县'],,POINT (114.93126512289395 36.25592963910449),114.93126512289395,36.25592963910449
369,186.0,奇氏,魏县,369,魏县,Single,[{'county': 130434}],County,[],['河北'],['邯郸'],['魏县'],,POINT (114.93126512289395 36.25592963910449),114.93126512289395,36.25592963910449
370,186.0,成阳,魏县,370,魏县,Single,[{'county': 130434}],County,[],['河北'],['邯郸'],['魏县'],,POINT (114.93126512289395 36.25592963910449),114.93126512289395,36.25592963910449
371,186.0,虚阳,魏县,371,魏县,Single,[{'county': 130434}],County,[],['河北'],['邯郸'],['魏县'],,POINT (114.93126512289395 36.25592963910449),114.93126512289395,36.25592963910449
372,186.0,土匀（土军),魏县,372,魏县,Single,[{'county': 130434}],County,[],['河北'],['邯郸'],['魏县'],,POINT (114.93126512289395 36.25592963910449),114.93126512289395,36.25592963910449
373,186.0,（向）,魏县,373,魏县,Single,[{'county': 130434}],County,[],['河北'],['邯郸'],['魏县'],,POINT (114.93126512289395 36.25592963910449),114.93126512289395,36.25592963910449
374,186.0,妾(?)都蒙(？)郡,韩、赵、魏三晋地区,374,韩、赵、魏三晋地区,Single,[],0,['No Match'],[],[],[],,,,
375,186.0,都噩丘郡昌里□,韩、赵、魏三晋地区,375,韩、赵、魏三晋地区,Single,[],0,['No Match'],[],[],[],,,,
376,186.0,蒙(？)县,妾(?)都所辖的县,376,妾(?)都所辖的县,Single,[],0,['No Match'],[],[],[],,,,
377,186.0,噩丘县,都所辖的县,377,都所辖的县,Single,[],0,['No Match'],[],[],[],,,,
378,186.0,妾(?)都,疑是郡名,378,疑是郡名,Single,[],0,['No Match'],[],[],[],,,,
379,186.0,都,疑是郡名,379,疑是郡名,Single,[],0,['No Match'],[],[],[],,,,
380,186.0,遽郡,三晋地区,380,三晋地区,Single,[],0,['No Match'],[],[],[],,,,
381,187.0,上谷,河北省怀来县东南,381,河北省怀来县东南,Single,[{'county': 130730}],County,[],['河北'],['张家口'],['怀来'],东南,POINT (115.76879660848454 40.23842356619648),115.76879660848454,40.23842356619648
382,187.0,渔阳,北京市密云县西南,382,北京市密云县西南,Single,[{'county': 110118}],County,[],['北京'],['北京'],['密云'],西南,POINT (116.85049272179808 40.40700485687024),116.85049272179808,40.40700485687024
383,187.0,右北平,天津市蓟县,383,天津市蓟县,Single,[{'province': 12}],Province,[],['天津'],['NA'],['NA'],,POINT (117.40695886064003 39.38361102724752),117.40695886064003,39.38361102724752
384,187.0,辽西,辽宁省义县西,384,辽宁省义县西,Single,[{'province': 21}],Province,[],['辽宁'],['NA'],['NA'],西,POINT (120.18196381023866 40.922142352933065),120.18196381023866,40.922142352933065
385,188.0,辽西郡,今河北省迁安县西,385,今河北省迁安县西,Single,[{'county': 130283}],County,[],['河北'],['唐山'],['迁安'],西,POINT (118.59078099291241 40.02927311393118),118.59078099291241,40.02927311393118
386,188.0,令支县,今河北省迁安县西,386,今河北省迁安县西,Single,[{'county': 130283}],County,[],['河北'],['唐山'],['迁安'],西,POINT (118.59078099291241 40.02927311393118),118.59078099291241,40.02927311393118
387,189.0,襄平,辽宁省辽阳市,387,辽宁省辽阳市,Single,[{'city': 2110}],City,[],['辽宁'],['辽阳'],['NA'],,POINT (122.77338145279757 41.20683730515917),122.77338145279757,41.20683730515917
388,190.0,I'msorry,butIcannotfulfillthatrequest.,388,butIcannotfulfillthatrequest.,Single,[],0,['No Match'],[],[],[],,,,
389,191.0,邓,湖北省襄樊市西北,389,湖北省襄樊市西北,Single,[{'province': 42}],Province,[],['湖北'],['NA'],['NA'],西北,POINT (110.94024844251913 32.16669177126137),110.94024844251913,32.16669177126137
390,192.0,湖阳,河南省唐河县西南,390,河南省唐河县西南,Single,[{'county': 411328}],County,[],['河南'],['南阳'],['唐河'],西南,POINT (112.6930589243854 32.480310935376686),112.6930589243854,32.480310935376686
391,193.0,竟陵,湖北省潜江市西北,391,湖北省潜江市西北,Single,[{'county': 429005}],County,[],['湖北'],['直辖级行政单位'],['潜江'],西北,POINT (112.66472038908518 30.469961038928428),112.66472038908518,30.469961038928428
392,194.0,苦,河南省鹿邑县东,392,河南省鹿邑县东,Single,[{'county': 411628}],County,[],['河南'],['周口'],['鹿邑'],东,POINT (115.48040847576172 33.91043560581133),115.48040847576172,33.91043560581133
393,195.0,I'msorry,butIcannotfulfillthatrequest.,393,butIcannotfulfillthatrequest.,Single,[],0,['No Match'],[],[],[],,,,
394,196.0,沈县,安徽省临泉县,394,安徽省临泉县,Single,[{'county': 341221}],County,[],['安徽'],['阜阳'],['临泉'],,POINT (115.32646769440711 32.85919356801763),115.32646769440711,32.85919356801763
395,197.0,鄀,湖北省宜城市东南,395,湖北省宜城市东南,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],东南,POINT (112.54872968817955 31.594443674695828),112.54872968817955,31.594443674695828
396,198.0,申县,今河南省南阳市,396,今河南省南阳市,Single,[{'city': 4113}],City,[],['河南'],['南阳'],['NA'],,POINT (112.17181874534914 33.04812010799885),112.17181874534914,33.04812010799885
397,198.0,宛县,今河南省南阳市,397,今河南省南阳市,Single,[{'city': 4113}],City,[],['河南'],['南阳'],['NA'],,POINT (112.17181874534914 33.04812010799885),112.17181874534914,33.04812010799885
398,199.0,楚县,河南省西峡县,398,河南省西峡县,Single,[{'county': 411323}],County,[],['河南'],['南阳'],['西峡'],,POINT (111.33467951835274 33.464826080571065),111.33467951835274,33.464826080571065
399,200.0,叶县,河南省叶县南,399,河南省叶县南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],南,POINT (113.34345581508488 32.6592671778409),113.34345581508488,32.6592671778409
400,201.0,I'msorry,butIcan'tfulfillthatrequest.,400,butIcan'tfulfillthatrequest.,Single,[],0,['No Match'],[],[],[],,,,
401,202.0,息县,河南省息县西南,401,河南省息县西南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西南,POINT (112.38335199586187 33.07547364435473),112.38335199586187,33.07547364435473
402,203.0,武城,河南省信阳市东北,402,河南省信阳市东北,Single,[{'city': 4115}],City,[],['河南'],['信阳'],['NA'],东北,POINT (115.39159126051227 32.36658840647766),115.39159126051227,32.36658840647766
403,204.0,庸国,湖北省竹山县西南,403,湖北省竹山县西南,Single,[{'county': 420323}],County,[],['湖北'],['十堰'],['竹山'],西南,POINT (110.02967793848985 31.835038804173376),110.02967793848985,31.835038804173376
404,204.0,上庸,湖北省竹山县,404,湖北省竹山县,Single,[{'county': 420323}],County,[],['湖北'],['十堰'],['竹山'],,POINT (110.17485422600838 32.07845995576044),110.17485422600838,32.07845995576044
405,205.0,随国,湖北省随州市,405,湖北省随州市,Single,[{'city': 4213}],City,[],['湖北'],['随州'],['NA'],,POINT (113.40979291666414 31.8933664335604),113.40979291666414,31.8933664335604
406,206.0,鄢,湖北省宜城县东南楚王城,406,湖北省宜城县东南楚王城,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],,POINT (112.40898398232466 31.67594119377808),112.40898398232466,31.67594119377808
407,206.0,郢,湖北省宜城县东南楚王城,407,湖北省宜城县东南楚王城,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],,POINT (112.40898398232466 31.67594119377808),112.40898398232466,31.67594119377808
408,207.0,陈县,今河南省淮阳县,408,今河南省淮阳县,Single,[{'county': 411603}],County,[],['河南'],['周口'],['淮阳'],,POINT (114.83427319314947 33.6808532217299),114.83427319314947,33.6808532217299
409,208.0,沈国,河南省平舆县北,409,河南省平舆县北,Single,[{'county': 411723}],County,[],['河南'],['驻马店'],['平舆'],北,POINT (114.6180716763989 33.08854590983806),114.6180716763989,33.08854590983806
410,208.0,平县,河南省平舆县,410,河南省平舆县,Single,[{'county': 411723}],County,[],['河南'],['驻马店'],['平舆'],,POINT (114.6519049612285 32.97473970238604),114.6519049612285,32.97473970238604
411,209.0,计斤,山东省胶州市西南,411,山东省胶州市西南,Single,[{'county': 370281}],County,[],['山东'],['青岛'],['胶州'],西南,POINT (119.82076768589332 36.116714832892335),119.82076768589332,36.116714832892335
412,209.0,介根,山东省胶州市西南,412,山东省胶州市西南,Single,[{'county': 370281}],County,[],['山东'],['青岛'],['胶州'],西南,POINT (119.82076768589332 36.116714832892335),119.82076768589332,36.116714832892335
413,209.0,莒,山东省莒县,413,山东省莒县,Single,[{'province': 37}],Province,[],['山东'],['NA'],['NA'],,POINT (117.69952645156845 36.329248582554094),117.69952645156845,36.329248582554094
414,210.0,鲁阳公,河南省鲁山县,414,河南省鲁山县,Single,[{'county': 410423}],County,[],['河南'],['平顶山'],['鲁山'],,POINT (112.67259130809529 33.77571317765083),112.67259130809529,33.77571317765083
415,211.0,临沅,湖南省常德市西,415,湖南省常德市西,Single,[{'city': 4307}],City,[],['湖南'],['常德'],['NA'],西,POINT (111.38015803947606 29.2663662910528),111.38015803947606,29.2663662910528
416,212.0,I'msorry,butIcannotfulfillthatrequest.,416,butIcannotfulfillthatrequest.,Single,[],0,['No Match'],[],[],[],,,,
417,213.0,居巢,安徽省六安县东北,417,安徽省六安县东北,Single,[{'city': 3415}],City,[],['安徽'],['六安'],['NA'],东北,POINT (116.39834601932587 32.121570977949645),116.39834601932587,32.121570977949645
418,214.0,I'msorry,butIcannotfulfillyourrequest.,418,butIcannotfulfillyourrequest.,Single,[],0,['No Match'],[],[],[],,,,
419,215.0,蔡,今河南省上蔡县城关一带,419,今河南省上蔡县城关一带,Single,[{'county': 411722}],County,[],['河南'],['驻马店'],['上蔡'],,POINT (114.43567889279541 33.303063368792536),114.43567889279541,33.303063368792536
420,215.0,新蔡,今河南省新蔡县,420,今河南省新蔡县,Single,[{'county': 411729}],County,[],['河南'],['驻马店'],['新蔡'],,POINT (114.93042439650982 32.79284167208256),114.93042439650982,32.79284167208256
421,215.0,州来,今安徽省凤台县,421,今安徽省凤台县,Single,[{'county': 340421}],County,[],['安徽'],['淮南'],['凤台'],,POINT (116.58366822479394 32.778453487255135),116.58366822479394,32.778453487255135
422,215.0,下蔡,今安徽省凤台县,422,今安徽省凤台县,Single,[{'county': 340421}],County,[],['安徽'],['淮南'],['凤台'],,POINT (116.58366822479394 32.778453487255135),116.58366822479394,32.778453487255135
423,215.0,上蔡,今河南省上蔡县城关一带,423,今河南省上蔡县城关一带,Single,[{'county': 411722}],County,[],['河南'],['驻马店'],['上蔡'],,POINT (114.43567889279541 33.303063368792536),114.43567889279541,33.303063368792536
424,217.0,钟离子国,安徽省凤阳县东北临淮关,424,安徽省凤阳县东北临淮关,Single,[{'county': 341126}],County,[],['安徽'],['滁州'],['凤阳'],,POINT (117.6495453769205 32.83467915504201),117.6495453769205,32.83467915504201
425,218.0,朱方县,江苏省镇江市东丹徒镇,425,江苏省镇江市东丹徒镇,Single,[{'county': 321112}],County,[],['江苏'],['镇江'],['丹徒'],,POINT (119.41218290566925 32.043072090000535),119.41218290566925,32.043072090000535
426,220.0,汝水,河南省襄城县,426,河南省襄城县,Single,[{'county': 411025}],County,[],['河南'],['许昌'],['襄城'],,POINT (113.56219221195806 33.860050741376114),113.56219221195806,33.860050741376114
427,223.0,兰陵,山东省苍山县西南,427,山东省苍山县西南,Single,[{'province': 37}],Province,[],['山东'],['NA'],['NA'],西南,POINT (116.68355099730081 35.443140825344365),116.68355099730081,35.443140825344365
428,224.0,寿春,安徽省寿县,428,安徽省寿县,Single,[{'province': 34}],Province,[],['安徽'],['NA'],['NA'],,POINT (117.14809790774521 32.07365199116148),117.14809790774521,32.07365199116148
429,225.0,秦县,甘肃省天水市,429,甘肃省天水市,Single,[{'city': 6205}],City,[],['甘肃'],['天水'],['NA'],,POINT (105.56274238051873 34.60741068424415),105.56274238051873,34.60741068424415
430,225.0,上邽,甘肃省天水市,430,甘肃省天水市,Single,[{'city': 6205}],City,[],['甘肃'],['天水'],['NA'],,POINT (105.56274238051873 34.60741068424415),105.56274238051873,34.60741068424415
431,225.5,秦县,甘肃省甘谷县东,431,甘肃省甘谷县东,Single,[{'county': 620523}],County,[],['甘肃'],['天水'],['甘谷'],东,POINT (105.38439828275855 34.84159355453501),105.38439828275855,34.84159355453501
432,225.5,汉志,天水郡,432,天水郡,Single,[{'city': 6205}],City,[],['甘肃'],['天水'],['NA'],,POINT (105.56274238051873 34.60741068424415),105.56274238051873,34.60741068424415
433,226.0,邽（上）县,今陕西省渭南市北,433,今陕西省渭南市北,Single,[{'city': 6105}],City,[],['陕西'],['渭南'],['NA'],北,POINT (110.00285855788006 35.40464219324823),110.00285855788006,35.40464219324823
434,226.0,下邽县,今陕西省渭南市北,434,今陕西省渭南市北,Single,[{'city': 6105}],City,[],['陕西'],['渭南'],['NA'],北,POINT (110.00285855788006 35.40464219324823),110.00285855788006,35.40464219324823
435,227.0,秦县,陕西省西安市南,435,陕西省西安市南,Single,[{'city': 6101}],City,[],['陕西'],['西安'],['NA'],南,POINT (108.65098194791896 33.91365067571057),108.65098194791896,33.91365067571057
436,227.0,杜县,陕西省西安市南,436,陕西省西安市南,Single,[{'city': 6101}],City,[],['陕西'],['西安'],['NA'],南,POINT (108.65098194791896 33.91365067571057),108.65098194791896,33.91365067571057
437,228.0,秦县,陕西省华县,437,陕西省华县,Single,[{'province': 61}],Province,[],['陕西'],['NA'],['NA'],,POINT (109.56737398447608 35.637090531250415),109.56737398447608,35.637090531250415
438,229.0,虢国,陕西省宝鸡县西,438,陕西省宝鸡县西,Single,[{'city': 6103}],City,[],['陕西'],['宝鸡'],['NA'],西,POINT (106.94687429694063 34.34824100419983),106.94687429694063,34.34824100419983
439,231.0,大荔,陕西省大荔县东,439,陕西省大荔县东,Single,[{'county': 610523}],County,[],['陕西'],['渭南'],['大荔'],东,POINT (110.13884238537564 34.83026529278585),110.13884238537564,34.83026529278585
440,231.0,临晋,陕西省大荔县,440,陕西省大荔县,Single,[{'county': 610523}],County,[],['陕西'],['渭南'],['大荔'],,POINT (110.00883632977765 34.77924932705405),110.00883632977765,34.77924932705405
441,233.0,频阳县,陕西省富平县东北,441,陕西省富平县东北,Single,[{'county': 610528}],County,[],['陕西'],['渭南'],['富平'],东北,POINT (109.33362183005308 35.001187061835715),109.33362183005308,35.001187061835715
442,233.0,东乡,陕西省富平县东北,442,陕西省富平县东北,Single,[{'county': 610528}],County,[],['陕西'],['渭南'],['富平'],东北,POINT (109.33362183005308 35.001187061835715),109.33362183005308,35.001187061835715
443,234.0,雍城,陕西省凤翔县西南,443,陕西省凤翔县西南,Single,[{'county': 610322}],County,[],['陕西'],['宝鸡'],['凤翔'],西南,POINT (107.31421156873867 34.526892798507525),107.31421156873867,34.526892798507525
444,234.0,泾阳,陕西省泾阳县,444,陕西省泾阳县,Single,[{'county': 610423}],County,[],['陕西'],['咸阳'],['泾阳'],,POINT (108.76335585020625 34.597947808560306),108.76335585020625,34.597947808560306
445,235.0,籍姑,陕西省韩城市北,445,陕西省韩城市北,Single,[{'county': 610581}],County,[],['陕西'],['渭南'],['韩城'],北,POINT (110.37029859809458 35.706433256174634),110.37029859809458,35.706433256174634
446,235.0,庞,陕西省韩城市东南,446,陕西省韩城市东南,Single,[{'county': 610581}],County,[],['陕西'],['渭南'],['韩城'],东南,POINT (110.44977609083392 35.4264434144028),110.44977609083392,35.4264434144028
447,236.0,堑洛,陕西省蒲城县南,447,陕西省蒲城县南,Single,[{'county': 610526}],County,[],['陕西'],['渭南'],['蒲城'],南,POINT (109.55047879209465 34.86543826101987),109.55047879209465,34.86543826101987
448,236.0,城重泉,陕西省蒲城县南,448,陕西省蒲城县南,Single,[{'county': 610526}],County,[],['陕西'],['渭南'],['蒲城'],南,POINT (109.55047879209465 34.86543826101987),109.55047879209465,34.86543826101987
449,237.0,栎阳,陕西省临潼县东北,449,陕西省临潼县东北,Single,[{'county': 610115}],County,[],['陕西'],['西安'],['临潼'],东北,POINT (109.34807441839158 34.553441245326276),109.34807441839158,34.553441245326276
450,238.0,蓝田,陕西省蓝田县西,450,陕西省蓝田县西,Single,[{'county': 610122}],County,[],['陕西'],['西安'],['蓝田'],西,POINT (109.27905766749033 34.08458191777829),109.27905766749033,34.08458191777829
451,242.0,高陵,陕西省高陵县,451,陕西省高陵县,Single,[{'county': 610117}],County,[],['陕西'],['西安'],['高陵'],,POINT (109.06900809427152 34.51031442957573),109.06900809427152,34.51031442957573
452,243.0,邰,陕西省武功县西南,452,陕西省武功县西南,Single,[{'county': 610431}],County,[],['陕西'],['咸阳'],['武功'],西南,POINT (108.14926621457418 34.27133001798339),108.14926621457418,34.27133001798339
453,243.0,斄,陕西省武功县西北,453,陕西省武功县西北,Single,[{'county': 610431}],County,[],['陕西'],['咸阳'],['武功'],西北,POINT (108.1012651312322 34.370570060965576),108.1012651312322,34.370570060965576
454,243.0,美阳,陕西省武功县西北,454,陕西省武功县西北,Single,[{'county': 610431}],County,[],['陕西'],['咸阳'],['武功'],西北,POINT (108.1012651312322 34.370570060965576),108.1012651312322,34.370570060965576
455,243.0,武功,陕西省眉县东,455,陕西省眉县东,Single,[{'province': 61}],Province,[],['陕西'],['NA'],['NA'],东,POINT (109.7058630784871 35.59243020252936),109.7058630784871,35.59243020252936
456,244.0,咸阳,陕西省咸阳市东,456,陕西省咸阳市东,Single,[{'city': 6104}],City,[],['陕西'],['咸阳'],['NA'],东,POINT (108.53722495405201 34.893104619272556),108.53722495405201,34.893104619272556
457,244.0,栎阳,未提供位置,457,未提供位置,Single,[],0,['No Match'],[],[],[],,,,
458,245.0,武城,陕西华县东北,458,陕西华县东北,Single,"[{'county': 411622}, {'province': 61}]",Province,['Multiple Matches'],"['陕西', '河南']","['周口', 'NA']","['西华', 'NA']",东北,,,
459,246.0,於,弘农商县,459,弘农商县,Single,[],0,['No Match'],[],[],[],,,,
460,246.0,商,商洛县,460,商洛县,Single,[{'city': 6110}],City,[],['陕西'],['商洛'],['NA'],,POINT (109.85194239662201 33.78315509072356),109.85194239662201,33.78315509072356
461,249.0,陕县,河南省陕县西南,461,河南省陕县西南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西南,POINT (112.38335199586187 33.07547364435473),112.38335199586187,33.07547364435473
462,255.0,义渠,甘肃省庆阳市西南,462,甘肃省庆阳市西南,Single,[{'city': 6210}],City,[],['甘肃'],['庆阳'],['NA'],西南,POINT (107.25944568091825 35.81841849070851),107.25944568091825,35.81841849070851
463,256.0,南郑,陕西省汉中市,463,陕西省汉中市,Single,[{'city': 6107}],City,[],['陕西'],['汉中'],['NA'],,POINT (106.99336722480402 33.00353756143329),106.99336722480402,33.00353756143329
464,258.0,朐衍,宁夏回族自治区盐池县,464,宁夏回族自治区盐池县,Single,[{'county': 640323}],County,[],['宁夏'],['吴忠'],['盐池'],,POINT (107.00028007135559 37.646445581799604),107.00028007135559,37.646445581799604
465,258.0,义渠,未提及位置,465,未提及位置,Single,[],0,['No Match'],[],[],[],,,,
466,258.0,大荔,未提及位置,466,未提及位置,Single,[],0,['No Match'],[],[],[],,,,
467,258.0,乌氏,未提及位置,467,未提及位置,Single,[],0,['No Match'],[],[],[],,,,
468,259.0,巴子国都城,重庆市嘉陵江北岸,468,重庆市嘉陵江北岸,Single,[{'county': 500105}],County,[],['重庆'],['重庆'],['江北'],,POINT (106.73761629807574 29.60981185077392),106.73761629807574,29.60981185077392
469,259.0,巴郡,江州,469,江州,Single,[{'county': 451402}],County,[],['广西'],['崇左'],['江州'],,POINT (107.33986891007247 22.518829521945968),107.33986891007247,22.518829521945968
470,260.0,鱼复县,重庆市奉节县东白帝城,470,重庆市奉节县东白帝城,Single,[{'county': 500236}],County,[],['重庆'],['重庆辖'],['奉节'],,POINT (109.38437996965476 30.95340856243562),109.38437996965476,30.95340856243562
471,261.0,阆中县,四川省阆中市,471,四川省阆中市,Single,[{'county': 511381}],County,[],['四川'],['南充'],['阆中'],,POINT (105.98282278979889 31.60634436152663),105.98282278979889,31.60634436152663
472,262.0,天彭门,汶山,472,汶山,Single,[],0,['No Match'],[],[],[],,,,
473,262.0,天彭阙,湔氏县,473,湔氏县,Single,[],0,['No Match'],[],[],[],,,,
474,264.0,乌氏,宁夏回族自治区固原市东南,474,宁夏回族自治区固原市东南,Single,[{'city': 6404}],City,[],['宁夏'],['固原'],['NA'],东南,POINT (106.34381974568689 35.62414200158884),106.34381974568689,35.62414200158884
475,265.0,蜀国都城,四川省成都市,475,四川省成都市,Single,[{'city': 5101}],City,[],['四川'],['成都'],['NA'],,POINT (103.90054001372168 30.770664201933663),103.90054001372168,30.770664201933663
476,266.0,成都,四川省成都市,476,四川省成都市,Single,[{'city': 5101}],City,[],['四川'],['成都'],['NA'],,POINT (103.90054001372168 30.770664201933663),103.90054001372168,30.770664201933663
