index_x,id,toponym,location,index_y,Address,Match Type,Match Result,Match Level,Match Error,Province,City,County,Direction,geometry,X,Y
329,186.0,焦,不详,329,不详,Single,[],0,['No Match'],[],[],[],,,,
330,186.0,禾,不详,330,不详,Single,[],0,['No Match'],[],[],[],,,,
331,186.0,垂,不详,331,不详,Single,[],0,['No Match'],[],[],[],,,,
332,186.0,言阳,不详,332,不详,Single,[],0,['No Match'],[],[],[],,,,
333,186.0,陕,不详,333,不详,Single,[],0,['No Match'],[],[],[],,,,
334,186.0,阴安,不详,334,不详,Single,[],0,['No Match'],[],[],[],,,,
335,186.0,合(沇),不详,335,不详,Single,[],0,['No Match'],[],[],[],,,,
336,186.0,襄垣,不详,336,不详,Single,[],0,['No Match'],[],[],[],,,,
337,186.0,奇氏,不详,337,不详,Single,[],0,['No Match'],[],[],[],,,,
338,186.0,成阳,不详,338,不详,Single,[],0,['No Match'],[],[],[],,,,
339,186.0,虚阳,不详,339,不详,Single,[],0,['No Match'],[],[],[],,,,
340,186.0,土匀(土军),不详,340,不详,Single,[],0,['No Match'],[],[],[],,,,
341,186.0,遽郡,不详,341,不详,Single,[],0,['No Match'],[],[],[],,,,
342,187.0,沮阳,今河北省怀来县东南,342,今河北省怀来县东南,Single,[{'county': 130730}],County,[],['河北'],['张家口'],['怀来'],东南,POINT (115.76879660848454 40.23842356619648),115.76879660848454,40.23842356619648
343,187.0,渔阳,今北京市密云县西南,343,今北京市密云县西南,Single,[{'county': 110118}],County,[],['北京'],['北京'],['密云'],西南,POINT (116.85049272179808 40.40700485687024),116.85049272179808,40.40700485687024
344,187.0,无终,今天津市蓟县,344,今天津市蓟县,Single,[{'province': 12}],Province,[],['天津'],['NA'],['NA'],,POINT (117.40695886064003 39.38361102724752),117.40695886064003,39.38361102724752
345,187.0,阳乐,今辽宁省义县西,345,今辽宁省义县西,Single,[{'province': 21}],Province,[],['辽宁'],['NA'],['NA'],西,POINT (120.18196381023866 40.922142352933065),120.18196381023866,40.922142352933065
346,188.0,辽西郡,今辽宁省西部,346,今辽宁省西部,Single,[{'province': 21}],Province,[],['辽宁'],['NA'],['NA'],西部,POINT (121.50817002639648 41.18857123133163),121.50817002639648,41.18857123133163
347,188.0,令支县,今河北省迁安县西,347,今河北省迁安县西,Single,[{'county': 130283}],County,[],['河北'],['唐山'],['迁安'],西,POINT (118.59078099291241 40.02927311393118),118.59078099291241,40.02927311393118
348,189.0,襄平,辽宁省辽阳市,348,辽宁省辽阳市,Single,[{'city': 2110}],City,[],['辽宁'],['辽阳'],['NA'],,POINT (122.77338145279757 41.20683730515917),122.77338145279757,41.20683730515917
349,190.0,昌城,今河北固安县南,349,今河北固安县南,Single,[{'county': 131022}],County,[],['河北'],['廊坊'],['固安'],南,POINT (116.30017043150818 39.250941963378274),116.30017043150818,39.250941963378274
350,190.0,涿,今河北省涿州市,350,今河北省涿州市,Single,[{'county': 130681}],County,[],['河北'],['保定'],['涿州'],,POINT (115.9587634739873 39.47143183364145),115.9587634739873,39.47143183364145
351,190.0,阴坪,位置未详，不予提取,351,位置未详，不予提取,Single,[],0,['No Match'],[],[],[],,,,
352,190.0,恭昌,位置未详，不予提取,352,位置未详，不予提取,Single,[],0,['No Match'],[],[],[],,,,
353,190.0,匋阳,位置未详，不予提取,353,位置未详，不予提取,Single,[],0,['No Match'],[],[],[],,,,
354,190.0,方城,今河北固安县南,354,今河北固安县南,Single,[{'county': 131022}],County,[],['河北'],['廊坊'],['固安'],南,POINT (116.30017043150818 39.250941963378274),116.30017043150818,39.250941963378274
355,191.0,邓,湖北省襄樊市西北,355,湖北省襄樊市西北,Single,[{'province': 42}],Province,[],['湖北'],['NA'],['NA'],西北,POINT (110.94024844251913 32.16669177126137),110.94024844251913,32.16669177126137
356,192.0,湖阳,今河南省唐河县西南,356,今河南省唐河县西南,Single,[{'county': 411328}],County,[],['河南'],['南阳'],['唐河'],西南,POINT (112.6930589243854 32.480310935376686),112.6930589243854,32.480310935376686
357,193.0,竟陵,湖北省潜江市西北,357,湖北省潜江市西北,Single,[{'county': 429005}],County,[],['湖北'],['直辖级行政单位'],['潜江'],西北,POINT (112.66472038908518 30.469961038928428),112.66472038908518,30.469961038928428
358,194.0,苦,河南省鹿邑县东,358,河南省鹿邑县东,Single,[{'county': 411628}],County,[],['河南'],['周口'],['鹿邑'],东,POINT (115.48040847576172 33.91043560581133),115.48040847576172,33.91043560581133
359,195.0,期思,河南省淮滨县东南期思乡,359,河南省淮滨县东南期思乡,Single,[{'county': 411527}],County,[],['河南'],['信阳'],['淮滨'],,POINT (115.32510049543883 32.445541582065275),115.32510049543883,32.445541582065275
360,196.0,沈县,今安徽省临泉县,360,今安徽省临泉县,Single,[{'county': 341221}],County,[],['安徽'],['阜阳'],['临泉'],,POINT (115.32646769440711 32.85919356801763),115.32646769440711,32.85919356801763
361,196.0,寝县,今安徽省临泉县,361,今安徽省临泉县,Single,[{'county': 341221}],County,[],['安徽'],['阜阳'],['临泉'],,POINT (115.32646769440711 32.85919356801763),115.32646769440711,32.85919356801763
362,197.0,鄀,湖北省宜城市东南,362,湖北省宜城市东南,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],东南,POINT (112.54872968817955 31.594443674695828),112.54872968817955,31.594443674695828
363,198.0,宛,河南省南阳市,363,河南省南阳市,Single,[{'city': 4113}],City,[],['河南'],['南阳'],['NA'],,POINT (112.17181874534914 33.04812010799885),112.17181874534914,33.04812010799885
364,199.0,析,河南省西峡县,364,河南省西峡县,Single,[{'county': 411323}],County,[],['河南'],['南阳'],['西峡'],,POINT (111.33467951835274 33.464826080571065),111.33467951835274,33.464826080571065
365,200.0,叶县,今河南省叶县南,365,今河南省叶县南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],南,POINT (113.34345581508488 32.6592671778409),113.34345581508488,32.6592671778409
366,201.0,阴县,今湖北省老河口市北,366,今湖北省老河口市北,Single,[{'county': 420682}],County,[],['湖北'],['襄阳'],['老河口'],北,POINT (111.67915287960474 32.57991280275441),111.67915287960474,32.57991280275441
367,202.0,息县,今河南省息县西南,367,今河南省息县西南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西南,POINT (112.38335199586187 33.07547364435473),112.38335199586187,33.07547364435473
368,203.0,武城,河南省信阳市东北,368,河南省信阳市东北,Single,[{'city': 4115}],City,[],['河南'],['信阳'],['NA'],东北,POINT (115.39159126051227 32.36658840647766),115.39159126051227,32.36658840647766
369,204.0,上庸,湖北省竹山县西南,369,湖北省竹山县西南,Single,[{'county': 420323}],County,[],['湖北'],['十堰'],['竹山'],西南,POINT (110.02967793848985 31.835038804173376),110.02967793848985,31.835038804173376
370,205.0,随国,湖北省随州市,370,湖北省随州市,Single,[{'city': 4213}],City,[],['湖北'],['随州'],['NA'],,POINT (113.40979291666414 31.8933664335604),113.40979291666414,31.8933664335604
371,205.0,随县,湖北省随州市,371,湖北省随州市,Single,[{'city': 4213}],City,[],['湖北'],['随州'],['NA'],,POINT (113.40979291666414 31.8933664335604),113.40979291666414,31.8933664335604
372,206.0,鄢,湖北省宜城县东南楚王城,372,湖北省宜城县东南楚王城,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],,POINT (112.40898398232466 31.67594119377808),112.40898398232466,31.67594119377808
373,207.0,陈县,今河南省淮阳县,373,今河南省淮阳县,Single,[{'county': 411603}],County,[],['河南'],['周口'],['淮阳'],,POINT (114.83427319314947 33.6808532217299),114.83427319314947,33.6808532217299
374,207.0,郢陈,楚国都城，位于陈县,374,楚国都城，位于陈县,Single,[],0,['No Match'],[],[],[],,,,
375,208.0,平舆,今河南省平舆县北,375,今河南省平舆县北,Single,[{'county': 411723}],County,[],['河南'],['驻马店'],['平舆'],北,POINT (114.6180716763989 33.08854590983806),114.6180716763989,33.08854590983806
376,209.0,计斤,今山东省胶州市西南,376,今山东省胶州市西南,Single,[{'county': 370281}],County,[],['山东'],['青岛'],['胶州'],西南,POINT (119.82076768589332 36.116714832892335),119.82076768589332,36.116714832892335
377,209.0,莒,今山东省莒县,377,今山东省莒县,Single,[{'province': 37}],Province,[],['山东'],['NA'],['NA'],,POINT (117.69952645156845 36.329248582554094),117.69952645156845,36.329248582554094
378,210.0,鲁阳公,今河南省鲁山县,378,今河南省鲁山县,Single,[{'county': 410423}],County,[],['河南'],['平顶山'],['鲁山'],,POINT (112.67259130809529 33.77571317765083),112.67259130809529,33.77571317765083
379,211.0,临沅,湖南省常德市西,379,湖南省常德市西,Single,[{'city': 4307}],City,[],['湖南'],['常德'],['NA'],西,POINT (111.38015803947606 29.2663662910528),111.38015803947606,29.2663662910528
380,212.0,广陵,江苏省扬州市西北,380,江苏省扬州市西北,Single,[{'city': 3210}],City,[],['江苏'],['扬州'],['NA'],西北,POINT (119.42764714822707 33.08565479742995),119.42764714822707,33.08565479742995
381,213.0,居巢,安徽省六安县东北,381,安徽省六安县东北,Single,[{'city': 3415}],City,[],['安徽'],['六安'],['NA'],东北,POINT (116.39834601932587 32.121570977949645),116.39834601932587,32.121570977949645
382,214.0,吴,江苏省苏州市,382,江苏省苏州市,Single,[{'city': 3205}],City,[],['江苏'],['苏州'],['NA'],,POINT (120.7126511410452 31.39026754301627),120.7126511410452,31.39026754301627
383,215.0,蔡,今河南省上蔡县城关一带,383,今河南省上蔡县城关一带,Single,[{'county': 411722}],County,[],['河南'],['驻马店'],['上蔡'],,POINT (114.43567889279541 33.303063368792536),114.43567889279541,33.303063368792536
384,215.0,新蔡,今河南省新蔡县,384,今河南省新蔡县,Single,[{'county': 411729}],County,[],['河南'],['驻马店'],['新蔡'],,POINT (114.93042439650982 32.79284167208256),114.93042439650982,32.79284167208256
385,215.0,州来,今安徽省凤台县,385,今安徽省凤台县,Single,[{'county': 340421}],County,[],['安徽'],['淮南'],['凤台'],,POINT (116.58366822479394 32.778453487255135),116.58366822479394,32.778453487255135
386,217.0,钟离,安徽省凤阳县东北临淮关,386,安徽省凤阳县东北临淮关,Single,[{'county': 341126}],County,[],['安徽'],['滁州'],['凤阳'],,POINT (117.6495453769205 32.83467915504201),117.6495453769205,32.83467915504201
387,218.0,朱方,江苏省镇江市东丹徒镇,387,江苏省镇江市东丹徒镇,Single,[{'county': 321112}],County,[],['江苏'],['镇江'],['丹徒'],,POINT (119.41218290566925 32.043072090000535),119.41218290566925,32.043072090000535
388,220.0,汝水,河南省襄城县南,388,河南省襄城县南,Single,[{'county': 411025}],County,[],['河南'],['许昌'],['襄城'],南,POINT (113.59354650214388 33.77590930275432),113.59354650214388,33.77590930275432
389,220.0,襄城县,今河南省襄城县,389,今河南省襄城县,Single,[{'county': 411025}],County,[],['河南'],['许昌'],['襄城'],,POINT (113.56219221195806 33.860050741376114),113.56219221195806,33.860050741376114
390,223.0,兰陵,山东省苍山县西南,390,山东省苍山县西南,Single,[{'province': 37}],Province,[],['山东'],['NA'],['NA'],西南,POINT (116.68355099730081 35.443140825344365),116.68355099730081,35.443140825344365
391,224.0,寿春,今安徽省寿县,391,今安徽省寿县,Single,[{'province': 34}],Province,[],['安徽'],['NA'],['NA'],,POINT (117.14809790774521 32.07365199116148),117.14809790774521,32.07365199116148
392,224.0,今,不详,392,不详,Single,[],0,['No Match'],[],[],[],,,,
393,224.0,尚,不详,393,不详,Single,[],0,['No Match'],[],[],[],,,,
394,224.0,繁丘,不详,394,不详,Single,[],0,['No Match'],[],[],[],,,,
395,224.0,喜,不详,395,不详,Single,[],0,['No Match'],[],[],[],,,,
396,224.0,美陵,不详,396,不详,Single,[],0,['No Match'],[],[],[],,,,
397,224.0,正阳,不详,397,不详,Single,[],0,['No Match'],[],[],[],,,,
398,224.0,中阳,不详,398,不详,Single,[],0,['No Match'],[],[],[],,,,
399,224.0,阳,不详,399,不详,Single,[],0,['No Match'],[],[],[],,,,
400,224.0,鄝,不详,400,不详,Single,[],0,['No Match'],[],[],[],,,,
401,224.0,陵,不详,401,不详,Single,[],0,['No Match'],[],[],[],,,,
402,224.0,株阳,不详,402,不详,Single,[],0,['No Match'],[],[],[],,,,
403,224.0,夷阳,不详,403,不详,Single,[],0,['No Match'],[],[],[],,,,
404,224.0,鬲,不详,404,不详,Single,[],0,['No Match'],[],[],[],,,,
405,224.0,阳陵,不详,405,不详,Single,[],0,['No Match'],[],[],[],,,,
406,224.0,新都,不详,406,不详,Single,[],0,['No Match'],[],[],[],,,,
407,224.0,州,不详,407,不详,Single,[],0,['No Match'],[],[],[],,,,
408,224.0,尊阳,不详,408,不详,Single,[],0,['No Match'],[],[],[],,,,
409,225.0,上邽,今甘肃省天水市,409,今甘肃省天水市,Single,[{'city': 6205}],City,[],['甘肃'],['天水'],['NA'],,POINT (105.56274238051873 34.60741068424415),105.56274238051873,34.60741068424415
410,225.5,秦县,今甘肃省甘谷县东,410,今甘肃省甘谷县东,Single,[{'county': 620523}],County,[],['甘肃'],['天水'],['甘谷'],东,POINT (105.38439828275855 34.84159355453501),105.38439828275855,34.84159355453501
411,225.5,冀县,属天水郡,411,属天水郡,Single,[{'city': 6205}],City,[],['甘肃'],['天水'],['NA'],,POINT (105.56274238051873 34.60741068424415),105.56274238051873,34.60741068424415
412,226.0,下邽县,今陕西省渭南市北,412,今陕西省渭南市北,Single,[{'city': 6105}],City,[],['陕西'],['渭南'],['NA'],北,POINT (110.00285855788006 35.40464219324823),110.00285855788006,35.40464219324823
413,227.0,秦县,今陕西省西安市南,413,今陕西省西安市南,Single,[{'city': 6101}],City,[],['陕西'],['西安'],['NA'],南,POINT (108.65098194791896 33.91365067571057),108.65098194791896,33.91365067571057
414,227.0,杜县,京兆尹,414,京兆尹,Single,[],0,['No Match'],[],[],[],,,,
415,228.0,秦县,今陕西省华县,415,今陕西省华县,Single,[{'province': 61}],Province,[],['陕西'],['NA'],['NA'],,POINT (109.56737398447608 35.637090531250415),109.56737398447608,35.637090531250415
416,228.0,郑县,属京兆尹,416,属京兆尹,Single,[],0,['No Match'],[],[],[],,,,
417,229.0,小虢,今陕西省宝鸡县西,417,今陕西省宝鸡县西,Single,[{'city': 6103}],City,[],['陕西'],['宝鸡'],['NA'],西,POINT (106.94687429694063 34.34824100419983),106.94687429694063,34.34824100419983
418,229.0,虢县,属右扶风,418,属右扶风,Single,[{'county': 610324}],County,[],['陕西'],['宝鸡'],['扶风'],,POINT (107.92946773857292 34.41613835037061),107.92946773857292,34.41613835037061
419,231.0,大荔,今陕西省大荔县,419,今陕西省大荔县,Single,[{'county': 610523}],County,[],['陕西'],['渭南'],['大荔'],,POINT (110.00883632977765 34.77924932705405),110.00883632977765,34.77924932705405
420,231.0,临晋,今陕西省大荔县东,420,今陕西省大荔县东,Single,[{'county': 610523}],County,[],['陕西'],['渭南'],['大荔'],东,POINT (110.13884238537564 34.83026529278585),110.13884238537564,34.83026529278585
421,233.0,频阳,陕西省富平县东北,421,陕西省富平县东北,Single,[{'county': 610528}],County,[],['陕西'],['渭南'],['富平'],东北,POINT (109.33362183005308 35.001187061835715),109.33362183005308,35.001187061835715
422,234.0,雍,陕西省凤翔县西南,422,陕西省凤翔县西南,Single,[{'county': 610322}],County,[],['陕西'],['宝鸡'],['凤翔'],西南,POINT (107.31421156873867 34.526892798507525),107.31421156873867,34.526892798507525
423,234.0,泾阳,陕西省泾阳县,423,陕西省泾阳县,Single,[{'county': 610423}],County,[],['陕西'],['咸阳'],['泾阳'],,POINT (108.76335585020625 34.597947808560306),108.76335585020625,34.597947808560306
424,235.0,籍姑,今陕西省韩城市北,424,今陕西省韩城市北,Single,[{'county': 610581}],County,[],['陕西'],['渭南'],['韩城'],北,POINT (110.37029859809458 35.706433256174634),110.37029859809458,35.706433256174634
425,235.0,庞,今陕西省韩城市东南,425,今陕西省韩城市东南,Single,[{'county': 610581}],County,[],['陕西'],['渭南'],['韩城'],东南,POINT (110.44977609083392 35.4264434144028),110.44977609083392,35.4264434144028
426,236.0,重泉,今陕西省蒲城县南,426,今陕西省蒲城县南,Single,[{'county': 610526}],County,[],['陕西'],['渭南'],['蒲城'],南,POINT (109.55047879209465 34.86543826101987),109.55047879209465,34.86543826101987
427,237.0,栎阳,今陕西省临潼县东北,427,今陕西省临潼县东北,Single,[{'county': 610115}],County,[],['陕西'],['西安'],['临潼'],东北,POINT (109.34807441839158 34.553441245326276),109.34807441839158,34.553441245326276
428,237.0,栎邑,栎阳,428,栎阳,Single,[],0,['No Match'],[],[],[],,,,
429,238.0,蒲县,今无考,429,今无考,Single,[],0,['No Match'],[],[],[],,,,
430,238.0,蓝田县,今陕西省蓝田县西,430,今陕西省蓝田县西,Single,[{'county': 610122}],County,[],['陕西'],['西安'],['蓝田'],西,POINT (109.27905766749033 34.08458191777829),109.27905766749033,34.08458191777829
431,238.0,善明氏,今无考,431,今无考,Single,[],0,['No Match'],[],[],[],,,,
432,242.0,高陵,陕西省高陵县,432,陕西省高陵县,Single,[{'county': 610117}],County,[],['陕西'],['西安'],['高陵'],,POINT (109.06900809427152 34.51031442957573),109.06900809427152,34.51031442957573
433,243.0,斄,今陕西省武功县西南,433,今陕西省武功县西南,Single,[{'county': 610431}],County,[],['陕西'],['咸阳'],['武功'],西南,POINT (108.14926621457418 34.27133001798339),108.14926621457418,34.27133001798339
434,243.0,美阳,今陕西省武功县西北,434,今陕西省武功县西北,Single,[{'county': 610431}],County,[],['陕西'],['咸阳'],['武功'],西北,POINT (108.1012651312322 34.370570060965576),108.1012651312322,34.370570060965576
435,243.0,武功,今陕西省眉县东,435,今陕西省眉县东,Single,[{'province': 61}],Province,[],['陕西'],['NA'],['NA'],东,POINT (109.7058630784871 35.59243020252936),109.7058630784871,35.59243020252936
436,244.0,咸阳,今陕西省咸阳市东,436,今陕西省咸阳市东,Single,[{'city': 6104}],City,[],['陕西'],['咸阳'],['NA'],东,POINT (108.53722495405201 34.893104619272556),108.53722495405201,34.893104619272556
437,244.0,冀阙,咸阳,437,咸阳,Single,[{'city': 6104}],City,[],['陕西'],['咸阳'],['NA'],,POINT (108.48748337739916 34.89208606201328),108.48748337739916,34.89208606201328
438,244.0,栎阳,秦都栎阳,438,秦都栎阳,Single,[{'county': 610402}],County,[],['陕西'],['咸阳'],['秦都'],,POINT (108.64444199531685 34.377782641970875),108.64444199531685,34.377782641970875
439,244.0,渭城,故咸阳,439,故咸阳,Single,[{'city': 6104}],City,[],['陕西'],['咸阳'],['NA'],,POINT (108.48748337739916 34.89208606201328),108.48748337739916,34.89208606201328
440,245.0,武城,陕西华县东北,440,陕西华县东北,Single,"[{'county': 411622}, {'province': 61}]",Province,['Multiple Matches'],"['陕西', '河南']","['周口', 'NA']","['西华', 'NA']",东北,,,
441,246.0,於商,陕西省丹凤县西北,441,陕西省丹凤县西北,Single,[{'county': 611022}],County,[],['陕西'],['商洛'],['丹凤'],西北,POINT (110.31863846028146 33.820052539082454),110.31863846028146,33.820052539082454
442,249.0,陕县,今河南省陕县西南,442,今河南省陕县西南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西南,POINT (112.38335199586187 33.07547364435473),112.38335199586187,33.07547364435473
443,255.0,义渠,甘肃省庆阳市西南,443,甘肃省庆阳市西南,Single,[{'city': 6210}],City,[],['甘肃'],['庆阳'],['NA'],西南,POINT (107.25944568091825 35.81841849070851),107.25944568091825,35.81841849070851
444,256.0,南郑,今陕西省汉中市,444,今陕西省汉中市,Single,[{'city': 6107}],City,[],['陕西'],['汉中'],['NA'],,POINT (106.99336722480402 33.00353756143329),106.99336722480402,33.00353756143329
445,258.0,朐衍,宁夏回族自治区盐池县,445,宁夏回族自治区盐池县,Single,[{'county': 640323}],County,[],['宁夏'],['吴忠'],['盐池'],,POINT (107.00028007135559 37.646445581799604),107.00028007135559,37.646445581799604
446,259.0,江州,今重庆市嘉陵江北岸,446,今重庆市嘉陵江北岸,Single,[{'county': 500105}],County,[],['重庆'],['重庆'],['江北'],,POINT (106.73761629807574 29.60981185077392),106.73761629807574,29.60981185077392
447,260.0,鱼复县,今重庆市奉节县东白帝城,447,今重庆市奉节县东白帝城,Single,[{'county': 500236}],County,[],['重庆'],['重庆辖'],['奉节'],,POINT (109.38437996965476 30.95340856243562),109.38437996965476,30.95340856243562
448,261.0,阆中县,今四川省阆中市,448,今四川省阆中市,Single,[{'county': 511381}],County,[],['四川'],['南充'],['阆中'],,POINT (105.98282278979889 31.60634436152663),105.98282278979889,31.60634436152663
449,261.0,张仪城,今四川省阆中市东二十里,449,今四川省阆中市东二十里,Single,[{'county': 511381}],County,[],['四川'],['南充'],['阆中'],,POINT (105.98282278979889 31.60634436152663),105.98282278979889,31.60634436152663
450,262.0,天彭门,汶山,450,汶山,Single,[],0,['No Match'],[],[],[],,,,
451,262.0,湔氏县,今四川省松潘县西北,451,今四川省松潘县西北,Single,[{'county': 513224}],County,[],['四川'],['阿坝'],['松潘'],西北,POINT (103.38554921646667 32.86571262950649),103.38554921646667,32.86571262950649
452,264.0,乌氏,宁夏回族自治区固原市东南,452,宁夏回族自治区固原市东南,Single,[{'city': 6404}],City,[],['宁夏'],['固原'],['NA'],东南,POINT (106.34381974568689 35.62414200158884),106.34381974568689,35.62414200158884
453,265.0,成都,四川省成都市,453,四川省成都市,Single,[{'city': 5101}],City,[],['四川'],['成都'],['NA'],,POINT (103.90054001372168 30.770664201933663),103.90054001372168,30.770664201933663
454,265.0,蜀郡,四川省,454,四川省,Single,[{'province': 51}],Province,[],['四川'],['NA'],['NA'],,POINT (102.74432614934533 30.401220388905287),102.74432614934533,30.401220388905287
455,266.0,成都,今四川省成都市,455,今四川省成都市,Single,[{'city': 5101}],City,[],['四川'],['成都'],['NA'],,POINT (103.90054001372168 30.770664201933663),103.90054001372168,30.770664201933663
456,266.0,郫城,今四川省郫都区,456,今四川省郫都区,Single,[{'county': 510117}],County,[],['四川'],['成都'],['郫都'],,POINT (103.87723330910906 30.820204307773373),103.87723330910906,30.820204307773373
457,267.0,成都,今四川省成都市,457,今四川省成都市,Single,[{'city': 5101}],City,[],['四川'],['成都'],['NA'],,POINT (103.90054001372168 30.770664201933663),103.90054001372168,30.770664201933663
458,267.0,郫城,今四川省郫县,458,今四川省郫县,Single,[{'province': 51}],Province,[],['四川'],['NA'],['NA'],,POINT (102.74432614934533 30.401220388905287),102.74432614934533,30.401220388905287
459,267.0,临邛城,今四川省邛崃市,459,今四川省邛崃市,Single,[{'county': 510183}],County,[],['四川'],['成都'],['邛崃'],,POINT (103.42297607906394 30.384929557001175),103.42297607906394,30.384929557001175
460,268.0,郿邑,陕西省眉县东北,460,陕西省眉县东北,Single,[{'province': 61}],Province,[],['陕西'],['NA'],['NA'],东北,POINT (109.7110638812143 37.38898234941382),109.7110638812143,37.38898234941382
461,270.0,宜阳,今河南省洛阳市宜阳县,461,今河南省洛阳市宜阳县,Single,[{'county': 410327}],County,[],['河南'],['洛阳'],['宜阳'],,POINT (112.0279657031556 34.49144442432864),112.0279657031556,34.49144442432864
462,270.0,武遂,今山西省垣曲县东南,462,今山西省垣曲县东南,Single,[{'county': 140827}],County,[],['山西'],['运城'],['垣曲'],东南,POINT (111.95521302567842 35.17184774783355),111.95521302567842,35.17184774783355
463,275.0,榆中,今陕西榆林以北、黄河以南的地区,463,今陕西榆林以北、黄河以南的地区,Single,[{'city': 6108}],City,[],['陕西'],['榆林'],['NA'],,POINT (109.73349050898946 38.23876335825713),109.73349050898946,38.23876335825713
464,275.0,广衍,勿尔图沟秦汉古城,464,勿尔图沟秦汉古城,Single,[{'county': 530702}],County,[],['云南'],['丽江'],['古城'],,POINT (100.3232999089138 26.877416954869908),100.3232999089138,26.877416954869908
465,277.0,邯郸,河北省邯郸市,465,河北省邯郸市,Single,[{'city': 1304}],City,[],['河北'],['邯郸'],['NA'],,POINT (114.4378076382752 36.52042550360742),114.4378076382752,36.52042550360742
466,277.0,定阳,陕西省延安市东南,466,陕西省延安市东南,Single,[{'city': 6106}],City,[],['陕西'],['延安'],['NA'],东南,POINT (109.91103400766251 36.02608090567445),109.91103400766251,36.02608090567445
467,290.0,狄道,今甘肃省临洮县,467,今甘肃省临洮县,Single,[{'county': 621124}],County,[],['甘肃'],['定西'],['临洮'],,POINT (104.03302043215487 35.532663239594505),104.03302043215487,35.532663239594505
468,293.0,穰,河南省邓州市,468,河南省邓州市,Single,[{'county': 411381}],County,[],['河南'],['南阳'],['邓州'],,POINT (112.09151462879211 32.70042143298328),112.09151462879211,32.70042143298328
469,294.0,筑阳,湖北省谷城县东,469,湖北省谷城县东,Single,[{'county': 420625}],County,[],['湖北'],['襄阳'],['谷城'],东,POINT (111.60554158401811 32.22755041063276),111.60554158401811,32.22755041063276
470,295.0,枳,今重庆市涪陵区东北,470,今重庆市涪陵区东北,Single,[{'county': 500102}],County,[],['重庆'],['重庆'],['涪陵'],东北,POINT (107.46900370628697 29.79949117096009),107.46900370628697,29.79949117096009
471,296.0,郢,湖北省江陵县西北纪南城,471,湖北省江陵县西北纪南城,Single,[{'county': 421024}],County,[],['湖北'],['荆州'],['江陵'],,POINT (112.43704294607367 30.108421195998343),112.43704294607367,30.108421195998343
472,299.0,巫县,今重庆市巫山县北,472,今重庆市巫山县北,Single,[{'county': 500237}],County,[],['重庆'],['重庆辖'],['巫山'],北,POINT (109.93173389243509 31.336877143690153),109.93173389243509,31.336877143690153
473,303.0,华阳,今河南省新郑市北,473,今河南省新郑市北,Single,[{'county': 410184}],County,[],['河南'],['郑州'],['新郑'],北,POINT (113.75451498761709 34.56564885863883),113.75451498761709,34.56564885863883
474,304.0,卷地,河南省原阳县西南原武西北,474,河南省原阳县西南原武西北,Single,[{'county': 410725}],County,[],['河南'],['新乡'],['原阳'],西北,POINT (113.87321513981338 35.114713072158274),113.87321513981338,35.114713072158274
475,304.0,卷县,河南郡,475,河南郡,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
476,307.0,定陶,山东省定陶县,476,山东省定陶县,Single,[{'county': 371703}],County,[],['山东'],['菏泽'],['定陶'],,POINT (115.62884620444433 35.12575404167119),115.62884620444433,35.12575404167119
477,308.0,西周都城,今河南省洛阳市西,477,今河南省洛阳市西,Single,[{'city': 4103}],City,[],['河南'],['洛阳'],['NA'],西,POINT (111.59492412237095 34.339309953133416),111.59492412237095,34.339309953133416
478,308.0,河南县,属秦,478,属秦,Single,[],0,['No Match'],[],[],[],,,,
479,309.0,梁县,今河南省汝州市西南,479,今河南省汝州市西南,Single,[{'county': 410482}],County,[],['河南'],['平顶山'],['汝州'],西南,POINT (112.6881268599757 34.03812972867452),112.6881268599757,34.03812972867452
480,311.0,缑氏,河南偃师市东南,480,河南偃师市东南,Single,[{'county': 410381}],County,[],['河南'],['洛阳'],['偃师'],东南,POINT (112.816604062791 34.55616479836102),112.816604062791,34.55616479836102
481,314.0,宁新中,河南省安阳市南,481,河南省安阳市南,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],南,POINT (114.70546713566738 35.54121062932875),114.70546713566738,35.54121062932875
482,314.0,安阳,河南省安阳市,482,河南省安阳市,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],,POINT (113.91732584485518 35.79206679246907),113.91732584485518,35.79206679246907
483,315.0,郑县,今河南新郑,483,今河南新郑,Single,[{'county': 410184}],County,[],['河南'],['郑州'],['新郑'],,POINT (113.78184439228139 34.47739020330439),113.78184439228139,34.47739020330439
484,316.0,曲阳,今安徽省淮南市东南,484,今安徽省淮南市东南,Single,[{'city': 3404}],City,[],['安徽'],['淮南'],['NA'],东南,POINT (116.88814752722476 32.203208728675165),116.88814752722476,32.203208728675165
