id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty
200,叶县,今河南省叶县南,['今河南省叶县南'],南,"[['河南', '叶']]",[{'county': 410422}],County,[],modern,POINT (113.25559749685087 33.447944054547875),['河南省'],['平顶山市'],['叶县'],59.43074139,0.988224
201,阴县,今湖北省老河口市北,['今湖北省老河口市北'],北,"[['湖北', '老河口']]",[{'county': 420682}],County,[],modern,POINT (111.67881903115388 32.57905262069674),['湖北省'],['襄阳市'],['老河口市'],51.66357793,0.989763037
202,息县,今河南省息县西南,['今河南省息县西南'],西南,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.7813614975039 32.280516102686875),['河南省'],['信阳市'],['息县'],63.4238693,0.987432775
203,武城,今河南省信阳市东北,['今河南省信阳市东北'],东北,"[['河南', '信阳']]",[{'prefecture': 4115}],Prefecture,[],modern,POINT (115.3846284156569 32.34860379712833),['河南省'],['信阳市'],['NA'],217.9936215,0.956805302
204,上庸,湖北省竹山县西南,['湖北省竹山县西南'],西南,"[['湖北', '竹山']]",[{'county': 420323}],County,[],modern,POINT (110.02016358021368 32.23409831660457),['湖北省'],['十堰市'],['竹山县'],125.8539942,0.975062457
205,随国,今湖北省随州市,['今湖北省随州市'],,"[['湖北', '随州']]",[{'prefecture': 4213}],Prefecture,[],modern,POINT (113.40714536481974 31.893582994913427),['湖北省'],['随州市'],['NA'],138.2134945,0.972613464
205,随县,今湖北省随州市,['今湖北省随州市'],,"[['湖北', '随州']]",[{'prefecture': 4213}],Prefecture,[],modern,POINT (113.40714536481974 31.893582994913427),['湖北省'],['随州市'],['NA'],138.2134945,0.972613464
206,鄢,湖北省宜城县东南楚王城,['湖北省宜城县东南楚王城'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],77.65796106,0.984612338
207,陈县,今河南省淮阳县,['今河南省淮阳县'],,"[['河南', '淮阳']]",[{'county': 411603}],County,[],modern,POINT (114.83825605453461 33.678069228952864),['河南省'],['周口市'],['淮阳区'],64.09541647,0.98729971
207,郢陈,陈县,['陈县'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513
208,平舆,今河南省平舆县北,['今河南省平舆县北'],北,"[['河南', '平舆']]",[{'county': 411723}],County,[],modern,POINT (114.6141132524672 33.090581254088775),['河南省'],['驻马店市'],['平舆县'],50.68834719,0.989956276
209,计斤,山东省胶州市西南,['山东省胶州市西南'],西南,"[['山东', '胶州']]",[{'county': 370281}],County,[],modern,POINT (119.82850693451326 36.11687700930031),['山东省'],['青岛市'],['胶州市'],65.01276048,0.987117942
209,莒,山东省莒县,['山东省莒县'],,"[['山东', '莒']]",[{'county': 371122}],County,[],modern,POINT (118.94914208359154 35.702241869277174),['山东省'],['日照市'],['莒县'],79.0048276,0.984345461
210,鲁阳公,今河南省鲁山县,['今河南省鲁山县'],,"[['河南', '鲁山']]",[{'county': 410423}],County,[],modern,POINT (112.66968658592764 33.77054235455924),['河南省'],['平顶山市'],['鲁山县'],91.68392664,0.98183314
211,临沅,湖南省常德市西,['湖南省常德市西'],西,"[['湖南', '常德']]",[{'prefecture': 4307}],Prefecture,[],modern,POINT (111.37972299663335 29.266696335577038),['湖南省'],['常德市'],['NA'],227.718694,0.954878311
212,广陵,今江苏省扬州市西北,['今江苏省扬州市西北'],西北,"[['江苏', '扬州']]",[{'prefecture': 3210}],Prefecture,[],modern,POINT (119.41161384179128 33.09173205664527),['江苏省'],['扬州市'],['NA'],136.4526976,0.97296236
213,居巢,今安徽省六安县东北,['今安徽省六安县东北'],东北,"[['安徽', '六安']]",[{'prefecture': 3415}],Prefecture,[],modern,POINT (116.38500765126264 32.11546780411756),['安徽省'],['六安市'],['NA'],187.4399413,0.96285941
214,吴,江苏省苏州市,['江苏省苏州市'],,"[['江苏', '苏州']]",[{'prefecture': 3205}],Prefecture,[],modern,POINT (120.70793150044615 31.401362843263264),['江苏省'],['苏州市'],['NA'],139.5234535,0.9723539
215,蔡,今河南省上蔡县城关一带,['今河南省上蔡县城关一带'],,"[['河南', '上蔡']]",[{'county': 411722}],County,[],modern,POINT (114.43138227105428 33.31576190188675),['河南省'],['驻马店市'],['上蔡县'],59.4675017,0.988216716
215,新蔡,今河南省新蔡县,['今河南省新蔡县'],,"[['河南', '新蔡']]",[{'county': 411729}],County,[],modern,POINT (114.93192773327081 32.800446441694675),['河南省'],['驻马店市'],['新蔡县'],53.79125465,0.989341445
215,州来,今安徽省凤台县,['今安徽省凤台县'],,"[['安徽', '凤台']]",[{'county': 340421}],County,[],modern,POINT (116.58463247421815 32.77307801044718),['安徽省'],['淮南市'],['凤台县'],55.82160225,0.988939138
217,钟离,安徽省凤阳县东北临淮关,['安徽省凤阳县东北临淮关'],,"[['安徽', '凤阳']]",[{'county': 341126}],County,[],modern,POINT (117.61672510764127 32.84248527073355),['安徽省'],['滁州市'],['凤阳县'],78.72892723,0.98440013
218,朱方,江苏省镇江市东丹徒镇,['江苏省镇江市东丹徒镇'],,"[['江苏', '镇江', '丹徒']]",[{'county': 321112}],County,[],modern,POINT (119.41384689493543 32.04274323946893),['江苏省'],['镇江市'],['丹徒区'],46.85956796,0.990714935
220,汝水,河南省襄城县南,['河南省襄城县南'],南,"[['河南', '襄城']]",[{'county': 411025}],County,[],modern,POINT (113.59562990174251 33.7747106823206),['河南省'],['许昌市'],['襄城县'],44.64150679,0.991154437
220,襄城县,今河南省襄城县,['今河南省襄城县'],,"[['河南', '襄城']]",[{'county': 411025}],County,[],modern,POINT (113.56201351843009 33.8560914989737),['河南省'],['许昌市'],['襄城县'],44.64150679,0.991154437
223,兰陵,山东省苍山县西南,['山东省苍山县西南'],西南,"[['山东', '苍山']]",[{'county': 371324}],County,[],modern,POINT (117.91594666820498 34.760535810746845),['山东省'],['临沂市'],['兰陵县'],58.59692928,0.988389217
224,寿春,今安徽省寿县,['今安徽省寿县'],,"[['安徽', '寿']]",[{'county': 340422}],County,[],modern,POINT (116.78281303829905 32.288368620639915),['安徽省'],['淮南市'],['寿县'],83.85817003,0.983383787
225,上邽,今甘肃省天水市,['今甘肃省天水市'],,"[['甘肃', '天水']]",[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],201.4318231,0.960086966
225.5,秦县,今甘肃省甘谷县东,['今甘肃省甘谷县东'],东,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.38786041632565 34.8033147929916),['甘肃省'],['天水市'],['甘谷县'],61.32412183,0.987848833
225.5,冀县,属天水郡,['属天水郡'],,[['天水']],[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),[],[],['天水'],201.4318231,0.960086966
226,下邽县,今陕西省渭南市北,['今陕西省渭南市北'],北,"[['陕西', '渭南']]",[{'prefecture': 6105}],Prefecture,[],modern,POINT (110.00115251300494 35.400639776140196),['陕西省'],['渭南市'],['NA'],197.4939403,0.960867244
227,秦县,今陕西省西安市南,['今陕西省西安市南'],南,"[['陕西', '西安', '']]",[{'county': 610102}],County,[],modern,POINT (109.00912340681806 34.250181297737655),['陕西省'],['西安市'],['新城区'],9.406437512,0.998136146
227,杜县,属京兆尹,['属京兆尹'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513
228,秦县,今陕西省华县,['今陕西省华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001,0.989816675
229,小虢,今陕西省宝鸡县西,['今陕西省宝鸡县西'],西,"[['陕西', '宝鸡', '']]",[{'county': 610303}],County,[],modern,POINT (107.0234891672807 34.446506655867054),['陕西省'],['宝鸡市'],['金台区'],39.19364265,0.992233912
229,虢县,属右扶风,['属右扶风'],,[['扶风']],[{'county': 610324}],County,[],modern,POINT (107.92995406256819 34.41370324933968),['陕西省'],['宝鸡市'],['扶风县'],44.13401918,0.991254993
231,大荔,今陕西省大荔县东,['今陕西省大荔县东'],东,"[['陕西', '大荔']]",[{'county': 610523}],County,[],modern,POINT (110.13906473332085 34.831089168560425),['陕西省'],['渭南市'],['大荔县'],67.2192057,0.986680742
231,临晋,今陕西省大荔县东,['今陕西省大荔县东'],东,"[['陕西', '大荔']]",[{'county': 610523}],County,[],modern,POINT (110.13906473332085 34.831089168560425),['陕西省'],['渭南市'],['大荔县'],67.2192057,0.986680742
233,频阳,今陕西省富平县东北,['今陕西省富平县东北'],东北,"[['陕西', '富平']]",[{'county': 610528}],County,[],modern,POINT (109.33494986510146 35.00258894572769),['陕西省'],['渭南市'],['富平县'],52.34314143,0.989628384
234,雍,陕西省凤翔县西南,['陕西省凤翔县西南'],西南,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.3134763512032 34.527650557895754),['陕西省'],['宝鸡市'],['凤翔县'],48.04201719,0.990480637
234,泾阳,陕西省泾阳县,['陕西省泾阳县'],,"[['陕西', '泾阳']]",[{'county': 610423}],County,[],modern,POINT (108.76507167104455 34.5977177725984),['陕西省'],['咸阳市'],['泾阳县'],53.22166675,0.989454307
235,籍姑,今陕西省韩城市北,['今陕西省韩城市北'],北,"[['陕西', '韩城']]",[{'county': 610581}],County,[],modern,POINT (110.37062928554487 35.70511797847071),['陕西省'],['渭南市'],['韩城市'],60.05591236,0.988100124
235,庞,今陕西省韩城市东南,['今陕西省韩城市东南'],东南,"[['陕西', '韩城']]",[{'county': 610581}],County,[],modern,POINT (110.44928720726946 35.42669175191095),['陕西省'],['渭南市'],['韩城市'],60.05591236,0.988100124
236,城重泉,今陕西省蒲城县南,['今陕西省蒲城县南'],南,"[['陕西', '蒲城']]",[{'county': 610526}],County,[],modern,POINT (109.54878441162299 34.86525386003879),['陕西省'],['渭南市'],['蒲城县'],55.66178187,0.988970806
237,栎阳,今陕西省临潼县东北,['今陕西省临潼县东北'],东北,"[['陕西', '临潼']]",[{'county': 610115}],County,[],modern,POINT (109.34907300242497 34.55444291971308),['陕西省'],['西安市'],['临潼区'],47.55745338,0.990576652
237,栎邑,栎阳,['栎阳'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513
238,蓝田县,今陕西省蓝田县西,['今陕西省蓝田县西'],西,"[['陕西', '蓝田']]",[{'county': 610122}],County,[],modern,POINT (109.27892635219146 34.08263121859176),['陕西省'],['西安市'],['蓝田县'],63.36555053,0.987444331
242,高陵,今陕西省高陵县,['今陕西省高陵县'],,"[['陕西', '高陵']]",[{'county': 610117}],County,[],modern,POINT (109.06911747025248 34.510268812237626),['陕西省'],['西安市'],['高陵区'],24.5150891,0.995142418
243,斄,今陕西省武功县西南,['今陕西省武功县西南'],西南,"[['陕西', '武功']]",[{'county': 610431}],County,[],modern,POINT (108.14858934043724 34.270679564909784),['陕西省'],['咸阳市'],['武功县'],36.90183489,0.992688026
243,美阳,今陕西省武功县西北,['今陕西省武功县西北'],西北,"[['陕西', '武功']]",[{'county': 610431}],County,[],modern,POINT (108.10264563970856 34.371274503164045),['陕西省'],['咸阳市'],['武功县'],36.90183489,0.992688026
243,武功,今陕西省眉县东,['今陕西省眉县东'],东,"[['陕西', '眉']]",[{'county': 610326}],County,[],modern,POINT (107.89926559127012 34.15615944358678),['陕西省'],['宝鸡市'],['眉县'],42.31770958,0.991614889
244,咸阳,今陕西省咸阳市东,['今陕西省咸阳市东'],东,"[['陕西', '咸阳']]",[{'prefecture': 6104}],Prefecture,[],modern,POINT (108.55681784087722 34.885061392510835),['陕西省'],['咸阳市'],['NA'],154.2531421,0.969435262
244,冀阙,咸阳,['咸阳'],,[['咸阳']],[{'prefecture': 6104}],Prefecture,[],modern,POINT (108.51607486248429 34.883414952110954),['陕西省'],['咸阳市'],['NA'],154.2531421,0.969435262
244,栎阳,秦都栎阳,['秦都栎阳'],,[['秦都']],[{'county': 610402}],County,[],modern,POINT (108.64408132715309 34.37888319376346),['陕西省'],['咸阳市'],['秦都区'],26.19107658,0.994810327
244,渭城,故咸阳,['故咸阳'],,[['咸阳']],[{'prefecture': 6104}],Prefecture,[],modern,POINT (108.51607486248429 34.883414952110954),['陕西省'],['咸阳市'],['NA'],154.2531421,0.969435262
245,武城,今陕西华县东北,['今陕西华县东北'],东北,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.84804060727446 34.49222526629286),['陕西省'],['渭南市'],['华州区'],51.39288001,0.989816675
246,於商,陕西省丹凤县西北,['陕西省丹凤县西北'],西北,"[['陕西', '丹凤']]",[{'county': 611022}],County,[],modern,POINT (110.31910484136895 33.81936465878717),['陕西省'],['商洛市'],['丹凤县'],67.09282882,0.986705783
249,陕县,今河南省陕县西南,['今河南省陕县西南'],西南,"[['河南', '陕']]",[{'county': 411203}],County,[],modern,POINT (111.24186643263359 34.5378990500108),['河南省'],['三门峡市'],['陕州区'],65.87087084,0.98694791
255,义渠,今甘肃省庆阳市西南,['今甘肃省庆阳市西南'],西南,"[['甘肃', '庆阳']]",[{'prefecture': 6210}],Prefecture,[],modern,POINT (107.2510416493361 35.80698140934946),['甘肃省'],['庆阳市'],['NA'],262.0798602,0.948069763
256,南郑,今陕西省汉中市,['今陕西省汉中市'],,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.02313109729458 33.01812403770947),['陕西省'],['汉中市'],['NA'],262.9433129,0.947898672
258,朐衍,今宁夏回族自治区盐池县境,['今宁夏回族自治区盐池县境'],,"[['宁夏', '盐池']]",[{'county': 640323}],County,[],modern,POINT (106.98778738738284 37.63455424942703),['宁夏回族自治区'],['吴忠市'],['盐池县'],128.1115211,0.974615136
259,江州,今重庆市嘉陵江北岸,['今重庆市嘉陵江北岸'],,"[['重庆', '江北']]",[{'county': 500105}],County,[],modern,POINT (106.67583477107067 29.60435456341),['重庆市'],['重庆市辖区'],['江北区'],42.269765,0.991624389
260,鱼复县,今重庆市奉节县东白帝城,['今重庆市奉节县东白帝城'],,"[['重庆', '奉节']]",[{'county': 500236}],County,[],modern,POINT (109.38425764019328 30.953245560781887),['重庆市'],['重庆市辖县'],['奉节县'],99.40356819,0.980303519
261,阆中县,今四川省阆中市,['今四川省阆中市'],,"[['四川', '阆中']]",[{'county': 511381}],County,[],modern,POINT (105.97345273943043 31.60576248897682),['四川省'],['南充市'],['阆中市'],69.66061223,0.986196985
261,张仪城,阆中县府东二十里,['阆中县府东二十里'],,[['阆中县']],[{'county': 'hvd_197792'}],County,[],historic,POINT (0 31.58184),[],[],['阆中县'],8155.751226,-0.616034505
262,天彭门,汶山,['汶山'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513
262,湔氏县,今四川省松潘县西北,['今四川省松潘县西北'],西北,"[['四川', '松潘']]",[{'county': 513224}],County,[],modern,POINT (103.40900801854353 32.88525757117182),['四川省'],['阿坝藏族羌族自治州'],['松潘县'],151.3521838,0.970010077
264,乌氏,今宁夏回族自治区固原市东南,['今宁夏回族自治区固原市东南'],东南,"[['宁夏', '固原']]",[{'prefecture': 6404}],Prefecture,[],modern,POINT (106.33435613141629 35.63195698548123),['宁夏回族自治区'],['固原市'],['NA'],148.1776036,0.970639109
265,成都,今四川省成都市,['今四川省成都市'],,"[['四川', '成都', '']]",[{'county': 510105}],County,[],modern,POINT (103.95662205094197 30.68587587799874),['四川省'],['成都市'],['青羊区'],17.61737652,0.996509176
265,赤里街,成都县本治,['成都县本治'],,"[['成都', '']]",[{'county': 510105}],County,[],modern,POINT (103.95662205094197 30.68587587799874),['四川省'],['成都市'],['青羊区'],17.61737652,0.996509176
265,华阳县,成都城,['成都城'],,"[['成都', '']]",[{'county': 510105}],County,[],modern,POINT (103.95662205094197 30.68587587799874),['四川省'],['成都市'],['青羊区'],17.61737652,0.996509176
266,成都,今四川省成都市,['今四川省成都市'],,"[['四川', '成都', '']]",[{'county': 510105}],County,[],modern,POINT (103.95662205094197 30.68587587799874),['四川省'],['成都市'],['青羊区'],17.61737652,0.996509176
266,郫城,今四川省郫县,['今四川省郫县'],,"[['四川', '郫']]",[{'county': 510117}],County,[],modern,POINT (103.87109819215422 30.826298798770082),['四川省'],['成都市'],['郫都区'],32.04354527,0.99365068
267,成都,今四川省成都市,['今四川省成都市'],,"[['四川', '成都', '']]",[{'county': 510105}],County,[],modern,POINT (103.95662205094197 30.68587587799874),['四川省'],['成都市'],['青羊区'],17.61737652,0.996509176
267,郫城,今四川省郫县,['今四川省郫县'],,"[['四川', '郫']]",[{'county': 510117}],County,[],modern,POINT (103.87109819215422 30.826298798770082),['四川省'],['成都市'],['郫都区'],32.04354527,0.99365068
267,临邛城,今四川省邛崃市,['今四川省邛崃市'],,"[['四川', '邛崃']]",[{'county': 510183}],County,[],modern,POINT (103.43078694949861 30.376885528351863),['四川省'],['成都市'],['邛崃市'],68.8922896,0.986349226
268,郿邑,今陕西省眉县东北,['今陕西省眉县东北'],东北,"[['陕西', '眉']]",[{'county': 610326}],County,[],modern,POINT (107.89926559127012 34.17936920883804),['陕西省'],['宝鸡市'],['眉县'],42.31770958,0.991614889
270,宜阳,今河南省洛阳市宜阳县,['今河南省洛阳市宜阳县'],,"[['河南', '洛阳', '宜阳']]",[{'county': 410327}],County,[],modern,POINT (112.0275859718441 34.493351038567894),['河南省'],['洛阳市'],['宜阳县'],66.29070063,0.986864722
270,武遂,今山西省垣曲县东南,['今山西省垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],55.85266806,0.988932983
275,榆中,今陕西榆林以北、黄河以南的地区,['今陕西榆林以北、黄河以南的地区'],,"[['陕西', '榆林']]",[{'prefecture': 6108}],Prefecture,[],modern,POINT (109.72614375320131 38.2146241519104),['陕西省'],['榆林市'],['NA'],447.2351798,0.911381863
275,广衍,勿尔图沟秦汉古城,['勿尔图沟秦汉古城'],,[['古城']],[{'county': 530702}],County,[],modern,POINT (100.31763541097709 26.87645171515482),['云南省'],['丽江市'],['古城区'],73.87048176,0.985362814
277,邯郸,今河北省邯郸市,['今河北省邯郸市'],,"[['河北', '邯郸']]",[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],190.7269408,0.962208102
277,定阳,今陕西省延安市东南,['今陕西省延安市东南'],东南,"[['陕西', '延安']]",[{'prefecture': 6106}],Prefecture,[],modern,POINT (109.90557162811635 36.029932889983094),['陕西省'],['延安市'],['NA'],294.1588303,0.941713423
284,梗阳,赵县,['赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],40.5970445,0.991955833
290,狄道,今甘肃省临洮县,['今甘肃省临洮县'],,"[['甘肃', '临洮']]",[{'county': 621124}],County,[],modern,POINT (104.03289503000583 35.52038835747743),['甘肃省'],['定西市'],['临洮县'],99.80944108,0.980223097
293,穰,今河南省邓州市,['今河南省邓州市'],,"[['河南', '邓州']]",[{'county': 411381}],County,[],modern,POINT (112.09207514991527 32.70213990455176),['河南省'],['南阳市'],['邓州市'],73.69042945,0.985398491
294,筑阳,今湖北省谷城县东,['今湖北省谷城县东'],东,"[['湖北', '谷城']]",[{'county': 420625}],County,[],modern,POINT (111.60537401688737 32.226937456873486),['湖北省'],['襄阳市'],['谷城县'],70.24257298,0.986081672
295,枳,今重庆市涪陵区东北,['今重庆市涪陵区东北'],东北,"[['重庆', '涪陵']]",[{'county': 500102}],County,[],modern,POINT (107.47158982960522 29.803349296687948),['重庆市'],['重庆市辖区'],['涪陵区'],79.65273665,0.98421708
296,郢,湖北省江陵县西北纪南城,['湖北省江陵县西北纪南城'],,"[['湖北', '江陵']]",[{'county': 421024}],County,[],modern,POINT (112.46316854623493 30.091462266142543),['湖北省'],['荆州市'],['江陵县'],52.83034986,0.989531845
299,巫县,今重庆市巫山县北,['今重庆市巫山县北'],北,"[['重庆', '巫山']]",[{'county': 500237}],County,[],modern,POINT (109.93246161656182 31.336727825061292),['重庆市'],['重庆市辖县'],['巫山县'],88.58474515,0.982447233
303,华阳,今河南省新郑市北,['今河南省新郑市北'],北,"[['河南', '新郑']]",[{'county': 410184}],County,[],modern,POINT (113.75323506341584 34.567189221284956),['河南省'],['郑州市'],['新郑市'],41.76272481,0.991724857
304,卷地,今河南省原阳县西南原武西北,['今河南省原阳县西南原武西北'],西北,"[['河南', '原阳']]",[{'county': 410725}],County,[],modern,POINT (113.87174639248101 35.11626934245543),['河南省'],['新乡市'],['原阳县'],63.93833859,0.987330835
304,卷县,属河南郡,['属河南郡'],,"[['河南', '']]",[{'county': 410103}],County,[],modern,POINT (113.58890162690777 34.69682914812475),[],[''],['河南'],18.8121651,0.996272433
307,陶,山东省定陶县,['山东省定陶县'],,"[['山东', '定陶']]",[{'county': 371703}],County,[],modern,POINT (115.62928609886544 35.131485986724925),['山东省'],['菏泽市'],['定陶区'],44.59219611,0.991164207
308,河南郡河南县,今河南省洛阳市西,['今河南省洛阳市西'],西,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.5952484042518 34.340656502886404),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786
308,西周都城,今河南省洛阳市西,['今河南省洛阳市西'],西,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.5952484042518 34.340656502886404),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786
309,梁县,今河南省汝州市西南,['今河南省汝州市西南'],西南,"[['河南', '汝州']]",[{'county': 410482}],County,[],modern,POINT (112.6889180656963 34.037985744007),['河南省'],['平顶山市'],['汝州市'],57.18441276,0.988669102
311,缑氏,河南偃师市东南,['河南偃师市东南'],东南,"[['河南', '偃师']]",[{'county': 410381}],County,[],modern,POINT (112.81733550072434 34.55477811443505),['河南省'],['洛阳市'],['偃师市'],44.69381359,0.991144072
312,纶氏,颍川郡,['颍川郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513
314,宁新中,今河南省安阳市南,['今河南省安阳市南'],南,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (114.70460181217771 35.549333655835994),['河南省'],['安阳市'],['NA'],151.1603241,0.970048093
314,安阳,今相州外城,['今相州外城'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],11.21288178,0.997778205
315,张唐,河南新郑,['河南新郑'],,"[['河南', '新郑']]",[{'county': 410184}],County,[],modern,POINT (113.78138131984028 34.480015827257546),['河南省'],['郑州市'],['新郑市'],41.76272481,0.991724857
315,郑县,河南新郑,['河南新郑'],,"[['河南', '新郑']]",[{'county': 410184}],County,[],modern,POINT (113.78138131984028 34.480015827257546),['河南省'],['郑州市'],['新郑市'],41.76272481,0.991724857
316,曲阳,今安徽省淮南市东南,['今安徽省淮南市东南'],东南,"[['安徽', '淮南', '']]",[{'county': 340402}],County,[],modern,POINT (117.16250546047284 32.57778654434758),['安徽省'],['淮南市'],['大通区'],26.9814359,0.99465372
318,穀城,河南省洛阳市西北,['河南省洛阳市西北'],西北,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (112.00587770416683 34.67363961176599),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786
318,平阴,河南省孟津县东北,['河南省孟津县东北'],东北,"[['河南', '孟津']]",[{'county': 410322}],County,[],modern,POINT (112.50149908901741 34.891413229118484),['河南省'],['洛阳市'],['孟津县'],53.96800048,0.989306423
318,偃师,河南省偃师市东,['河南省偃师市东'],东,"[['河南', '偃师']]",[{'county': 410381}],County,[],modern,POINT (112.77570825593591 34.63491047676301),['河南省'],['洛阳市'],['偃师市'],44.69381359,0.991144072
318,巩,河南省巩义西南,['河南省巩义西南'],西南,"[['河南', '巩义']]",[{'county': 410181}],County,[],modern,POINT (112.93211342986267 34.613607627379224),['河南省'],['郑州市'],['巩义市'],44.34613735,0.991212963
319,洛阳,河南省洛阳市,['河南省洛阳市'],,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786
319,成周城,河南省洛阳市东北二十六里,['河南省洛阳市东北二十六里'],,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786
324,尉氏县,今河南省尉氏县,['今河南省尉氏县'],,"[['河南', '尉氏']]",[{'county': 410223}],County,[],modern,POINT (114.11673570360213 34.40078404655394),['河南省'],['开封市'],['尉氏县'],53.39883342,0.989419202
325,邘国,河南省沁阳市西北,['河南省沁阳市西北'],西北,"[['河南', '沁阳']]",[{'county': 410882}],County,[],modern,POINT (112.82138557806744 35.190658622595265),['河南省'],['焦作市'],['沁阳市'],36.01866516,0.992863023
325,邘县,今亭是也,['今亭是也'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513
326,安陆,今湖北省云梦县,['今湖北省云梦县'],,"[['湖北', '云梦']]",[{'county': 420923}],County,[],modern,POINT (113.76986584334651 30.987990195600457),['湖北省'],['孝感市'],['云梦县'],48.56801719,0.990376412
327,酸枣,陈留郡,['陈留郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513
327,燕,东郡,['东郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513
327,长平,汝南县,['汝南县'],,[['汝南']],[{'county': 411727}],County,[],modern,POINT (114.28378837944982 32.91278058629857),['河南省'],['驻马店市'],['汝南县'],62.55839383,0.987604266
327,雍丘,陈留郡,['陈留郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513
327,山阳,河内郡,['河内郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513
327,顿丘,东郡,['东郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513
328,濮阳,今河南省濮阳市西南,['今河南省濮阳市西南'],西南,"[['河南', '濮阳']]",[{'prefecture': 4109}],Prefecture,[],modern,POINT (115.1009658337048 35.576298613824555),['河南省'],['濮阳市'],['NA'],126.6250462,0.974909676
332,云阳,今陕西省淳化县西北,['今陕西省淳化县西北'],西北,"[['陕西', '淳化']]",[{'county': 610430}],County,[],modern,POINT (108.44780821231842 34.91982365147152),['陕西省'],['咸阳市'],['淳化县'],46.86912292,0.990713042
334,丽邑,今陕西省临潼县东北,['今陕西省临潼县东北'],东北,"[['陕西', '临潼']]",[{'county': 610115}],County,[],modern,POINT (109.34907300242497 34.55444291971308),['陕西省'],['西安市'],['临潼区'],47.55745338,0.990576652
