,id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty,closeness,target_toponym
226,144.0,寿阴,虑虒,['虑虒'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
227,144.0,藿人,大阴,['大阴'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
228,144.0,繁寺（止？）（繁畤）,娄番（弁？）（楼烦),['娄番（弁？）（楼烦)'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
229,144.0,酆,尹城,['尹城'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],11.21288178,0.997778205,0.0,
230,144.0,平城,椁（崞）,['椁（崞）'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
231,144.0,邪（推邪？）,奴邑（茹？）,['奴邑（茹？）'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
232,144.0,博,平匋,['平匋'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
233,144.0,襄洹,平襄,['平襄'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
234,144.0,郎,成襄,['成襄'],,[['成']],[{'county': 621221}],County,[],modern,POINT (105.69706389135146 33.77029862141447),['甘肃省'],['陇南市'],['成县'],55.86384215,0.988930769,0.0,
235,144.0,平阴,鄩氏,['鄩氏'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
236,144.0,鄫,隰城,['隰城'],,"[['城'], ['隰']]","[{'county': 140302}, {'county': 141031}]",County,['Multiple Matches'],modern,POINT (112.2814646478308 37.284922202704145),['山西省'],"['阳泉市', '临汾市']","['城区', '隰县']",55.13781978,0.989074628,0.0,
237,144.0,莆子,奇氏,['奇氏'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
238,144.0,盧阳,平氏,['平氏'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
239,144.0,完（冠）阳（原阳）,星阳（清阳）,['星阳（清阳）'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
240,144.0,人也（任）,氏金（泜）,['氏金（泜）'],,[['金']],[{'county': 210213}],County,[],modern,POINT (121.90201651708037 39.15931620445815),['辽宁省'],['大连市'],['金州区'],58.51735473,0.988404984,0.0,
241,144.0,平于（平舒）,沙乇（沙泽）,['沙乇（沙泽）'],,[['沙']],[{'county': 350427}],County,[],modern,POINT (117.86969360204537 26.402296640261106),['福建省'],['三明市'],['沙县'],63.41871206,0.987433797,0.0,
242,144.0,干关（抨关）,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],58.97865324,0.988313579,0.0,
243,144.0,邸,北箕,['北箕'],,[['北']],[{'county': 370203}],County,[],modern,POINT (120.36860381624948 36.10084409973514),['山东省'],['青岛市'],['市北区'],13.6674055,0.99729185,0.0,
244,144.0,狋氏,圁阳化,['圁阳化'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
245,144.0,阳新化,成,['成'],,[['成']],[{'county': 621221}],County,[],modern,POINT (105.69706389135146 33.77029862141447),['甘肃省'],['陇南市'],['成县'],55.86384215,0.988930769,0.0,
246,144.0,成白,上（曲）阳,['上（曲）阳'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
247,144.0,下（曲）阳,安阳,['安阳'],,[['安阳']],[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],151.1603241,0.970048093,0.0,
248,144.0,家阳,上尃（博）,['上尃（博）'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
249,144.0,下尃（博）,北九门,['北九门'],,[['北']],[{'county': 370203}],County,[],modern,POINT (120.36860381624948 36.10084409973514),['山东省'],['青岛市'],['市北区'],13.6674055,0.99729185,0.0,
250,144.0,五陉,封氏,['封氏'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
251,144.0,新处,王夸（望诸？）,['王夸（望诸？）'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
252,144.0,关,宋子,['宋子'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
253,144.0,上艾,平台,['平台'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
254,144.0,凭,邓（苏）阳,['邓（苏）阳'],,[['邓']],[{'county': 411381}],County,[],modern,POINT (112.09207514991527 32.70213990455176),['河南省'],['南阳市'],['邓州市'],73.69042945,0.985398491,0.0,
255,144.0,邢,鸾即（安次？）,['鸾即（安次？）'],,[['安次']],[{'county': 131002}],County,[],modern,POINT (116.77771557961742 39.35871465925136),['河北省'],['廊坊市'],['安次区'],46.57750869,0.990770824,0.0,
256,144.0,觱（即裴）,安险（阴？、险？）,['安险（阴？、险？）'],,[['安']],[{'county': 510705}],County,[],modern,POINT (104.3771279562799 31.57051574005189),['四川省'],['绵阳市'],['安州区'],53.72621451,0.989354332,0.0,
257,144.0,大酉（扶柳）,鄚（权）,['鄚（权）'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
258,144.0,阿,貍,['貍'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
259,144.0,亲（新）处,阳湔（原）,['阳湔（原）'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
260,144.0,余亡（吾）,戏,['戏'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
261,144.0,武阳,战（沾？）,['战（沾？）'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
262,145.0,温县,河南省温县西南,['河南省温县西南'],西南,"[['河南', '温']]",[{'county': 410825}],County,[],modern,POINT (112.99257268385784 34.893863025996794),['河南省'],['焦作市'],['温县'],33.72644378,0.993317219,1.0,﻿温
263,145.0,魏县,河南省温县西南,['河南省温县西南'],西南,"[['河南', '温']]",[{'county': 410825}],County,[],modern,POINT (112.99257268385784 34.893863025996794),['河南省'],['焦作市'],['温县'],33.72644378,0.993317219,0.0,
264,146.0,少梁国,陕西省韩城市西南,['陕西省韩城市西南'],西南,"[['陕西', '韩城']]",[{'county': 610581}],County,[],modern,POINT (110.28597016323522 35.446027127981765),['陕西省'],['渭南市'],['韩城市'],60.05591236,0.988100124,1.0,﻿少梁
265,146.0,少梁,陕西省韩城市,['陕西省韩城市'],,"[['陕西', '韩城']]",[{'county': 610581}],County,[],modern,POINT (110.41915664787248 35.58849834830102),['陕西省'],['渭南市'],['韩城市'],60.05591236,0.988100124,0.752786830232942,﻿少梁
266,147.0,雒阴,陕西省大荔县西南洛河南岸,['陕西省大荔县西南洛河南岸'],,"[['陕西', '大荔']]",[{'county': 610523}],County,[],modern,POINT (110.01210300467098 34.82411115789529),['陕西省'],['渭南市'],['大荔县'],67.2192057,0.986680742,1.0,﻿雒阴
267,147.0,合阳,陕西省合阳县东南,['陕西省合阳县东南'],东南,"[['陕西', '合阳']]",[{'county': 610524}],County,[],modern,POINT (110.25805341874907 35.1197875851478),['陕西省'],['渭南市'],['合阳县'],54.72411301,0.989156602,1.0,合阳
268,148.0,邺,河北省临漳县西南,['河北省临漳县西南'],西南,"[['河北', '临漳']]",[{'county': 130423}],County,[],modern,POINT (114.54267540902563 36.16729457408801),['河北省'],['邯郸市'],['临漳县'],37.37513676,0.992594243,1.0,﻿邺
269,150.0,苦陉,河北省无极县东北,['河北省无极县东北'],东北,"[['河北', '无极']]",[{'county': 130130}],County,[],modern,POINT (115.02830651520212 38.23850613689574),['河北省'],['石家庄市'],['无极县'],32.78421452,0.993503919,1.0,苦陉
270,151.0,酸枣,河南省延津县西南,['河南省延津县西南'],西南,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.12924841501902 35.193294016954795),['河南省'],['新乡市'],['延津县'],50.74193854,0.989945657,1.0,﻿酸枣
271,152.0,承匡,河南省睢县西南匡城,['河南省睢县西南匡城'],,"[['河南', '睢']]",[{'county': 411422}],County,[],modern,POINT (115.03689856263702 34.399387471977846),['河南省'],['商丘市'],['睢县'],43.69301082,0.991342378,1.0,﻿承匡
272,152.0,襄陵,河南省睢县西三十里有承匡城,['河南省睢县西三十里有承匡城'],,"[['河南', '睢']]",[{'county': 411422}],County,[],modern,POINT (115.03689856263702 34.399387471977846),['河南省'],['商丘市'],['睢县'],43.69301082,0.991342378,0.0,
273,153.0,安邑,山西省夏县西北,['山西省夏县西北'],西北,"[['山西', '夏']]",[{'county': 140828}],County,[],modern,POINT (111.20683237037606 35.22600849766492),['山西省'],['运城市'],['夏县'],64.14364937,0.987290153,1.0,﻿安邑
274,153.0,王垣,山西省垣曲县东南,['山西省垣曲县东南'],东南,"[['山西', '垣曲']]",[{'county': 140827}],County,[],modern,POINT (111.95547897846053 35.17075479973811),['山西省'],['运城市'],['垣曲县'],55.85266806,0.988932983,1.0,王垣
275,157.0,大梁,河南省开封市,['河南省开封市'],,"[['河南', '开封']]",[{'prefecture': 4102}],Prefecture,[],modern,POINT (114.53029986642758 34.60656434330035),['河南省'],['开封市'],['NA'],139.3962435,0.972379106,1.0,﻿大梁
276,158.0,绛,山西省侯马市西,['山西省侯马市西'],西,"[['山西', '侯马']]",[{'county': 141081}],County,[],modern,POINT (111.32846183259753 35.59036828305365),['山西省'],['临汾市'],['侯马市'],18.11651056,0.996410275,1.0,﻿绛
277,158.0,晋,山西省侯马市西,['山西省侯马市西'],西,"[['山西', '侯马']]",[{'county': 141081}],County,[],modern,POINT (111.32846183259753 35.59036828305365),['山西省'],['临汾市'],['侯马市'],18.11651056,0.996410275,0.0,
278,161.0,济阳县,今河南省兰考县东北,['今河南省兰考县东北'],东北,"[['河南', '兰考']]",[{'county': 410225}],County,[],modern,POINT (115.09196939744291 34.94527385867838),['河南省'],['开封市'],['兰考县'],50.45387348,0.990002736,1.0,﻿济阳
279,163.0,顿丘,河南浚县西,['河南浚县西'],西,"[['河南', '浚']]",[{'county': 410621}],County,[],modern,POINT (114.3762208187668 35.651547135524595),['河南省'],['鹤壁市'],['浚县'],51.47458677,0.989800485,1.0,﻿顿丘
280,163.0,淇,顿丘,['顿丘'],,[['丘']],[{'county': 130430}],County,[],modern,POINT (115.20802834515185 36.80272864977691),['河北省'],['邯郸市'],['邱县'],38.16372967,0.992437986,0.0,
281,164.0,阴晋,陕西省华阴市东,['陕西省华阴市东'],东,"[['陕西', '华阴']]",[{'county': 610582}],County,[],modern,POINT (110.11763006113412 34.52954863737746),['陕西省'],['渭南市'],['华阴市'],34.04787866,0.993253528,1.0,﻿阴晋
282,166.0,蒲子县,山西隰县,['山西隰县'],,"[['山西', '隰']]",[{'county': 141031}],County,[],modern,POINT (111.03617294127261 36.698794930447754),['山西省'],['临汾市'],['隰县'],55.13781978,0.989074628,1.0,﻿蒲子（蒲阳）
283,167.0,漆垣,陕西铜川西北,['陕西铜川西北'],西北,"[['陕西', '铜川', '']]",[{'county': 610204}],County,[],modern,POINT (108.74739197537846 35.20198579500413),['陕西省'],['铜川市'],['耀州区'],56.62119825,0.988780701,1.0,﻿漆垣
284,168.0,高奴县,今陕西延安市东北延河北岸,['今陕西延安市东北延河北岸'],,"[['陕西', '延安']]",[{'prefecture': 6106}],Prefecture,[],modern,POINT (109.55932185655246 36.421073135683955),['陕西省'],['延安市'],['NA'],294.1588303,0.941713423,0.8858424416432039,﻿高奴
285,169.0,皮氏,山西省河津县西,['山西省河津县西'],西,"[['山西', '河津']]",[{'county': 140882}],County,[],modern,POINT (110.63696218903414 35.60377636215732),['山西省'],['运城市'],['河津市'],35.33819181,0.992997857,1.0,﻿皮氏
286,169.0,汾水,皮氏县南,['皮氏县南'],南,[['']],[{'county': 150102}],County,[],modern,POINT (111.72447262851196 40.88490398888867),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
287,170.0,蒲坂,山西省永济县西南,['山西省永济县西南'],西南,"[['山西', '永济']]",[{'county': 140881}],County,[],modern,POINT (110.38275114057996 34.850721704762805),['山西省'],['运城市'],['永济市'],56.14067997,0.988875914,0.0,
288,170.0,蒲阪,山西省永济县西南,['山西省永济县西南'],西南,"[['山西', '永济']]",[{'county': 140881}],County,[],modern,POINT (110.38275114057996 34.850721704762805),['山西省'],['运城市'],['永济市'],56.14067997,0.988875914,1.0,﻿蒲阪
289,172.0,平丘,河南省封丘县东,['河南省封丘县东'],东,"[['河南', '封丘']]",[{'county': 410727}],County,[],modern,POINT (114.57358337979448 35.08449169212227),['河南省'],['新乡市'],['封丘县'],54.13969195,0.989272403,1.0,﻿平丘
290,173.0,首垣,河南省长垣县东北,['河南省长垣县东北'],东北,"[['河南', '长垣']]",[{'county': 410783}],County,[],modern,POINT (114.85840202117504 35.303874201856985),['河南省'],['新乡市'],['长垣市'],52.75198117,0.989547373,1.0,﻿首垣
291,177.0,单父,山东省单县,['山东省单县'],,"[['山东', '单']]",[{'county': 371722}],County,[],modern,POINT (116.0959644590623 34.75478208139464),['山东省'],['菏泽市'],['单县'],67.02648053,0.98671893,1.0,﻿单父
292,180.0,燕,河南省延津县东北,['河南省延津县东北'],东北,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.34314971462354 35.40672040912101),['河南省'],['新乡市'],['延津县'],50.74193854,0.989945657,1.0,﻿燕
293,180.0,虚,河南省延津县东,['河南省延津县东'],东,"[['河南', '延津']]",[{'county': 410726}],County,[],modern,POINT (114.31549415358043 35.305012622603826),['河南省'],['新乡市'],['延津县'],50.74193854,0.989945657,1.0,虚
294,180.0,长平,河南省西华县东北,['河南省西华县东北'],东北,"[['河南', '西华']]",[{'county': 411622}],County,[],modern,POINT (114.58752658261426 33.88403925529807),['河南省'],['周口市'],['西华县'],63.14239531,0.987488548,1.0,长平
295,180.0,雍丘,河南省杞县,['河南省杞县'],,"[['河南', '杞']]",[{'county': 410221}],County,[],modern,POINT (114.77638938048682 34.511538392033245),['河南省'],['开封市'],['杞县'],57.88441876,0.988530398,1.0,雍丘
296,180.0,山阳,河南省焦作市东北,['河南省焦作市东北'],东北,"[['河南', '焦作']]",[{'prefecture': 4108}],Prefecture,[],modern,POINT (113.32227126353712 35.30517401911678),['河南省'],['焦作市'],['NA'],101.3232812,0.979923135,1.0,山阳
297,181.0,修武县,河南省获嘉县,['河南省获嘉县'],,"[['河南', '获嘉']]",[{'county': 410724}],County,[],modern,POINT (113.63134816943477 35.19593376370737),['河南省'],['新乡市'],['获嘉县'],34.20392909,0.993222607,1.0,﻿修武
298,182.0,共城,河南辉县,['河南辉县'],,"[['河南', '辉']]",[{'county': 410782}],County,[],modern,POINT (113.73885767437748 35.57204064092735),['河南省'],['新乡市'],['辉县市'],62.91150614,0.987534298,0.0,
299,182.0,共县,河南辉县,['河南辉县'],,"[['河南', '辉']]",[{'county': 410782}],County,[],modern,POINT (113.73885767437748 35.57204064092735),['河南省'],['新乡市'],['辉县市'],62.91150614,0.987534298,1.0,﻿共
300,183.0,宅阳县,河南荥阳东,['河南荥阳东'],东,"[['河南', '荥阳']]",[{'county': 410182}],County,[],modern,POINT (113.39968027785254 34.80274196294287),['河南省'],['郑州市'],['荥阳市'],45.42760202,0.990998674,1.0,﻿宅阳
301,184.0,梧县,今河南许昌、鄢陵一带,['今河南许昌、鄢陵一带'],,"[['河南', '许昌', '鄢陵']]",[{'county': 411024}],County,[],modern,POINT (114.17751412411593 34.01837218896118),['河南省'],['许昌市'],['鄢陵县'],52.12701883,0.989671208,1.0,梧
302,186.0,涑[睘阝],山西西南的涑水边上的一个县,['山西西南的涑水边上的一个县'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],758.2426072,0.849756793,1.0,﻿涑[睘阝]
303,186.0,安成,可能位于魏国境内,['可能位于魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
304,186.0,焦,可能位于魏国境内,['可能位于魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
305,186.0,禾,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
306,186.0,垂,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
307,186.0,言阳,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
308,186.0,陕,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
309,186.0,阴安,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
310,186.0,合(沇),魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
311,186.0,襄垣,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
312,186.0,奇氏,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
313,186.0,成阳,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
314,186.0,虚阳,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
315,186.0,土匀(土军),魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
316,186.0,向,魏国境内,['魏国境内'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],44.36872531,0.991208487,0.0,
317,186.0,妾(?)都蒙(?),韩、赵、魏三晋地区,['韩、赵、魏三晋地区'],,"[['赵'], ['魏'], ['晋']]","[{'county': 130133}, {'county': 130434}, {'county': 130183}]",County,['Multiple Matches'],modern,POINT (114.9517463750487 37.3384607408908),['河北省'],"['邯郸市', '石家庄市']","['赵县', '晋州市', '魏县']",70.43162291,0.986044212,0.0,
318,186.0,都噩丘郡昌里□,韩、赵、魏三晋地区,['韩、赵、魏三晋地区'],,"[['赵'], ['魏'], ['晋']]","[{'county': 130133}, {'county': 130434}, {'county': 130183}]",County,['Multiple Matches'],modern,POINT (114.9517463750487 37.3384607408908),['河北省'],"['邯郸市', '石家庄市']","['赵县', '晋州市', '魏县']",70.43162291,0.986044212,0.0,
319,186.0,噩丘县,可能位于韩、赵、魏三晋地区,['可能位于韩、赵、魏三晋地区'],,"[['赵'], ['魏'], ['晋']]","[{'county': 130133}, {'county': 130434}, {'county': 130183}]",County,['Multiple Matches'],modern,POINT (114.9517463750487 37.3384607408908),['河北省'],"['邯郸市', '石家庄市']","['赵县', '晋州市', '魏县']",70.43162291,0.986044212,0.0,
320,186.0,遽郡,可能位于韩、赵、魏三晋地区,['可能位于韩、赵、魏三晋地区'],,"[['赵'], ['魏'], ['晋']]","[{'county': 130133}, {'county': 130434}, {'county': 130183}]",County,['Multiple Matches'],modern,POINT (114.9517463750487 37.3384607408908),['河北省'],"['邯郸市', '石家庄市']","['赵县', '晋州市', '魏县']",70.43162291,0.986044212,0.0,
321,187.0,上谷,今河北省怀来县东南,['今河北省怀来县东南'],东南,"[['河北', '怀来']]",[{'county': 130730}],County,[],modern,POINT (115.77200785501473 40.23234942571935),['河北省'],['张家口市'],['怀来县'],61.43451425,0.987826959,0.0,
322,187.0,渔阳,今北京市密云县西南,['今北京市密云县西南'],西南,"[['北京', '密云']]",[{'county': 110118}],County,[],modern,POINT (116.86363974872192 40.35196484413998),['北京市'],['北京市辖区'],['密云区'],77.12663161,0.984717619,1.0,渔阳
323,187.0,右北平,今天津市蓟县,['今天津市蓟县'],,"[['天津', '蓟']]",[{'county': 120119}],County,[],modern,POINT (117.49261585476611 39.9984463212956),['天津市'],['天津市辖区'],['蓟州区'],57.54893782,0.988596873,0.0,
324,187.0,辽西,今辽宁省义县西,['今辽宁省义县西'],西,"[['辽宁', '义']]",[{'county': 210727}],County,[],modern,POINT (121.14163596973492 41.57433157873268),['辽宁省'],['锦州市'],['义县'],86.78088544,0.982804661,0.0,
325,188.0,辽西郡,今河北省迁安县西,['今河北省迁安县西'],西,"[['河北', '迁安']]",[{'county': 130283}],County,[],modern,POINT (118.59179770813469 40.03581773318275),['河北省'],['唐山市'],['迁安市'],52.28807219,0.989639295,0.0,
326,188.0,令支县,今河北省迁安县西,['今河北省迁安县西'],西,"[['河北', '迁安']]",[{'county': 130283}],County,[],modern,POINT (118.59179770813469 40.03581773318275),['河北省'],['唐山市'],['迁安市'],52.28807219,0.989639295,1.0,﻿令支
327,189.0,襄平,辽宁省辽阳市,['辽宁省辽阳市'],,"[['辽宁', '辽阳', '']]",[{'county': 211002}],County,[],modern,POINT (123.16150717595335 41.2797125555676),['辽宁省'],['辽阳市'],['白塔区'],7.584709263,0.998497116,1.0,﻿襄平
328,190.0,昌城,昌城,['昌城'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],11.21288178,0.997778205,0.0,
329,190.0,涿,涿州,['涿州'],,[['涿州']],[{'county': 130681}],County,[],modern,POINT (115.96450473952339 39.48642971288701),['河北省'],['保定市'],['涿州市'],41.23563601,0.991829298,0.0,
330,190.0,阴坪,阴坪,['阴坪'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
331,190.0,恭昌,恭昌,['恭昌'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
332,190.0,匋阳,匋阳,['匋阳'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
333,190.0,方城,固安县南,['固安县南'],南,[['固安']],[{'county': 131022}],County,[],modern,POINT (116.30021394242681 39.250922439659846),['河北省'],['廊坊市'],['固安县'],47.16281424,0.990654848,1.0,方城
334,191.0,邓,湖北省襄樊市西北,['湖北省襄樊市西北'],西北,"[['湖北', '']]",[{'county': 420102}],County,[],modern,POINT (114.29370199706662 30.67693316349547),['湖北省'],['武汉市'],['江岸区'],17.17430851,0.996596969,1.0,﻿邓
335,192.0,湖阳,河南省唐河县西南,['河南省唐河县西南'],西南,"[['河南', '唐河']]",[{'county': 411328}],County,[],modern,POINT (112.69460497288287 32.48221219542366),['河南省'],['南阳市'],['唐河县'],79.25960939,0.984294977,1.0,﻿湖阳
336,193.0,竟陵,湖北省潜江市西北,['湖北省潜江市西北'],西北,"[['湖北', '潜江']]",[{'county': 429005}],County,[],modern,POINT (112.66363494817152 30.471164239803215),['湖北省'],['省直辖县级行政单位'],['潜江市'],63.57980174,0.987401877,1.0,﻿竟陵
337,194.0,苦,河南省鹿邑县东,['河南省鹿邑县东'],东,"[['河南', '鹿邑']]",[{'county': 411628}],County,[],modern,POINT (115.47993533666437 33.906247185226704),['河南省'],['周口市'],['鹿邑县'],60.25245178,0.988061181,1.0,﻿苦
338,195.0,期思,河南省淮滨县东南期思乡,['河南省淮滨县东南期思乡'],,"[['河南', '淮滨']]",[{'county': 411527}],County,[],modern,POINT (115.31412286503618 32.46081562194832),['河南省'],['信阳市'],['淮滨县'],55.69217628,0.988964784,1.0,﻿期思
339,196.0,寝,安徽省临泉县,['安徽省临泉县'],,"[['安徽', '临泉']]",[{'county': 341221}],County,[],modern,POINT (115.32828737405632 32.85900566936147),['安徽省'],['阜阳市'],['临泉县'],71.34504225,0.985863221,1.0,寝
340,197.0,鄀,湖北省宜城市东南,['湖北省宜城市东南'],东南,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.54929721526733 31.592039069509852),['湖北省'],['襄阳市'],['宜城市'],77.65796106,0.984612338,1.0,﻿鄀
341,198.0,宛,南阳市,['南阳市'],,[['南阳']],[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],281.5621608,0.944209411,0.0,
